"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"4",6,1,5,8,1,2015,0,0,0,0,54014,43895.12109375,-10118.87890625,-0.18733807728089,0.18733807728089
"5",7,1,6,9,1,2015,0,0,0,0,41310,38367.2734375,-2942.7265625,-0.0712352109053498,0.0712352109053498
"9",11,2,5,15,1,2015,0,0,0,0,45576,44291.83984375,-1284.16015625,-0.0281762365334825,0.0281762365334825
"10",12,2,6,16,1,2015,0,0,0,0,37190,37997.1171875,807.1171875,0.0217025326028502,0.0217025326028502
"17",19,4,3,27,1,2015,0,0,0,0,36232,48017.33984375,11785.33984375,0.325274338809616,0.325274338809616
"23",3,1,4,4,2,2015,0,0,0,0,53050,48286.6015625,-4763.3984375,-0.0897907339773798,0.0897907339773798
"24",4,1,5,5,2,2015,0,0,0,0,44305,37600.06640625,-6704.93359375,-0.151335822000903,0.151335822000903
"30",10,2,6,13,2,2015,0,0,0,0,37844,36672.7421875,-1171.2578125,-0.0309496303905507,0.0309496303905507
"31",11,3,2,16,2,2015,0,0,0,0,39433,43330.3515625,3897.3515625,0.0988347719549616,0.0988347719549616
"50",10,2,6,13,3,2015,0,0,0,0,38261,37091.8828125,-1169.1171875,-0.0305563677765871,0.0305563677765871
"53",13,3,4,18,3,2015,0,0,0,0,48092,48508.0703125,416.0703125,0.00865154937411628,0.00865154937411628
"66",4,2,2,6,4,2015,0,0,0,0,48506,51371.0546875,2865.0546875,0.0590659853935596,0.0590659853935596
"71",9,3,2,13,4,2015,0,0,0,0,50438,47435.0390625,-3002.9609375,-0.0595376687715611,0.0595376687715611
"73",11,3,4,15,4,2015,0,0,0,0,49174,49415.9140625,241.9140625,0.00491955225322325,0.00491955225322325
"74",12,3,5,16,4,2015,0,0,0,0,39458,42488.01171875,3030.01171875,0.07679080842288,0.07679080842288
"79",17,4,5,23,4,2015,0,0,0,0,40896,41679.59765625,783.59765625,0.0191607408120599,0.0191607408120599
"83",21,5,4,29,4,2015,0,0,0,0,46526,47743.8515625,1217.8515625,0.0261757202961785,0.0261757202961785
"97",13,3,3,19,5,2015,0,0,0,0,50326,53611.87109375,3285.87109375,0.065291719861503,0.065291719861503
"107",5,1,6,5,6,2015,0,0,0,0,36913,39393.7578125,2480.7578125,0.0672055322650557,0.0672055322650557
"117",15,3,6,19,6,2015,0,0,0,0,36835,37597.57421875,762.57421875,0.0207024356929551,0.0207024356929551
"126",2,1,5,2,7,2015,0,0,0,0,45212,52223.70703125,7011.70703125,0.155085088720915,0.155085088720915
"130",9,3,2,13,7,2015,0,0,0,0,51358,52185.5859375,827.5859375,0.0161140608571206,0.0161140608571206
"136",15,4,3,21,7,2015,0,0,0,0,53667,54547.33984375,880.33984375,0.0164037461335644,0.0164037461335644
"144",23,5,6,31,7,2015,0,0,0,0,38048,38340.69921875,292.69921875,0.00769289368035114,0.00769289368035114
"147",3,1,4,5,8,2015,0,0,0,0,55558,57558.2421875,2000.2421875,0.0360027752528889,0.0360027752528889
"156",12,3,3,18,8,2015,0,0,0,0,54483,55483.8203125,1000.8203125,0.0183694053649762,0.0183694053649762
"165",21,5,2,31,8,2015,0,0,0,0,42816,42771.09375,-44.90625,-0.00104881936659193,0.00104881936659193
"166",1,1,3,1,9,2015,0,0,0,0,57386,59476.9140625,2090.9140625,0.0364359610793573,0.0364359610793573
"172",10,3,2,14,9,2015,0,0,0,0,54389,50597.9296875,-3791.0703125,-0.0697028868429278,0.0697028868429278
"177",15,4,2,21,9,2015,0,0,0,0,51984,49936.484375,-2047.515625,-0.0393874196868267,0.0393874196868267
"183",21,5,3,29,9,2015,0,0,0,0,52387,52875.3046875,488.3046875,0.00932110423387482,0.00932110423387482
"187",3,1,2,5,10,2015,0,0,0,0,57525,56539.7265625,-985.2734375,-0.0171277433724468,0.0171277433724468
"193",9,2,3,13,10,2015,0,0,0,0,54197,55863.08203125,1666.08203125,0.0307412224154473,0.0307412224154473
"200",16,3,5,22,10,2015,0,0,0,0,41389,43781.5234375,2392.5234375,0.057805780219382,0.057805780219382
"202",18,4,2,26,10,2015,0,0,0,0,53810,49345.546875,-4464.453125,-0.0829669787214272,0.0829669787214272
"204",20,4,4,28,10,2015,0,0,0,0,51918,50378.2265625,-1539.7734375,-0.0296577957066913,0.0296577957066913
"205",21,4,5,29,10,2015,0,0,0,0,44210,43991.5234375,-218.4765625,-0.00494179060167383,0.00494179060167383
"206",22,4,6,30,10,2015,0,0,0,0,40837,38217.26171875,-2619.73828125,-0.0641510953608247,0.0641510953608247
"210",4,1,5,5,11,2015,0,0,0,0,45711,46851.86328125,1140.86328125,0.024958178146398,0.024958178146398
"213",7,2,3,10,11,2015,0,0,0,0,60530,58157.41796875,-2372.58203125,-0.0391967954939699,0.0391967954939699
"216",10,2,6,13,11,2015,0,0,0,0,41293,40033.86328125,-1259.13671875,-0.0304927401436079,0.0304927401436079
"222",16,4,2,23,11,2015,0,0,0,0,52547,51631.25,-915.75,-0.0174272555997488,0.0174272555997488
"225",1,1,3,1,12,2015,0,0,0,0,60633,62395.3515625,1762.3515625,0.0290658809971468,0.0290658809971468
"226",2,1,4,2,12,2015,0,0,0,0,60340,60139.0234375,-200.9765625,-0.00333073520881671,0.00333073520881671
