"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"6",7,1,6,9,1,2015,0,0,0,0,41310,42730.84765625,1420.84765625,0.0343947629206003,0.0343947629206003
"7",8,2,2,12,1,2015,0,0,0,0,52439,48359.9921875,-4079.0078125,-0.0777857665573333,0.0777857665573333
"8",9,2,3,13,1,2015,0,0,0,0,55665,52934.2890625,-2730.7109375,-0.049056156247193,0.049056156247193
"10",11,2,5,15,1,2015,0,0,0,0,45576,46229.421875,653.421875,0.014336972858522,0.014336972858522
"24",3,1,4,4,2,2015,0,0,0,0,53050,47740.73046875,-5309.26953125,-0.100080481267672,0.100080481267672
"25",4,1,5,5,2,2015,0,0,0,0,44305,38239.17578125,-6065.82421875,-0.136910601935447,0.136910601935447
"30",9,2,5,12,2,2015,0,0,0,0,42111,41802.28125,-308.71875,-0.00733107145401439,0.00733107145401439
"31",10,2,6,13,2,2015,0,0,0,0,37844,36936.72265625,-907.27734375,-0.0239741397249234,0.0239741397249234
"35",14,3,5,19,2,2015,0,0,0,0,38420,41563.82421875,3143.82421875,0.0818278037155128,0.0818278037155128
"47",6,2,2,9,3,2015,0,0,0,0,47351,50239.32421875,2888.32421875,0.0609981672773542,0.0609981672773542
"49",8,2,4,11,3,2015,0,0,0,0,50609,49378.046875,-1230.953125,-0.0243228106660871,0.0243228106660871
"54",13,3,4,18,3,2015,0,0,0,0,48092,48745.546875,653.546875,0.0135895133286201,0.0135895133286201
"56",15,3,6,20,3,2015,0,0,0,0,35299,36690.3984375,1391.3984375,0.0394175029745885,0.0394175029745885
"57",16,4,2,23,3,2015,0,0,0,0,47737,47894.4453125,157.4453125,0.00329818196577079,0.00329818196577079
"60",19,4,5,26,3,2015,0,0,0,0,42363,41049.05859375,-1313.94140625,-0.0310162501770413,0.0310162501770413
"68",5,2,3,7,4,2015,0,0,0,0,53350,55346.98046875,1996.98046875,0.0374316863870665,0.0374316863870665
"72",9,3,2,13,4,2015,0,0,0,0,50438,49212.34375,-1225.65625,-0.0243002547682303,0.0243002547682303
"73",10,3,3,14,4,2015,0,0,0,0,52519,53238.671875,719.671875,0.0137030765056456,0.0137030765056456
"74",11,3,4,15,4,2015,0,0,0,0,49174,50843.75,1669.75,0.0339559523325334,0.0339559523325334
"75",12,3,5,16,4,2015,0,0,0,0,39458,42869.421875,3411.421875,0.0864570397637995,0.0864570397637995
"78",15,4,3,21,4,2015,0,0,0,0,49954,51086.66796875,1132.66796875,0.0226742196570845,0.0226742196570845
"79",16,4,4,22,4,2015,0,0,0,0,49280,47324.4765625,-1955.5234375,-0.0396818879362825,0.0396818879362825
"86",1,1,6,1,5,2015,0,0,0,0,52543,46024.77734375,-6518.22265625,-0.124055015059094,0.124055015059094
"88",3,1,3,5,5,2015,0,0,0,0,55180,56655.96484375,1475.96484375,0.0267481849175426,0.0267481849175426
