"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"1",2,1,6,2,1,2015,0,0,0,0,29694,35559.015625,5865.015625,0.197515175624705,0.197515175624705
"6",7,1,6,9,1,2015,0,0,0,0,23329,23987.86328125,658.86328125,0.0282422427557975,0.0282422427557975
"9",10,2,4,14,1,2015,0,0,0,0,27868,27407.658203125,-460.341796875,-0.0165186521054615,0.0165186521054615
"10",11,2,5,15,1,2015,0,0,0,0,23149,23059.31640625,-89.68359375,-0.00387418867985658,0.00387418867985658
"17",18,4,2,26,1,2015,0,0,0,0,23601,25026.08984375,1425.08984375,0.0603826042858353,0.0603826042858353
"19",20,4,4,28,1,2015,0,0,0,0,25856,26544.44921875,688.44921875,0.0266262847598236,0.0266262847598236
"31",10,2,6,13,2,2015,0,0,0,0,22152,21922.98046875,-229.01953125,-0.0103385487202059,0.0103385487202059
"36",15,3,6,20,2,2015,0,0,0,0,18665,20109.208984375,1444.208984375,0.0773752469528529,0.0773752469528529
"37",16,4,2,23,2,2015,0,0,0,0,23453,25098.82421875,1645.82421875,0.0701754239862704,0.0701754239862704
"45",4,1,5,5,3,2015,0,0,0,0,25698,26182.4609375,484.4609375,0.0188520872246867,0.0188520872246867
"47",6,2,2,9,3,2015,0,0,0,0,30262,27714.85546875,-2547.14453125,-0.0841697353529179,0.0841697353529179
"58",18,4,4,25,3,2015,0,0,0,0,26195,26548.47265625,353.47265625,0.0134938979289941,0.0134938979289941
"61",21,5,2,30,3,2015,0,0,0,0,21785,25744.91796875,3959.91796875,0.181772686194629,0.181772686194629
"63",1,1,4,1,4,2015,0,0,0,0,37476,37848.8046875,372.8046875,0.00994782494129576,0.00994782494129576
"67",5,2,3,7,4,2015,0,0,0,0,35068,31202.86328125,-3865.13671875,-0.110218339191,0.110218339191
"86",2,1,2,4,5,2015,0,0,0,0,38823,39438.8671875,615.8671875,0.0158634620585735,0.0158634620585735
"91",7,2,2,11,5,2015,0,0,0,0,26238,28577.900390625,2339.900390625,0.0891798304224788,0.0891798304224788
"105",3,1,4,3,6,2015,0,0,0,0,37893,34231.39453125,-3661.60546875,-0.0966301287506927,0.0966301287506927
"116",14,3,5,18,6,2015,0,0,0,0,23855,22228.0546875,-1626.9453125,-0.0682014383776986,0.0682014383776986
"122",21,5,2,29,6,2015,0,0,0,0,22717,25742.22265625,3025.22265625,0.133169989710349,0.133169989710349
"128",8,2,6,10,7,2015,0,0,0,0,19863,21481.88671875,1618.88671875,0.0815026289457786,0.0815026289457786
"130",10,3,3,14,7,2015,0,0,0,0,30131,29886.798828125,-244.201171875,-0.00810464876290199,0.00810464876290199
"144",1,1,2,3,8,2015,0,0,0,0,40139,38168.3671875,-1970.6328125,-0.049095214442313,0.049095214442313
"157",14,3,5,20,8,2015,0,0,0,0,25140,22569.96484375,-2570.03515625,-0.102228924274065,0.102228924274065
"159",16,4,2,24,8,2015,0,0,0,0,26694,26492.49609375,-201.50390625,-0.00754865910878849,0.00754865910878849
"161",18,4,4,26,8,2015,0,0,0,0,27192,27684.01953125,492.01953125,0.0180942752004266,0.0180942752004266
"163",20,4,6,28,8,2015,0,0,0,0,19270,20547.607421875,1277.607421875,0.0663003332576544,0.0663003332576544
"171",10,3,2,14,9,2015,0,0,0,0,29029,28225.509765625,-803.490234375,-0.0276788809251094,0.0276788809251094
"174",13,3,5,17,9,2015,0,0,0,0,24174,24074.47265625,-99.52734375,-0.00411712351079672,0.00411712351079672
"179",18,4,5,24,9,2015,0,0,0,0,23423,22342.40625,-1080.59375,-0.046133874823891,0.046133874823891
"181",20,5,2,28,9,2015,0,0,0,0,23830,26492.49609375,2662.49609375,0.111728749213177,0.111728749213177
"191",8,2,2,12,10,2015,0,0,0,0,26356,28121.486328125,1765.486328125,0.0669861256687282,0.0669861256687282
"201",18,4,2,26,10,2015,0,0,0,0,24376,26490.46484375,2114.46484375,0.0867437169244339,0.0867437169244339
"209",4,1,5,5,11,2015,0,0,0,0,27249,26017.578125,-1231.421875,-0.0451914519798892,0.0451914519798892
"213",8,2,4,11,11,2015,0,0,0,0,27338,29069.533203125,1731.533203125,0.0633379619257078,0.0633379619257078
"216",11,3,2,16,11,2015,0,0,0,0,30779,28108.400390625,-2670.599609375,-0.086766938801618,0.086766938801618
"217",12,3,3,17,11,2015,0,0,0,0,31869,29602.462890625,-2266.537109375,-0.0711204339444288,0.0711204339444288
"220",15,3,6,20,11,2015,0,0,0,0,22087,20724.013671875,-1362.986328125,-0.061709889442885,0.061709889442885
"221",16,4,2,23,11,2015,0,0,0,0,26363,26983.08203125,620.08203125,0.0235209206558434,0.0235209206558434
"222",17,4,3,24,11,2015,0,0,0,0,28435,28156.83203125,-278.16796875,-0.00978259077721118,0.00978259077721118
"227",4,1,6,4,12,2015,0,0,0,0,28747,24429.791015625,-4317.208984375,-0.150179461661217,0.150179461661217
"228",5,2,2,7,12,2015,0,0,0,0,29393,30163.68359375,770.68359375,0.0262199705286973,0.0262199705286973
"229",6,2,3,8,12,2015,0,0,0,0,37421,32563.41015625,-4857.58984375,-0.129809193868416,0.129809193868416
"231",8,2,5,10,12,2015,0,0,0,0,23475,23686.15234375,211.15234375,0.00899477502662407,0.00899477502662407
"234",11,3,3,15,12,2015,0,0,0,0,31866,28210.978515625,-3655.021484375,-0.114699726491401,0.114699726491401
"237",14,3,6,18,12,2015,0,0,0,0,21776,20871.0625,-904.9375,-0.0415566449301984,0.0415566449301984
"241",3,1,3,5,1,2016,0,0,0,0,37727,44099.390625,6372.390625,0.168907960479232,0.168907960479232
"249",11,2,6,15,1,2016,0,0,0,0,22266,22097.12109375,-168.87890625,-0.0075846091013204,0.0075846091013204
"261",3,1,4,3,2,2016,0,0,0,0,30808,36197.19140625,5389.19140625,0.174928311031226,0.174928311031226
"263",5,1,6,5,2,2016,0,0,0,0,23241,24056.4140625,815.4140625,0.0350851539305538,0.0350851539305538
"264",6,2,2,8,2,2016,0,0,0,0,31439,32037.8515625,598.8515625,0.0190480474092687,0.0190480474092687
"273",15,3,6,19,2,2016,0,0,0,0,22601,20999.9375,-1601.0625,-0.0708403389230565,0.0708403389230565
"293",14,3,6,18,3,2016,0,0,0,0,22567,21996.751953125,-570.248046875,-0.02526911183919,0.02526911183919
"295",16,4,3,22,3,2016,0,0,0,0,30379,29029.861328125,-1349.138671875,-0.0444102397009447,0.0444102397009447
"296",17,4,4,23,3,2016,0,0,0,0,26058,27069.314453125,1011.314453125,0.038810133284404,0.038810133284404
"303",2,1,2,4,4,2016,0,0,0,0,44367,42524.15625,-1842.84375,-0.0415363614848874,0.0415363614848874
"305",4,1,4,6,4,2016,0,0,0,0,33399,33999.30078125,600.30078125,0.0179736154151322,0.0179736154151322
"308",7,2,2,11,4,2016,0,0,0,0,31384,30019.876953125,-1364.123046875,-0.043465557190766,0.043465557190766
"316",15,3,5,21,4,2016,0,0,0,0,21908,21322.6015625,-585.3984375,-0.0267207612515976,0.0267207612515976
"326",4,1,5,5,5,2016,0,0,0,0,26038,25522.3046875,-515.6953125,-0.0198054886127967,0.0198054886127967
"327",5,1,6,6,5,2016,0,0,0,0,23787,22888.5625,-898.4375,-0.0377701055198218,0.0377701055198218
"328",6,2,2,9,5,2016,0,0,0,0,28385,32867.80078125,4482.80078125,0.157928510877224,0.157928510877224
"329",7,2,3,10,5,2016,0,0,0,0,32506,32426.126953125,-79.873046875,-0.00245717857857011,0.00245717857857011
"339",17,4,3,24,5,2016,0,0,0,0,29981,29092.751953125,-888.248046875,-0.0296270320161102,0.0296270320161102
"344",3,1,6,3,6,2016,0,0,0,0,27347,27832.876953125,485.876953125,0.0177671025386697,0.0177671025386697
"345",4,2,2,6,6,2016,0,0,0,0,35593,34545.80078125,-1047.19921875,-0.0294214935169837,0.0294214935169837
"346",5,2,3,7,6,2016,0,0,0,0,35478,34546.25,-931.75,-0.0262627543829979,0.0262627543829979
"351",10,3,3,14,6,2016,0,0,0,0,31734,31448.0703125,-285.9296875,-0.00901020002205836,0.00901020002205836
"352",11,3,4,15,6,2016,0,0,0,0,27037,28034.8671875,997.8671875,0.0369074670821467,0.0369074670821467
"356",15,4,3,21,6,2016,0,0,0,0,30502,29394.041015625,-1107.958984375,-0.0363241421669071,0.0363241421669071
"358",17,4,5,23,6,2016,0,0,0,0,20979,21004.984375,25.984375,0.00123858978025645,0.00123858978025645
"359",18,4,6,24,6,2016,0,0,0,0,21440,19871.865234375,-1568.134765625,-0.0731406140683302,0.0731406140683302
"365",5,1,5,7,7,2016,0,0,0,0,28399,24956.7265625,-3442.2734375,-0.121211079175323,0.121211079175323
"366",6,1,6,8,7,2016,0,0,0,0,21535,22808.2890625,1273.2890625,0.059126494659856,0.059126494659856
"369",9,2,4,13,7,2016,0,0,0,0,26332,28786.0390625,2454.0390625,0.0931960755924351,0.0931960755924351
"370",10,2,5,14,7,2016,0,0,0,0,24310,23642.20703125,-667.79296875,-0.0274698876491156,0.0274698876491156
"373",13,3,3,19,7,2016,0,0,0,0,33967,30828.806640625,-3138.193359375,-0.0923894768267731,0.0923894768267731
"382",1,1,2,1,8,2016,0,0,0,0,37394,38158.9609375,764.9609375,0.020456782839493,0.020456782839493
"383",2,1,3,2,8,2016,0,0,0,0,48776,44162.6328125,-4613.3671875,-0.0945827289548138,0.0945827289548138
"385",4,1,5,4,8,2016,0,0,0,0,25424,25698.828125,274.828125,0.0108097909455632,0.0108097909455632
"389",8,2,4,10,8,2016,0,0,0,0,27441,29579.7109375,2138.7109375,0.0779385203709777,0.0779385203709777
"390",9,2,5,11,8,2016,0,0,0,0,23329,24071.62109375,742.62109375,0.0318325300591538,0.0318325300591538
"393",12,3,3,16,8,2016,0,0,0,0,32316,32103.96875,-212.03125,-0.00656118486198787,0.00656118486198787
"398",17,4,3,23,8,2016,0,0,0,0,31271,29621.423828125,-1649.576171875,-0.0527509888355025,0.0527509888355025
"399",18,4,4,24,8,2016,0,0,0,0,30003,27915.681640625,-2087.318359375,-0.069570321613672,0.069570321613672
"403",22,5,3,30,8,2016,0,0,0,0,29564,27535.876953125,-2028.123046875,-0.068601104278007,0.068601104278007
"407",6,1,5,8,9,2016,0,0,0,0,30799,25736.21875,-5062.78125,-0.164381351667262,0.164381351667262
"410",9,2,3,13,9,2016,0,0,0,0,31743,32208.6171875,465.6171875,0.0146683422329332,0.0146683422329332
"411",10,2,4,14,9,2016,0,0,0,0,29570,29329.125,-240.875,-0.00814592492390937,0.00814592492390937
"412",11,2,5,15,9,2016,0,0,0,0,24372,24276.15234375,-95.84765625,-0.00393269556253077,0.00393269556253077
"414",13,3,2,19,9,2016,0,0,0,0,26742,27983.962890625,1241.962890625,0.046442408594159,0.046442408594159
"415",14,3,3,20,9,2016,0,0,0,0,33139,30659.041015625,-2479.958984375,-0.0748350579189173,0.0748350579189173
"418",19,4,3,27,9,2016,0,0,0,0,27003,29622.791015625,2619.791015625,0.0970185170397734,0.0970185170397734
"419",20,4,4,28,9,2016,0,0,0,0,28723,27917.048828125,-805.951171875,-0.0280594357091878,0.0280594357091878
"427",7,2,3,11,10,2016,0,0,0,0,36775,33028.98046875,-3746.01953125,-0.101863209551326,0.101863209551326
"428",8,2,4,12,10,2016,0,0,0,0,28509,29267.6796875,758.6796875,0.0266119361429724,0.0266119361429724
"430",10,2,6,14,10,2016,0,0,0,0,25169,22153.76171875,-3015.23828125,-0.119799685376852,0.119799685376852
"436",16,4,2,24,10,2016,0,0,0,0,25494,26635.798828125,1141.798828125,0.0447869627412332,0.0447869627412332
"444",3,1,5,3,11,2016,0,0,0,0,31162,31750.982421875,588.982421875,0.0189006617635261,0.0189006617635261
"449",8,2,5,10,11,2016,0,0,0,0,23372,24364.78515625,992.78515625,0.0424775439093787,0.0424775439093787
"456",15,4,2,21,11,2016,0,0,0,0,28840,27536.775390625,-1303.224609375,-0.0451880932515603,0.0451880932515603
"468",9,3,3,13,12,2016,0,0,0,0,31819,31495.5703125,-323.4296875,-0.0101646716584431,0.0101646716584431
"471",12,3,6,16,12,2016,0,0,0,0,24559,22231.06640625,-2327.93359375,-0.0947894292825441,0.0947894292825441
"473",14,4,3,20,12,2016,0,0,0,0,32340,29789.978515625,-2550.021484375,-0.0788503860350959,0.0788503860350959
"475",20,5,4,28,12,2016,0,0,0,0,22252,26806.814453125,4554.814453125,0.204692362624708,0.204692362624708
"480",5,1,6,6,1,2017,0,0,0,0,26692,26033.2109375,-658.7890625,-0.0246811427581298,0.0246811427581298
"482",7,2,3,10,1,2017,0,0,0,0,34151,32901.359375,-1249.640625,-0.0365916261602881,0.0365916261602881
"483",8,2,4,11,1,2017,0,0,0,0,30026,29189.515625,-836.484375,-0.0278586683207886,0.0278586683207886
