"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"3",5,1,4,7,1,2015,0,0,0,0,49396,46464.72265625,-2931.27734375,-0.0593424031045024,0.0593424031045024
"4",6,1,5,8,1,2015,0,0,0,0,39680,37334.05859375,-2345.94140625,-0.0591215072139617,0.0591215072139617
"5",7,1,6,9,1,2015,0,0,0,0,31933,34513.796875,2580.796875,0.080819117370745,0.080819117370745
"6",8,2,2,12,1,2015,0,0,0,0,34757,34458.6171875,-298.3828125,-0.00858482643783986,0.00858482643783986
"9",11,2,5,15,1,2015,0,0,0,0,31672,32455.78125,783.78125,0.0247468189568073,0.0247468189568073
"15",17,3,6,23,1,2015,0,0,0,0,27337,28824.96875,1487.96875,0.0544305794344661,0.0544305794344661
"18",20,4,4,28,1,2015,0,0,0,0,34658,34712.94140625,54.94140625,0.00158524456835363,0.00158524456835363
"27",7,2,3,10,2,2015,0,0,0,0,41810,41393.98046875,-416.01953125,-0.00995023992465917,0.00995023992465917
"31",11,3,2,16,2,2015,0,0,0,0,26215,30301.349609375,4086.349609375,0.155878299041579,0.155878299041579
"34",14,3,5,19,2,2015,0,0,0,0,31002,32208.505859375,1206.505859375,0.0389170330744791,0.0389170330744791
"38",18,4,4,25,2,2015,0,0,0,0,36582,35338.09765625,-1243.90234375,-0.0340031256833962,0.0340031256833962
"39",19,4,5,26,2,2015,0,0,0,0,28727,30797.75390625,2070.75390625,0.0720838899380374,0.0720838899380374
"47",7,2,3,10,3,2015,0,0,0,0,39019,41530.15234375,2511.15234375,0.0643571681424434,0.0643571681424434
"52",12,3,3,17,3,2015,0,0,0,0,43507,39963.66796875,-3543.33203125,-0.0814428030259498,0.0814428030259498
"55",15,3,6,20,3,2015,0,0,0,0,32933,31666.21875,-1266.78125,-0.0384654070385328,0.0384654070385328
"75",13,3,6,17,4,2015,0,0,0,0,28212,28797.78125,585.78125,0.0207635491989224,0.0207635491989224
"81",19,5,2,27,4,2015,0,0,0,0,28678,28766.287109375,88.287109375,0.0030785657777739,0.0030785657777739
"91",7,2,2,11,5,2015,0,0,0,0,34711,37666.73046875,2955.73046875,0.0851525588070064,0.0851525588070064
"95",11,2,6,15,5,2015,0,0,0,0,29978,28136.2578125,-1841.7421875,-0.0614364596537461,0.0614364596537461
"99",15,3,5,21,5,2015,0,0,0,0,33030,34332.16796875,1302.16796875,0.0394237956024826,0.0394237956024826
"119",17,4,3,23,6,2015,0,0,0,0,38469,37965.58984375,-503.41015625,-0.0130861253541813,0.0130861253541813
