"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"3",5,1,4,7,1,2015,0,0,0,0,57226,56616.0234375,-609.9765625,-0.010659080881068,0.010659080881068
"4",6,1,5,8,1,2015,0,0,0,0,54014,47911.23046875,-6102.76953125,-0.112984958182138,0.112984958182138
"5",7,1,6,9,1,2015,0,0,0,0,41310,40318.359375,-991.640625,-0.0240048565722585,0.0240048565722585
"9",11,2,5,15,1,2015,0,0,0,0,45576,42996.2890625,-2579.7109375,-0.0566023990148324,0.0566023990148324
"10",12,2,6,16,1,2015,0,0,0,0,37190,38141.98046875,951.98046875,0.0255977539325087,0.0255977539325087
"15",17,3,6,23,1,2015,0,0,0,0,37028,36307.29296875,-720.70703125,-0.019463839020471,0.019463839020471
"22",2,1,3,3,2,2015,0,0,0,0,51640,51464.3828125,-175.6171875,-0.00340079758907823,0.00340079758907823
"29",9,2,5,12,2,2015,0,0,0,0,42111,43781.30859375,1670.30859375,0.0396644248236803,0.0396644248236803
"30",10,2,6,13,2,2015,0,0,0,0,37844,37623.93359375,-220.06640625,-0.00581509370706056,0.00581509370706056
"42",2,1,3,3,3,2015,0,0,0,0,51680,54462.1171875,2782.1171875,0.0538335369098297,0.0538335369098297
"49",9,2,5,12,3,2015,0,0,0,0,43451,42561.30859375,-889.69140625,-0.020475740633127,0.020475740633127
"58",18,4,4,25,3,2015,0,0,0,0,47467,48066.86328125,599.86328125,0.0126374803811069,0.0126374803811069
"61",21,5,2,30,3,2015,0,0,0,0,42725,45359.59765625,2634.59765625,0.0616640762141603,0.0616640762141603
"62",22,5,3,31,3,2015,0,0,0,0,50139,44499.19921875,-5639.80078125,-0.112483312017591,0.112483312017591
"70",8,2,6,10,4,2015,0,0,0,0,38147,37628.90625,-518.09375,-0.0135815070647757,0.0135815070647757
"75",13,3,6,17,4,2015,0,0,0,0,37947,36981.90234375,-965.09765625,-0.0254327787769784,0.0254327787769784
"91",7,2,2,11,5,2015,0,0,0,0,50290,52428.4921875,2138.4921875,0.0425232091370054,0.0425232091370054
"99",15,3,5,21,5,2015,0,0,0,0,42546,42396.26171875,-149.73828125,-0.00351944439547784,0.00351944439547784
"104",2,1,3,2,6,2015,0,0,0,0,61309,59704.9296875,-1604.0703125,-0.0261637004762759,0.0261637004762759
"106",4,1,5,4,6,2015,0,0,0,0,43955,45005.375,1050.375,0.0238965987942214,0.0238965987942214
"108",6,2,2,8,6,2015,0,0,0,0,50651,51588.4140625,937.4140625,0.0185073159957355,0.0185073159957355
"112",10,2,6,12,6,2015,0,0,0,0,38359,38407.76171875,48.76171875,0.00127119368987721,0.00127119368987721
"119",17,4,3,23,6,2015,0,0,0,0,53204,53610.9296875,406.9296875,0.00764847920269153,0.00764847920269153
"121",19,4,5,25,6,2015,0,0,0,0,41477,42295.79296875,818.79296875,0.0197408917894255,0.0197408917894255
"127",6,2,4,8,7,2015,0,0,0,0,55142,54481.5390625,-660.4609375,-0.0119774570653948,0.0119774570653948
"131",10,3,3,14,7,2015,0,0,0,0,54856,56515.94921875,1659.94921875,0.0302601213859924,0.0302601213859924
"132",11,3,4,15,7,2015,0,0,0,0,55081,53048.76171875,-2032.23828125,-0.036895449996369,0.036895449996369
"133",12,3,5,16,7,2015,0,0,0,0,47200,46051.9140625,-1148.0859375,-0.0243238546080508,0.0243238546080508
"140",19,5,2,27,7,2015,0,0,0,0,51298,48959.20703125,-2338.79296875,-0.0455922836903973,0.0455922836903973
"141",20,5,3,28,7,2015,0,0,0,0,56757,53259.9921875,-3497.0078125,-0.0616136831139771,0.0616136831139771
"142",21,5,4,29,7,2015,0,0,0,0,53067,48743.97265625,-4323.02734375,-0.0814635714050163,0.0814635714050163
"148",4,1,5,6,8,2015,0,0,0,0,48171,48329.046875,158.046875,0.00328095482759337,0.00328095482759337
"152",8,2,4,12,8,2015,0,0,0,0,52353,52231.65234375,-121.34765625,-0.0023178739757034,0.0023178739757034
"162",18,4,4,26,8,2015,0,0,0,0,50363,50781.70703125,418.70703125,0.00831378256358835,0.00831378256358835
"172",10,3,2,14,9,2015,0,0,0,0,54389,51494.23046875,-2894.76953125,-0.0532234372989024,0.0532234372989024
"176",14,3,6,18,9,2015,0,0,0,0,38495,40230.04296875,1735.04296875,0.0450719046304715,0.0450719046304715
"180",18,4,5,24,9,2015,0,0,0,0,44732,45115.08984375,383.08984375,0.00856411168179379,0.00856411168179379
"186",2,1,6,2,10,2015,0,0,0,0,48460,47439.40234375,-1020.59765625,-0.0210606202280231,0.0210606202280231
"192",8,2,2,12,10,2015,0,0,0,0,46597,50588.05859375,3991.05859375,0.0856505481844325,0.0856505481844325
"197",13,3,2,19,10,2015,0,0,0,0,49642,50594.12890625,952.12890625,0.019179906253777,0.019179906253777
"200",16,3,5,22,10,2015,0,0,0,0,41389,44294.30859375,2905.30859375,0.0701951869760081,0.0701951869760081
"202",18,4,2,26,10,2015,0,0,0,0,53810,50906.16015625,-2903.83984375,-0.0539646876742241,0.0539646876742241
"204",20,4,4,28,10,2015,0,0,0,0,51918,50525.45703125,-1392.54296875,-0.0268219686573058,0.0268219686573058
"205",21,4,5,29,10,2015,0,0,0,0,44210,44086.33984375,-123.66015625,-0.0027971082617055,0.0027971082617055
"207",1,1,2,2,11,2015,0,0,0,0,59332,58892.5078125,-439.4921875,-0.00740733815647543,0.00740733815647543
"209",3,1,4,4,11,2015,0,0,0,0,56193,57767.8203125,1574.8203125,0.0280252044293773,0.0280252044293773
"210",4,1,5,5,11,2015,0,0,0,0,45711,49021.9375,3310.9375,0.0724319638599024,0.0724319638599024
"221",15,3,6,20,11,2015,0,0,0,0,38588,39273.87109375,685.87109375,0.0177742068453924,0.0177742068453924
"228",4,1,6,4,12,2015,0,0,0,0,44661,43607.328125,-1053.671875,-0.0235926619421867,0.0235926619421867
"233",9,2,6,11,12,2015,0,0,0,0,39290,41015.265625,1725.265625,0.0439110619750573,0.0439110619750573
"237",13,3,5,17,12,2015,0,0,0,0,44502,45612.9296875,1110.9296875,0.0249635901195452,0.0249635901195452
"239",15,4,2,21,12,2015,0,0,0,0,52446,51220.22265625,-1225.77734375,-0.0233721798373565,0.0233721798373565
"245",5,1,5,7,1,2016,0,0,0,0,48517,49374.12109375,857.12109375,0.0176664075221057,0.0176664075221057
"246",6,1,6,8,1,2016,0,0,0,0,45158,39054.765625,-6103.234375,-0.135152893728686,0.135152893728686
"247",7,2,2,11,1,2016,0,0,0,0,55691,51206.4609375,-4484.5390625,-0.0805253822430913,0.0805253822430913
"248",8,2,3,12,1,2016,0,0,0,0,60416,55078.83984375,-5337.16015625,-0.088340177374371,0.088340177374371
"252",12,3,2,18,1,2016,0,0,0,0,46149,45232.46484375,-916.53515625,-0.0198603470551908,0.0198603470551908
"253",13,3,3,19,1,2016,0,0,0,0,56702,51504.6796875,-5197.3203125,-0.0916602644086628,0.0916602644086628
"255",15,3,5,21,1,2016,0,0,0,0,42525,41181.10546875,-1343.89453125,-0.0316024581128748,0.0316024581128748
"261",21,4,6,29,1,2016,0,0,0,0,39542,36942.21484375,-2599.78515625,-0.0657474370605938,0.0657474370605938
"265",4,1,5,4,2,2016,0,0,0,0,44757,46581.3125,1824.3125,0.0407603838505709,0.0407603838505709
"266",5,1,6,5,2,2016,0,0,0,0,37658,38265.703125,607.703125,0.0161374243188698,0.0161374243188698
"269",8,2,4,10,2,2016,0,0,0,0,50454,50091.26171875,-362.73828125,-0.00718948510028937,0.00718948510028937
"278",17,4,3,23,2,2016,0,0,0,0,54598,52269.1328125,-2328.8671875,-0.042654807639474,0.042654807639474
"280",19,4,5,25,2,2016,0,0,0,0,43352,40283.29296875,-3068.70703125,-0.0707858237509227,0.0707858237509227
"282",21,5,2,29,2,2016,0,0,0,0,52106,44790.53515625,-7315.46484375,-0.140395824737074,0.140395824737074
"285",3,1,5,3,3,2016,0,0,0,0,49364,46753.328125,-2610.671875,-0.052886149319342,0.052886149319342
"286",4,1,6,4,3,2016,0,0,0,0,40177,38320.296875,-1856.703125,-0.0462130852228887,0.0462130852228887
"288",6,2,3,8,3,2016,0,0,0,0,56480,57682.0078125,1202.0078125,0.0212820080116856,0.0212820080116856
"290",8,2,5,10,3,2016,0,0,0,0,42714,43651.69921875,937.69921875,0.0219529713618486,0.0219529713618486
"294",12,3,4,16,3,2016,0,0,0,0,50401,52838.08984375,2437.08984375,0.0483539978125434,0.0483539978125434
"295",13,3,5,17,3,2016,0,0,0,0,42043,44839.8828125,2796.8828125,0.0665243396641534,0.0665243396641534
"312",7,2,2,11,4,2016,0,0,0,0,55615,52709.0390625,-2905.9609375,-0.0522513878899577,0.0522513878899577
"313",8,2,3,12,4,2016,0,0,0,0,57651,56224.07421875,-1426.92578125,-0.0247511019973634,0.0247511019973634
"318",13,3,3,19,4,2016,0,0,0,0,55135,53648.0390625,-1486.9609375,-0.0269694556543031,0.0269694556543031
"321",16,3,6,22,4,2016,0,0,0,0,37081,36736.82421875,-344.17578125,-0.0092817286818047,0.0092817286818047
"323",18,4,3,26,4,2016,0,0,0,0,53144,53545.4609375,401.4609375,0.00755421002370917,0.00755421002370917
"326",21,4,6,29,4,2016,0,0,0,0,37698,37755.65234375,57.65234375,0.00152932101835641,0.00152932101835641
"333",7,2,3,10,5,2016,0,0,0,0,58529,59813.8828125,1284.8828125,0.0219529261135505,0.0219529261135505
"335",9,2,5,12,5,2016,0,0,0,0,44990,44812.87109375,-177.12890625,-0.00393707282173816,0.00393707282173816
"345",19,4,5,26,5,2016,0,0,0,0,42481,43317.66796875,836.66796875,0.0196951100197735,0.0196951100197735
"347",2,1,5,2,6,2016,0,0,0,0,54859,51921.375,-2937.625,-0.0535486428844857,0.0535486428844857
"354",9,3,2,13,6,2016,0,0,0,0,50292,52248.52734375,1956.52734375,0.0389033513033882,0.0389033513033882
"361",16,4,4,22,6,2016,0,0,0,0,49944,50086.23828125,142.23828125,0.00284795533497517,0.00284795533497517
"365",20,5,3,28,6,2016,0,0,0,0,55084,55301.7109375,217.7109375,0.00395234437404691,0.00395234437404691
"374",10,2,5,14,7,2016,0,0,0,0,43727,46400.6640625,2673.6640625,0.0611444659478126,0.0611444659478126
"375",11,2,6,15,7,2016,0,0,0,0,39284,40501.13671875,1217.13671875,0.0309830139178801,0.0309830139178801
"378",14,3,4,20,7,2016,0,0,0,0,54183,51182.01953125,-3000.98046875,-0.0553860153322998,0.0553860153322998
"380",16,3,6,22,7,2016,0,0,0,0,36595,39460.90234375,2865.90234375,0.0783140413649406,0.0783140413649406
"381",17,4,2,25,7,2016,0,0,0,0,53637,52117.80078125,-1519.19921875,-0.02832371718683,0.02832371718683
"386",1,1,2,1,8,2016,0,0,0,0,58562,58444.4609375,-117.5390625,-0.00200708757385335,0.00200708757385335
"392",7,2,3,9,8,2016,0,0,0,0,63176,59799.1171875,-3376.8828125,-0.0534519882946055,0.0534519882946055
"393",8,2,4,10,8,2016,0,0,0,0,52009,52746.26171875,737.26171875,0.0141756564969524,0.0141756564969524
"395",10,2,6,12,8,2016,0,0,0,0,37590,39563.40234375,1973.40234375,0.0524980671388667,0.0524980671388667
"400",15,3,6,19,8,2016,0,0,0,0,36405,38010.12109375,1605.12109375,0.0440906769331136,0.0440906769331136
"401",16,4,2,22,8,2016,0,0,0,0,47638,49534.36328125,1896.36328125,0.0398077854076578,0.0398077854076578
"402",17,4,3,23,8,2016,0,0,0,0,51854,55734.4453125,3880.4453125,0.074834059330042,0.074834059330042
"412",7,1,6,9,9,2016,0,0,0,0,43230,41992.453125,-1237.546875,-0.0286270385149202,0.0286270385149202
"424",19,4,3,27,9,2016,0,0,0,0,51643,54919.9921875,3276.9921875,0.0634547215982805,0.0634547215982805
"425",20,4,4,28,9,2016,0,0,0,0,50775,49711.23828125,-1063.76171875,-0.0209505016001969,0.0209505016001969
"426",21,4,5,29,9,2016,0,0,0,0,44580,44215.08984375,-364.91015625,-0.00818551270188425,0.00818551270188425
"428",1,1,2,3,10,2016,0,0,0,0,57873,57970.7109375,97.7109375,0.00168836828054533,0.00168836828054533
"431",4,1,5,6,10,2016,0,0,0,0,46521,49986.9375,3465.9375,0.0745026439672406,0.0745026439672406
"436",9,2,5,13,10,2016,0,0,0,0,44754,45921.15234375,1167.15234375,0.0260792855107923,0.0260792855107923
"449",1,1,3,1,11,2016,0,0,0,0,63020,60243.9140625,-2776.0859375,-0.0440508717470644,0.0440508717470644
"450",2,1,4,2,11,2016,0,0,0,0,56898,59503.1328125,2605.1328125,0.0457860173028929,0.0457860173028929
"454",6,2,3,8,11,2016,0,0,0,0,56853,60893.6484375,4040.6484375,0.0710718596643977,0.0710718596643977
"468",2,1,6,2,12,2016,0,0,0,0,49554,51345.80859375,1791.80859375,0.0361587075463131,0.0361587075463131
"473",7,2,6,9,12,2016,0,0,0,0,42166,40324.015625,-1841.984375,-0.0436841145709814,0.0436841145709814
"474",8,3,2,12,12,2016,0,0,0,0,55309,52115.40234375,-3193.59765625,-0.057741012425645,0.057741012425645
"476",10,3,4,14,12,2016,0,0,0,0,48720,53003.68359375,4283.68359375,0.087924540101601,0.087924540101601
"477",11,3,5,15,12,2016,0,0,0,0,45940,46223.5546875,283.5546875,0.00617228314105355,0.00617228314105355
"488",5,1,6,6,1,2017,0,0,0,0,45344,42710.65234375,-2633.34765625,-0.0580748865616179,0.0580748865616179
"490",7,2,3,10,1,2017,0,0,0,0,60571,59610.6015625,-960.3984375,-0.0158557467682554,0.0158557467682554
"491",8,2,4,11,1,2017,0,0,0,0,52570,53867.12109375,1297.12109375,0.0246741695596348,0.0246741695596348
"492",9,2,5,12,1,2017,0,0,0,0,46968,47975.52734375,1007.52734375,0.0214513571740334,0.0214513571740334
"498",15,3,6,20,1,2017,0,0,0,0,36045,37956.6171875,1911.6171875,0.053034184699681,0.053034184699681
"502",19,4,5,26,1,2017,0,0,0,0,40275,42537.66796875,2262.66796875,0.056180458566108,0.056180458566108
"510",5,2,3,7,2,2017,0,0,0,0,54109,58020.0859375,3911.0859375,0.0722816155815114,0.0722816155815114
"512",7,2,5,9,2,2017,0,0,0,0,28507,44556.23046875,16049.23046875,0.562992614752517,0.562992614752517
"513",8,2,6,10,2,2017,0,0,0,0,32848,39742.37109375,6894.37109375,0.209887088825804,0.209887088825804
"515",10,3,3,14,2,2017,0,0,0,0,54626,55699.69921875,1073.69921875,0.01965546111284,0.01965546111284
"525",20,5,3,28,2,2017,0,0,0,0,54209,55290.6171875,1081.6171875,0.0199527234868749,0.0199527234868749
"531",6,2,4,8,3,2017,0,0,0,0,53704,51434.8203125,-2269.1796875,-0.0422534576102339,0.0422534576102339
"532",7,2,5,9,3,2017,0,0,0,0,44374,43965.44921875,-408.55078125,-0.00920698565038085,0.00920698565038085
"538",14,4,2,20,3,2017,0,0,0,0,52537,49891.78515625,-2645.21484375,-0.0503495601909131,0.0503495601909131
"539",15,4,3,21,3,2017,0,0,0,0,54809,53866.6328125,-942.3671875,-0.0171936577478151,0.0171936577478151
"549",2,1,3,4,4,2017,0,0,0,0,63551,62899.7734375,-651.2265625,-0.0102473062973045,0.0102473062973045
"550",3,1,4,5,4,2017,0,0,0,0,55197,56293.9921875,1096.9921875,0.0198741269905973,0.0198741269905973
"554",7,2,3,11,4,2017,0,0,0,0,54752,58842.7109375,4090.7109375,0.0747134522483197,0.0747134522483197
"555",8,2,4,12,4,2017,0,0,0,0,46677,50991.02734375,4314.02734375,0.0924229779923731,0.0924229779923731
"562",15,3,6,21,4,2017,0,0,0,0,37289,36683.7265625,-605.2734375,-0.0162319568103194,0.0162319568103194
"563",16,4,2,24,4,2017,0,0,0,0,49560,49736.70703125,176.70703125,0.00356551717615012,0.00356551717615012
"565",18,4,4,26,4,2017,0,0,0,0,48534,49437.48828125,903.48828125,0.0186155742623728,0.0186155742623728
"568",1,1,2,1,5,2017,0,0,0,0,54347,58969.6171875,4622.6171875,0.0850574491232267,0.0850574491232267
