"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"1",2,1,6,2,1,2015,0,0,0,0,40990,45443.96484375,4453.96484375,0.108659791260063,0.108659791260063
"4",5,1,4,7,1,2015,0,0,0,0,55027,58455.7421875,3428.7421875,0.0623101784124157,0.0623101784124157
"5",6,1,5,8,1,2015,0,0,0,0,47363,45430.85546875,-1932.14453125,-0.0407943865728522,0.0407943865728522
"6",7,1,6,9,1,2015,0,0,0,0,38477,37422.37109375,-1054.62890625,-0.0274093330106297,0.0274093330106297
"11",12,2,6,16,1,2015,0,0,0,0,34427,35310.02734375,883.02734375,0.0256492678348389,0.0256492678348389
"16",17,3,6,23,1,2015,0,0,0,0,33063,34592.09375,1529.09375,0.0462478828297493,0.0462478828297493
"18",19,4,3,27,1,2015,0,0,0,0,47095,49042.25,1947.25,0.0413472767809746,0.0413472767809746
"26",5,1,6,6,2,2015,0,0,0,0,36759,34120.28515625,-2638.71484375,-0.0717841846554585,0.0717841846554585
"30",9,2,5,12,2,2015,0,0,0,0,39765,39653.453125,-111.546875,-0.00280515214384509,0.00280515214384509
"45",4,1,5,5,3,2015,0,0,0,0,39833,41182.25390625,1349.25390625,0.0338727664562047,0.0338727664562047
"47",6,2,2,9,3,2015,0,0,0,0,45626,46841.81640625,1215.81640625,0.02664744676829,0.02664744676829
"56",15,3,6,20,3,2015,0,0,0,0,34524,34498.265625,-25.734375,-0.000745405370177268,0.000745405370177268
"60",19,4,5,26,3,2015,0,0,0,0,36688,37950.80078125,1262.80078125,0.0344199951278347,0.0344199951278347
"62",21,5,2,30,3,2015,0,0,0,0,38657,40965.67578125,2308.67578125,0.0597220627894042,0.0597220627894042
"76",13,3,6,17,4,2015,0,0,0,0,35253,34446.90234375,-806.09765625,-0.0228660725682921,0.0228660725682921
"81",18,4,6,24,4,2015,0,0,0,0,33534,34859.359375,1325.359375,0.0395228536709012,0.0395228536709012
"85",22,5,5,30,4,2015,0,0,0,0,41137,38335.41015625,-2801.58984375,-0.0681038929370153,0.0681038929370153
"89",4,1,4,6,5,2015,0,0,0,0,53926,54172.03515625,246.03515625,0.00456245885565404,0.00456245885565404
"90",5,1,5,7,5,2015,0,0,0,0,44236,42547.45703125,-1688.54296875,-0.0381712399120626,0.0381712399120626
"106",4,1,5,4,6,2015,0,0,0,0,44839,43898.03515625,-940.96484375,-0.0209854109982381,0.0209854109982381
"110",8,2,4,10,6,2015,0,0,0,0,49387,49224.4921875,-162.5078125,-0.00329049775244498,0.00329049775244498
"121",19,4,5,25,6,2015,0,0,0,0,41783,40403.37890625,-1379.62109375,-0.0330187179893737,0.0330187179893737
"128",7,2,5,9,7,2015,0,0,0,0,44594,44135.3671875,-458.6328125,-0.0102846304996188,0.0102846304996188
"130",9,3,2,13,7,2015,0,0,0,0,50692,47735.2421875,-2956.7578125,-0.0583278981397459,0.0583278981397459
"135",14,4,2,20,7,2015,0,0,0,0,52413,49763.3671875,-2649.6328125,-0.0505529699215843,0.0505529699215843
"136",15,4,3,21,7,2015,0,0,0,0,57634,54757.0546875,-2876.9453125,-0.0499175020387271,0.0499175020387271
"153",9,2,5,13,8,2015,0,0,0,0,42878,44491.24609375,1613.24609375,0.037624098459583,0.037624098459583
"159",15,3,6,21,8,2015,0,0,0,0,38568,38015.8359375,-552.1640625,-0.0143166371733043,0.0143166371733043
"160",16,4,2,24,8,2015,0,0,0,0,48718,47660.75390625,-1057.24609375,-0.0217013443439796,0.0217013443439796
"164",20,4,6,28,8,2015,0,0,0,0,36525,39090.5234375,2565.5234375,0.0702402036276523,0.0702402036276523
"166",1,1,3,1,9,2015,0,0,0,0,60261,62030.9375,1769.9375,0.029371193640995,0.029371193640995
"167",2,1,4,2,9,2015,0,0,0,0,64439,65196.56640625,757.56640625,0.011756333994165,0.011756333994165
"168",3,1,5,3,9,2015,0,0,0,0,49727,53013.85546875,3286.85546875,0.0660980044794578,0.0660980044794578
"169",7,2,4,9,9,2015,0,0,0,0,60410,54866.89453125,-5543.10546875,-0.091758077615461,0.091758077615461
"175",13,3,5,17,9,2015,0,0,0,0,43726,44843.82421875,1117.82421875,0.0255642916971596,0.0255642916971596
"176",14,3,6,18,9,2015,0,0,0,0,38643,40176.92578125,1533.92578125,0.0396947902919028,0.0396947902919028
"177",15,4,2,21,9,2015,0,0,0,0,54466,47952.08203125,-6513.91796875,-0.119596040993464,0.119596040993464
"179",17,4,4,23,9,2015,0,0,0,0,49840,49266.9609375,-573.0390625,-0.0114975734851525,0.0114975734851525
"180",18,4,5,24,9,2015,0,0,0,0,43253,44385.01953125,1132.01953125,0.0261720465921439,0.0261720465921439
"182",20,5,2,28,9,2015,0,0,0,0,46797,46670.75390625,-126.24609375,-0.00269773903775883,0.00269773903775883
"185",1,1,5,1,10,2015,0,0,0,0,53353,48327.52734375,-5025.47265625,-0.094192878680674,0.094192878680674
"186",2,1,6,2,10,2015,0,0,0,0,51274,47312.40234375,-3961.59765625,-0.0772632846325623,0.0772632846325623
"201",17,3,6,23,10,2015,0,0,0,0,36785,38374.8203125,1589.8203125,0.04321925547098,0.04321925547098
"204",20,4,4,28,10,2015,0,0,0,0,48742,48313.3671875,-428.6328125,-0.00879391105207008,0.00879391105207008
"205",21,4,5,29,10,2015,0,0,0,0,42189,42666.19140625,477.19140625,0.0113108015418711,0.0113108015418711
"211",5,1,6,6,11,2015,0,0,0,0,41690,39389.8359375,-2300.1640625,-0.0551730405972655,0.0551730405972655
"214",8,2,4,11,11,2015,0,0,0,0,51030,51057.1484375,27.1484375,0.000532009357240839,0.000532009357240839
"219",13,3,4,18,11,2015,0,0,0,0,52061,53308.4765625,1247.4765625,0.0239618248304873,0.0239618248304873
"222",16,4,2,23,11,2015,0,0,0,0,48225,45398.01953125,-2826.98046875,-0.0586206421721099,0.0586206421721099
"225",1,1,3,1,12,2015,0,0,0,0,66808,62475.46875,-4332.53125,-0.064850485720273,0.064850485720273
"232",8,2,5,10,12,2015,0,0,0,0,47942,46923.2578125,-1018.7421875,-0.0212494720182721,0.0212494720182721
"242",21,5,3,29,12,2015,0,0,0,0,44204,51342.6796875,7138.6796875,0.161493975375532,0.161493975375532
"243",22,5,4,30,12,2015,0,0,0,0,33632,43501.0234375,9869.0234375,0.293441467575523,0.293441467575523
"249",8,2,3,12,1,2016,0,0,0,0,58376,56138.17578125,-2237.82421875,-0.0383346618259216,0.0383346618259216
"253",12,3,2,18,1,2016,0,0,0,0,45613,49787.12109375,4174.12109375,0.0915116544351391,0.0915116544351391
"254",13,3,3,19,1,2016,0,0,0,0,58868,55219.81640625,-3648.18359375,-0.0619722700575865,0.0619722700575865
"255",14,3,4,20,1,2016,0,0,0,0,48890,49901.609375,1011.609375,0.0206915396809163,0.0206915396809163
"256",15,3,5,21,1,2016,0,0,0,0,42764,41582.75,-1181.25,-0.0276225329716584,0.0276225329716584
"263",1,1,2,1,2,2016,0,0,0,0,56875,52957.5,-3917.5,-0.0688791208791209,0.0688791208791209
"264",2,1,3,2,2,2016,0,0,0,0,67938,66442.421875,-1495.578125,-0.0220138674232388,0.0220138674232388
"266",4,1,5,4,2,2016,0,0,0,0,45671,45512.60546875,-158.39453125,-0.00346816428915504,0.00346816428915504
"267",5,1,6,5,2,2016,0,0,0,0,40361,38534.34765625,-1826.65234375,-0.0452578564393846,0.0452578564393846
"275",13,3,4,17,2,2016,0,0,0,0,50942,49005.671875,-1936.328125,-0.0380104457029563,0.0380104457029563
"285",2,1,4,2,3,2016,0,0,0,0,62431,62949.76953125,518.76953125,0.0083094861727347,0.0083094861727347
"294",11,3,3,15,3,2016,0,0,0,0,55131,54319.11328125,-811.88671875,-0.0147265008570496,0.0147265008570496
"295",12,3,4,16,3,2016,0,0,0,0,48923,50299.890625,1376.890625,0.028144035014206,0.028144035014206
"298",15,4,2,21,3,2016,0,0,0,0,53187,48104.42578125,-5082.57421875,-0.0955604606153759,0.0955604606153759
"299",16,4,3,22,3,2016,0,0,0,0,53188,52230.63671875,-957.36328125,-0.0179996104619463,0.0179996104619463
"302",19,4,6,25,3,2016,0,0,0,0,29661,35339.203125,5678.203125,0.191436671892384,0.191436671892384
"312",6,1,6,8,4,2016,0,0,0,0,41538,39493.48828125,-2044.51171875,-0.0492202734544273,0.0492202734544273
"313",7,2,2,11,4,2016,0,0,0,0,51367,51614.47265625,247.47265625,0.00481773621683182,0.00481773621683182
