"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"1",2,1,6,2,1,2015,0,0,0,0,40990,50133.08984375,9143.08984375,0.223056595358624,0.223056595358624
"4",5,1,4,7,1,2015,0,0,0,0,55027,57472.0234375,2445.0234375,0.0444331589492431,0.0444331589492431
"5",6,1,5,8,1,2015,0,0,0,0,47363,46498.640625,-864.359375,-0.0182496753795157,0.0182496753795157
"6",7,1,6,9,1,2015,0,0,0,0,38477,40851.6796875,2374.6796875,0.061716861696598,0.061716861696598
"12",13,3,2,19,1,2015,0,0,0,0,44971,45102.8359375,131.8359375,0.00293157673834249,0.00293157673834249
"16",17,3,6,23,1,2015,0,0,0,0,33063,34233.89453125,1170.89453125,0.0354140438329855,0.0354140438329855
"19",20,4,4,28,1,2015,0,0,0,0,43492,43797.02734375,305.02734375,0.00701341266784696,0.00701341266784696
"23",2,1,3,3,2,2015,0,0,0,0,59015,61395.109375,2380.109375,0.040330583326273,0.040330583326273
"30",9,2,5,12,2,2015,0,0,0,0,39765,39951.41015625,186.41015625,0.00468779470011316,0.00468779470011316
"31",10,2,6,13,2,2015,0,0,0,0,33572,34315.4609375,743.4609375,0.0221452680060765,0.0221452680060765
"36",15,3,6,20,2,2015,0,0,0,0,34356,33978.42578125,-377.57421875,-0.0109900517740715,0.0109900517740715
"44",3,1,4,4,3,2015,0,0,0,0,52256,54685.34375,2429.34375,0.0464892787431108,0.0464892787431108
"49",8,2,4,11,3,2015,0,0,0,0,47441,45811.9453125,-1629.0546875,-0.0343385402394553,0.0343385402394553
"67",4,2,2,6,4,2015,0,0,0,0,48938,53151.671875,4213.671875,0.0861022492745923,0.0861022492745923
"69",6,2,4,8,4,2015,0,0,0,0,45854,48841.28515625,2987.28515625,0.0651477549668513,0.0651477549668513
"75",12,3,5,16,4,2015,0,0,0,0,39107,39838.75390625,731.75390625,0.0187115837637763,0.0187115837637763
"83",20,5,3,28,4,2015,0,0,0,0,47202,50240.73828125,3038.73828125,0.0643773204790051,0.0643773204790051
"85",22,5,5,30,4,2015,0,0,0,0,41137,37517.87890625,-3619.12109375,-0.0879772733488101,0.0879772733488101
"91",6,1,6,8,5,2015,0,0,0,0,38485,38682.16796875,197.16796875,0.00512324200987398,0.00512324200987398
"106",4,1,5,4,6,2015,0,0,0,0,44839,43596.01171875,-1242.98828125,-0.0277211418909878,0.0277211418909878
"109",7,2,3,9,6,2015,0,0,0,0,56753,55132.9609375,-1620.0390625,-0.0285454348228287,0.0285454348228287
"117",15,3,6,19,6,2015,0,0,0,0,35748,37129.359375,1381.359375,0.0386415848439074,0.0386415848439074
"122",20,4,6,26,6,2015,0,0,0,0,36995,36511.15625,-483.84375,-0.0130786254899311,0.0130786254899311
"129",8,2,6,10,7,2015,0,0,0,0,36315,38681.328125,2366.328125,0.0651611765110836,0.0651611765110836
"130",9,3,2,13,7,2015,0,0,0,0,50692,48546.57421875,-2145.42578125,-0.0423227685088377,0.0423227685088377
"132",11,3,4,15,7,2015,0,0,0,0,50863,49586.4765625,-1276.5234375,-0.0250972895326662,0.0250972895326662
"137",16,4,4,22,7,2015,0,0,0,0,48522,50821.63671875,2299.63671875,0.0473936919077944,0.0473936919077944
"152",8,2,4,12,8,2015,0,0,0,0,51967,51830.9296875,-136.0703125,-0.00261839845478862,0.00261839845478862
"153",9,2,5,13,8,2015,0,0,0,0,42878,44434.44140625,1556.44140625,0.0362993004862633,0.0362993004862633
"154",10,2,6,14,8,2015,0,0,0,0,36977,38152.86328125,1175.86328125,0.0317998561605863,0.0317998561605863
"162",18,4,4,26,8,2015,0,0,0,0,48346,49028.04296875,682.04296875,0.0141075366886609,0.0141075366886609
"167",2,1,4,2,9,2015,0,0,0,0,64439,63996.59375,-442.40625,-0.00686550458573224,0.00686550458573224
"170",8,2,5,10,9,2015,0,0,0,0,50628,47319.3828125,-3308.6171875,-0.0653515285513945,0.0653515285513945
"174",12,3,4,16,9,2015,0,0,0,0,52649,52184.4453125,-464.5546875,-0.00882361844479477,0.00882361844479477
"176",14,3,6,18,9,2015,0,0,0,0,38643,40152.62890625,1509.62890625,0.0390660379952385,0.0390660379952385
"179",17,4,4,23,9,2015,0,0,0,0,49840,51021.24609375,1181.24609375,0.0237007643208266,0.0237007643208266
"188",4,1,3,6,10,2015,0,0,0,0,61359,62063.9375,704.9375,0.0114887384083834,0.0114887384083834
"190",6,1,5,8,10,2015,0,0,0,0,43884,45771.3359375,1887.3359375,0.0430073816766931,0.0430073816766931
"191",7,1,6,9,10,2015,0,0,0,0,36472,40265.3125,3793.3125,0.104006155406887,0.104006155406887
"194",10,2,4,14,10,2015,0,0,0,0,50654,50278.5859375,-375.4140625,-0.00741134091088562,0.00741134091088562
