"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"1",2,1,6,2,1,2015,0,0,0,0,40990,51416.9140625,10426.9140625,0.254377020309832,0.254377020309832
"4",5,1,4,7,1,2015,0,0,0,0,55027,56849.828125,1822.828125,0.0331260676576953,0.0331260676576953
"5",6,1,5,8,1,2015,0,0,0,0,47363,47685.09375,322.09375,0.00680053522792053,0.00680053522792053
"6",7,1,6,9,1,2015,0,0,0,0,38477,40629.453125,2152.453125,0.0559412928502742,0.0559412928502742
"12",13,3,2,19,1,2015,0,0,0,0,44971,43781.31640625,-1189.68359375,-0.0264544616252696,0.0264544616252696
"16",17,3,6,23,1,2015,0,0,0,0,33063,34177.23828125,1114.23828125,0.0337004591612981,0.0337004591612981
"19",20,4,4,28,1,2015,0,0,0,0,43492,43749.08984375,257.08984375,0.00591119846753426,0.00591119846753426
"23",2,1,3,3,2,2015,0,0,0,0,59015,60891.21875,1876.21875,0.0317922350249936,0.0317922350249936
"30",9,2,5,12,2,2015,0,0,0,0,39765,39314.3671875,-450.6328125,-0.0113323981516409,0.0113323981516409
"31",10,2,6,13,2,2015,0,0,0,0,33572,34098.1484375,526.1484375,0.0156722398874062,0.0156722398874062
"36",15,3,6,20,2,2015,0,0,0,0,34356,33727.47265625,-628.52734375,-0.0182945437114332,0.0182945437114332
"44",3,1,4,4,3,2015,0,0,0,0,52256,55106.09375,2850.09375,0.0545409857241274,0.0545409857241274
"49",8,2,4,11,3,2015,0,0,0,0,47441,45850.92578125,-1590.07421875,-0.0335168782013448,0.0335168782013448
"67",4,2,2,6,4,2015,0,0,0,0,48938,52527.578125,3589.578125,0.0733495060076015,0.0733495060076015
"72",9,3,2,13,4,2015,0,0,0,0,47139,46270.06640625,-868.93359375,-0.0184334329058741,0.0184334329058741
"75",12,3,5,16,4,2015,0,0,0,0,39107,39682.7265625,575.7265625,0.0147218288925256,0.0147218288925256
"83",20,5,3,28,4,2015,0,0,0,0,47202,50381.78515625,3179.78515625,0.0673654751122834,0.0673654751122834
"85",22,5,5,30,4,2015,0,0,0,0,41137,38699.11328125,-2437.88671875,-0.0592626277742665,0.0592626277742665
"91",6,1,6,8,5,2015,0,0,0,0,38485,38101.953125,-383.046875,-0.00995314733012862,0.00995314733012862
"106",4,1,5,4,6,2015,0,0,0,0,44839,44139.125,-699.875,-0.0156086219585629,0.0156086219585629
"109",7,2,3,9,6,2015,0,0,0,0,56753,54824.92578125,-1928.07421875,-0.0339730801675682,0.0339730801675682
"117",15,3,6,19,6,2015,0,0,0,0,35748,37140.01953125,1392.01953125,0.0389397877153967,0.0389397877153967
"122",20,4,6,26,6,2015,0,0,0,0,36995,36167.98828125,-827.01171875,-0.0223546889782403,0.0223546889782403
