"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"4",6,1,5,8,1,2015,0,0,0,0,39680,37273.46875,-2406.53125,-0.0606484690020161,0.0606484690020161
"5",7,1,6,9,1,2015,0,0,0,0,31933,31341.5546875,-591.4453125,-0.0185214452917045,0.0185214452917045
"6",8,2,2,12,1,2015,0,0,0,0,34757,33610.33984375,-1146.66015625,-0.0329907689458239,0.0329907689458239
"9",11,2,5,15,1,2015,0,0,0,0,31672,32486.259765625,814.259765625,0.025709136323093,0.025709136323093
"11",13,3,2,19,1,2015,0,0,0,0,30406,33221.63671875,2815.63671875,0.0926013523235546,0.0926013523235546
"15",17,3,6,23,1,2015,0,0,0,0,27337,29264.263671875,1927.263671875,0.0705001891895599,0.0705001891895599
"18",20,4,4,28,1,2015,0,0,0,0,34658,34309.94921875,-348.05078125,-0.0100424369914594,0.0100424369914594
"21",1,1,2,2,2,2015,0,0,0,0,39525,42589.07421875,3064.07421875,0.0775224343769766,0.0775224343769766
"28",8,2,4,11,2,2015,0,0,0,0,37828,37205.8359375,-622.1640625,-0.0164471836338162,0.0164471836338162
"31",11,3,2,16,2,2015,0,0,0,0,26215,30457.341796875,4242.341796875,0.161828792556742,0.161828792556742
"32",12,3,3,17,2,2015,0,0,0,0,38853,41261.56640625,2408.56640625,0.0619917742838391,0.0619917742838391
"34",14,3,5,19,2,2015,0,0,0,0,31002,33340.3984375,2338.3984375,0.0754273413812012,0.0754273413812012
"37",17,4,3,24,2,2015,0,0,0,0,38133,36582.06640625,-1550.93359375,-0.0406716910222117,0.0406716910222117
"44",4,1,5,5,3,2015,0,0,0,0,48714,43673.5,-5040.5,-0.103471281356489,0.103471281356489
"48",8,2,4,11,3,2015,0,0,0,0,39003,37173.5703125,-1829.4296875,-0.0469048454606056,0.0469048454606056
"56",16,4,2,23,3,2015,0,0,0,0,30954,29952.107421875,-1001.892578125,-0.0323671440888092,0.0323671440888092
"63",1,1,4,1,4,2015,0,0,0,0,44383,46511,2128,0.0479462857400356,0.0479462857400356
"70",8,2,6,10,4,2015,0,0,0,0,26517,28806.060546875,2289.060546875,0.0863242654476374,0.0863242654476374
"76",14,4,2,20,4,2015,0,0,0,0,35836,36013.83984375,177.83984375,0.00496260307372475,0.00496260307372475
"88",4,1,4,6,5,2015,0,0,0,0,47010,50508.49609375,3498.49609375,0.0744202530046799,0.0744202530046799
"91",7,2,2,11,5,2015,0,0,0,0,34711,37607.66015625,2896.66015625,0.083450783793322,0.083450783793322
"96",12,3,2,18,5,2015,0,0,0,0,34333,35205.9375,872.9375,0.0254256109282614,0.0254256109282614
"99",15,3,5,21,5,2015,0,0,0,0,33030,33831.41796875,801.41796875,0.0242633354147744,0.0242633354147744
"100",19,4,4,27,5,2015,0,0,0,0,40256,36251.984375,-4004.015625,-0.0994638221631558,0.0994638221631558
"101",20,4,5,28,5,2015,0,0,0,0,32746,31362.431640625,-1383.568359375,-0.0422515226096317,0.0422515226096317
"116",14,3,5,18,6,2015,0,0,0,0,32301,33808.3671875,1507.3671875,0.0466662700071205,0.0466662700071205
"121",19,4,5,25,6,2015,0,0,0,0,32345,32211.650390625,-133.349609375,-0.00412272714098006,0.00412272714098006
"124",22,5,3,30,6,2015,0,0,0,0,36248,34460.89453125,-1787.10546875,-0.0493021813272456,0.0493021813272456
"125",1,1,4,1,7,2015,0,0,0,0,42381,46955.0625,4574.0625,0.107927196149218,0.107927196149218
"126",2,1,5,2,7,2015,0,0,0,0,45336,45871.4296875,535.4296875,0.0118102542681313,0.0118102542681313
"131",10,3,3,14,7,2015,0,0,0,0,39877,40126.0703125,249.0703125,0.00624596415226822,0.00624596415226822
