"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"4",6,1,5,8,1,2015,0,0,0,0,39680,39934.6171875,254.6171875,0.00641676379788306,0.00641676379788306
"5",7,1,6,9,1,2015,0,0,0,0,31933,33981.01953125,2048.01953125,0.0641348927833276,0.0641348927833276
"6",8,2,2,12,1,2015,0,0,0,0,34757,33730.9765625,-1026.0234375,-0.0295199078602871,0.0295199078602871
"9",11,2,5,15,1,2015,0,0,0,0,31672,32680.19921875,1008.19921875,0.0318325088011493,0.0318325088011493
"15",17,3,6,23,1,2015,0,0,0,0,27337,29197.056640625,1860.056640625,0.068041725157296,0.068041725157296
"27",7,2,3,10,2,2015,0,0,0,0,41810,40973.3046875,-836.6953125,-0.0200118467471897,0.0200118467471897
"31",11,3,2,16,2,2015,0,0,0,0,26215,29685.158203125,3470.158203125,0.132373000309937,0.132373000309937
"34",14,3,5,19,2,2015,0,0,0,0,31002,32678.638671875,1676.638671875,0.0540816293102058,0.0540816293102058
"43",3,1,4,4,3,2015,0,0,0,0,46109,48570.30078125,2461.30078125,0.0533800512101759,0.0533800512101759
"47",7,2,3,10,3,2015,0,0,0,0,39019,41119.6328125,2100.6328125,0.053836151938799,0.053836151938799
"55",15,3,6,20,3,2015,0,0,0,0,32933,31630.884765625,-1302.115234375,-0.0395383121602951,0.0395383121602951
"66",4,2,2,6,4,2015,0,0,0,0,45454,47781.23828125,2327.23828125,0.051199856585779,0.051199856585779
"71",9,3,2,13,4,2015,0,0,0,0,32223,32110.822265625,-112.177734375,-0.00348129393212922,0.00348129393212922
"73",11,3,4,15,4,2015,0,0,0,0,35341,37125.78515625,1784.78515625,0.0505018294969016,0.0505018294969016
"75",13,3,6,17,4,2015,0,0,0,0,28212,28454.205078125,242.205078125,0.0085851792898412,0.0085851792898412
"85",1,1,6,1,5,2015,0,0,0,0,35031,38108.54296875,3077.54296875,0.0878519873469213,0.0878519873469213
"96",12,3,2,18,5,2015,0,0,0,0,34333,35804.4921875,1471.4921875,0.042859411863222,0.042859411863222
"99",15,3,5,21,5,2015,0,0,0,0,33030,35387.625,2357.625,0.0713782924613987,0.0713782924613987
"104",2,1,3,2,6,2015,0,0,0,0,54640,54312.33203125,-327.66796875,-0.00599685155106149,0.00599685155106149
"115",13,3,4,17,6,2015,0,0,0,0,38018,39399.53515625,1381.53515625,0.0363389751236257,0.0363389751236257
"116",14,3,5,18,6,2015,0,0,0,0,32301,33581.390625,1280.390625,0.0396393494009473,0.0396393494009473
"126",2,1,5,2,7,2015,0,0,0,0,45336,44884.24609375,-451.75390625,-0.00996457354530616,0.00996457354530616
"134",13,3,6,17,7,2015,0,0,0,0,32594,29817.408203125,-2776.591796875,-0.0851872061383997,0.0851872061383997
"137",16,4,4,22,7,2015,0,0,0,0,37898,38386.25390625,488.25390625,0.0128833686804053,0.0128833686804053
"149",5,1,6,7,8,2015,0,0,0,0,31467,32431.1796875,964.1796875,0.0306409790415356,0.0306409790415356
"151",7,2,3,11,8,2015,0,0,0,0,45825,43573.2265625,-2251.7734375,-0.0491385365521004,0.0491385365521004
"152",8,2,4,12,8,2015,0,0,0,0,38651,38519.30078125,-131.69921875,-0.00340739486041758,0.00340739486041758
"163",19,4,5,27,8,2015,0,0,0,0,32256,32690.794921875,434.794921875,0.0134795052664621,0.0134795052664621
"165",21,5,2,31,8,2015,0,0,0,0,31473,30174.845703125,-1298.154296875,-0.0412466017499126,0.0412466017499126
"167",2,1,4,2,9,2015,0,0,0,0,52762,50607.80078125,-2154.19921875,-0.0408286118560707,0.0408286118560707
"175",13,3,5,17,9,2015,0,0,0,0,34031,34978.33203125,947.33203125,0.0278373257103817,0.0278373257103817
"180",18,4,5,24,9,2015,0,0,0,0,32366,33638.09765625,1272.09765625,0.0393035177732806,0.0393035177732806
"186",2,1,6,2,10,2015,0,0,0,0,40951,40562.83984375,-388.16015625,-0.00947864902566482,0.00947864902566482
"188",4,1,3,6,10,2015,0,0,0,0,48339,52908.42578125,4569.42578125,0.0945287610676679,0.0945287610676679
"193",9,2,3,13,10,2015,0,0,0,0,42420,40168.59375,-2251.40625,-0.0530741690240453,0.0530741690240453
