"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"3",5,1,4,7,1,2015,0,0,0,0,33351,33744.359375,393.359375,0.011794530149021,0.011794530149021
"4",6,1,5,8,1,2015,0,0,0,0,29209,27167.326171875,-2041.673828125,-0.0698987924312712,0.0698987924312712
"5",7,1,6,9,1,2015,0,0,0,0,26195,21565.712890625,-4629.287109375,-0.176724073654323,0.176724073654323
"8",10,2,4,14,1,2015,0,0,0,0,26135,26536.943359375,401.943359375,0.0153795048546011,0.0153795048546011
"12",14,3,3,20,1,2015,0,0,0,0,26368,28346.904296875,1978.904296875,0.0750494651424075,0.0750494651424075
"13",15,3,4,21,1,2015,0,0,0,0,27353,26947.294921875,-405.705078125,-0.0148321967654371,0.0148321967654371
"19",21,4,5,29,1,2015,0,0,0,0,20509,21351.873046875,842.873046875,0.0410977154846653,0.0410977154846653
"20",22,4,6,30,1,2015,0,0,0,0,20696,20462.640625,-233.359375,-0.011275578614225,0.011275578614225
"23",3,1,4,4,2,2015,0,0,0,0,29818,32891.03515625,3073.03515625,0.103059734262861,0.103059734262861
"28",9,2,5,12,2,2015,0,0,0,0,22906,22656.400390625,-249.599609375,-0.0108966912326465,0.0108966912326465
"29",12,3,3,17,2,2015,0,0,0,0,26609,28288.388671875,1679.388671875,0.0631135582650607,0.0631135582650607
"39",5,1,6,6,3,2015,0,0,0,0,25034,22199.19921875,-2834.80078125,-0.113238027532556,0.113238027532556
"54",20,4,6,27,3,2015,0,0,0,0,21268,20622.484375,-645.515625,-0.0303514963795373,0.0303514963795373
"59",3,1,6,3,4,2015,0,0,0,0,24686,29393.25390625,4707.25390625,0.190685161883254,0.190685161883254
"60",4,2,2,6,4,2015,0,0,0,0,29798,32602.7890625,2804.7890625,0.0941267555708437,0.0941267555708437
"68",12,3,5,16,4,2015,0,0,0,0,24796,23846.244140625,-949.755859375,-0.0383027851014276,0.0383027851014276
"69",13,3,6,17,4,2015,0,0,0,0,20010,21362.5625,1352.5625,0.067594327836082,0.067594327836082
"84",7,2,2,11,5,2015,0,0,0,0,28249,29070.197265625,821.197265625,0.0290699587817268,0.0290699587817268
"90",13,3,3,19,5,2015,0,0,0,0,29632,29851.341796875,219.341796875,0.00740219346905373,0.00740219346905373
"94",20,4,5,28,5,2015,0,0,0,0,25294,23548.56640625,-1745.43359375,-0.0690058351288843,0.0690058351288843
"96",1,1,2,1,6,2015,0,0,0,0,33924,34067.20703125,143.20703125,0.00422140759491805,0.00422140759491805
"108",13,3,4,17,6,2015,0,0,0,0,28305,28134.935546875,-170.064453125,-0.00600828309927575,0.00600828309927575
"110",15,3,6,19,6,2015,0,0,0,0,23546,22524.9453125,-1021.0546875,-0.0433642524207933,0.0433642524207933
"115",20,4,6,26,6,2015,0,0,0,0,21675,21962.40625,287.40625,0.0132598039215686,0.0132598039215686
"118",1,1,4,1,7,2015,0,0,0,0,33630,35644.62109375,2014.62109375,0.0599054740930717,0.0599054740930717
"122",8,2,6,10,7,2015,0,0,0,0,21662,23325.3359375,1663.3359375,0.0767858894608069,0.0767858894608069
"133",19,5,2,27,7,2015,0,0,0,0,26311,27184.232421875,873.232421875,0.0331888724060279,0.0331888724060279
"138",1,1,2,3,8,2015,0,0,0,0,33323,34705.328125,1382.328125,0.0414827033880503,0.0414827033880503
"142",5,1,6,7,8,2015,0,0,0,0,23996,26554.74609375,2558.74609375,0.106632192605018,0.106632192605018
"151",14,3,5,20,8,2015,0,0,0,0,29359,26759.28125,-2599.71875,-0.0885492949351136,0.0885492949351136
"152",15,3,6,21,8,2015,0,0,0,0,23808,23424.4375,-383.5625,-0.0161106560819892,0.0161106560819892
"153",16,4,2,24,8,2015,0,0,0,0,27749,27665.013671875,-83.986328125,-0.00302664341507802,0.00302664341507802
"162",7,2,4,9,9,2015,0,0,0,0,34429,31855.43359375,-2573.56640625,-0.0747499609704029,0.0747499609704029
"172",17,4,4,23,9,2015,0,0,0,0,29292,29221.029296875,-70.970703125,-0.00242286983220675,0.00242286983220675
"181",4,1,3,6,10,2015,0,0,0,0,36429,36030.6796875,-398.3203125,-0.0109341544511241,0.0109341544511241
"186",9,2,3,13,10,2015,0,0,0,0,30505,31487.396484375,982.396484375,0.0322044413825602,0.0322044413825602
"188",11,2,5,15,10,2015,0,0,0,0,25869,26792.953125,923.953125,0.0357166154470602,0.0357166154470602
"192",15,3,4,21,10,2015,0,0,0,0,29517,29535.443359375,18.443359375,0.00062483854643087,0.00062483854643087
"193",16,3,5,22,10,2015,0,0,0,0,25971,25823.4609375,-147.5390625,-0.00568091573293289,0.00568091573293289
"194",17,3,6,23,10,2015,0,0,0,0,20191,22872.6015625,2681.6015625,0.13281172614036,0.13281172614036
"205",6,2,2,9,11,2015,0,0,0,0,31797,32938.33203125,1141.33203125,0.035894330636538,0.035894330636538
"206",7,2,3,10,11,2015,0,0,0,0,32753,32613.83203125,-139.16796875,-0.00424901440326077,0.00424901440326077
"221",4,1,6,4,12,2015,0,0,0,0,27236,28448.2421875,1212.2421875,0.0445088187509179,0.0445088187509179
"228",11,3,3,15,12,2015,0,0,0,0,33606,32214.193359375,-1391.806640625,-0.0414154210743617,0.0414154210743617
"230",13,3,5,17,12,2015,0,0,0,0,28283,26859.671875,-1423.328125,-0.0503245103065446,0.0503245103065446
"231",14,3,6,18,12,2015,0,0,0,0,23367,24162.6796875,795.6796875,0.034051426691488,0.034051426691488
"232",15,4,2,21,12,2015,0,0,0,0,30895,27656.498046875,-3238.501953125,-0.104822850076873,0.104822850076873
"233",16,4,3,22,12,2015,0,0,0,0,27187,30257.357421875,3070.357421875,0.112934763742781,0.112934763742781
"239",8,2,3,12,1,2016,0,0,0,0,31534,30150.255859375,-1383.744140625,-0.0438810217741168,0.0438810217741168
"241",10,2,5,14,1,2016,0,0,0,0,28856,26348.138671875,-2507.861328125,-0.0869095275895828,0.0869095275895828
"242",11,2,6,15,1,2016,0,0,0,0,24072,22885.14453125,-1186.85546875,-0.049304398003905,0.049304398003905
"243",13,3,3,19,1,2016,0,0,0,0,32508,30974.591796875,-1533.408203125,-0.0471701797442168,0.0471701797442168
"249",19,4,4,27,1,2016,0,0,0,0,27221,27678.302734375,457.302734375,0.0167996302257448,0.0167996302257448
"253",2,1,3,2,2,2016,0,0,0,0,40301,40738.03125,437.03125,0.0108441788044962,0.0108441788044962
"254",3,1,4,3,2,2016,0,0,0,0,31680,35382.63671875,3702.63671875,0.116876159051452,0.116876159051452
"259",8,2,4,10,2,2016,0,0,0,0,29290,29263.263671875,-26.736328125,-0.000912814207067258,0.000912814207067258
"263",12,3,3,16,2,2016,0,0,0,0,31599,30974.591796875,-624.408203125,-0.0197603785918858,0.0197603785918858
"272",21,5,2,29,2,2016,0,0,0,0,29027,25208.267578125,-3818.732421875,-0.131557943358769,0.131557943358769
"273",1,1,3,1,3,2016,0,0,0,0,36962,36481.1171875,-480.8828125,-0.0130101945917429,0.0130101945917429
"274",2,1,4,2,3,2016,0,0,0,0,38388,39254,866,0.0225591330624153,0.0225591330624153
"282",10,3,2,14,3,2016,0,0,0,0,26414,28675.455078125,2261.455078125,0.085615774896835,0.085615774896835
"283",11,3,3,15,3,2016,0,0,0,0,30210,30450.880859375,240.880859375,0.00797354714912281,0.00797354714912281
"289",17,4,4,23,3,2016,0,0,0,0,31768,28651.349609375,-3116.650390625,-0.0981065975391904,0.0981065975391904
"290",18,4,5,24,3,2016,0,0,0,0,22719,25202.314453125,2483.314453125,0.109305623184339,0.109305623184339
"291",19,4,6,25,3,2016,0,0,0,0,19966,21952.9140625,1986.9140625,0.0995148784183111,0.0995148784183111
"295",23,5,5,31,3,2016,0,0,0,0,25984,24901.8203125,-1082.1796875,-0.0416479251654865,0.0416479251654865
"300",5,1,5,7,4,2016,0,0,0,0,28223,29251.728515625,1028.728515625,0.0364500058684406,0.0364500058684406
"312",17,4,2,25,4,2016,0,0,0,0,27598,28057.837890625,459.837890625,0.0166620005299297,0.0166620005299297
"314",19,4,4,27,4,2016,0,0,0,0,27733,27817.130859375,84.130859375,0.00303360110247719,0.00303360110247719
"317",1,1,2,2,5,2016,0,0,0,0,37113,35143.890625,-1969.109375,-0.0530571329453291,0.0530571329453291
"321",6,2,2,9,5,2016,0,0,0,0,32245,32630.6328125,385.6328125,0.0119594607691115,0.0119594607691115
"328",13,3,4,18,5,2016,0,0,0,0,29854,29703.419921875,-150.580078125,-0.0050438828339586,0.0050438828339586
"344",10,3,3,14,6,2016,0,0,0,0,29705,30857.208984375,1152.208984375,0.0387883852676317,0.0387883852676317
"361",8,2,3,12,7,2016,0,0,0,0,30893,31736.857421875,843.857421875,0.0273154896538051,0.0273154896538051
"362",9,2,4,13,7,2016,0,0,0,0,28115,29939.083984375,1824.083984375,0.064879387671172,0.064879387671172
"369",16,3,6,22,7,2016,0,0,0,0,21449,23241.7421875,1792.7421875,0.0835816209380391,0.0835816209380391
"378",4,1,5,4,8,2016,0,0,0,0,28753,30723.771484375,1970.771484375,0.0685414212212639,0.0685414212212639
"379",5,1,6,5,8,2016,0,0,0,0,30460,26966.0078125,-3493.9921875,-0.114707557042022,0.114707557042022
"382",8,2,4,10,8,2016,0,0,0,0,32115,30713.185546875,-1401.814453125,-0.04364983506539,0.04364983506539
"386",12,3,3,16,8,2016,0,0,0,0,35254,32712.052734375,-2541.947265625,-0.0721037971754978,0.0721037971754978
"387",13,3,4,17,8,2016,0,0,0,0,29156,30836.974609375,1680.974609375,0.0576545002529497,0.0576545002529497
"389",15,3,6,19,8,2016,0,0,0,0,21995,24378.3046875,2383.3046875,0.108356657763128,0.108356657763128
"390",16,4,2,22,8,2016,0,0,0,0,30899,28622.486328125,-2276.513671875,-0.0736759659495453,0.0736759659495453
"395",21,5,2,29,8,2016,0,0,0,0,27283,26493.306640625,-789.693359375,-0.0289445207409376,0.0289445207409376
"396",22,5,3,30,8,2016,0,0,0,0,31073,29571.896484375,-1501.103515625,-0.0483089343038973,0.0483089343038973
"399",5,1,4,7,9,2016,0,0,0,0,38696,33962.140625,-4733.859375,-0.1223345920767,0.1223345920767
"400",6,1,5,8,9,2016,0,0,0,0,33625,30704.384765625,-2920.615234375,-0.0868584456319703,0.0868584456319703
"403",9,2,3,13,9,2016,0,0,0,0,32360,32015.216796875,-344.783203125,-0.0106546107269778,0.0106546107269778
