"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"4",6,1,5,8,1,2015,0,0,0,0,29209,27914.048828125,-1294.951171875,-0.0443339782900818,0.0443339782900818
"5",7,1,6,9,1,2015,0,0,0,0,26195,23136.70703125,-3058.29296875,-0.116751019994274,0.116751019994274
"8",10,2,4,14,1,2015,0,0,0,0,26135,27502.083984375,1367.083984375,0.0523085511526688,0.0523085511526688
"13",15,3,4,21,1,2015,0,0,0,0,27353,27121.107421875,-231.892578125,-0.00847777494698936,0.00847777494698936
"14",16,3,5,22,1,2015,0,0,0,0,23205,23767.1796875,562.1796875,0.0242266618185736,0.0242266618185736
"19",21,4,5,29,1,2015,0,0,0,0,20509,21242.4921875,733.4921875,0.0357644052611049,0.0357644052611049
"23",3,1,4,4,2,2015,0,0,0,0,29818,30973.5234375,1155.5234375,0.0387525466999799,0.0387525466999799
"24",5,1,6,6,2,2015,0,0,0,0,22982,23680.177734375,698.177734375,0.0303793287953616,0.0303793287953616
"27",8,2,4,11,2,2015,0,0,0,0,25685,26501.693359375,816.693359375,0.0317965100009733,0.0317965100009733
"43",9,2,5,12,3,2015,0,0,0,0,22126,22667.921875,541.921875,0.0244925370604718,0.0244925370604718
"51",17,4,3,24,3,2015,0,0,0,0,29263,27543.646484375,-1719.353515625,-0.0587552033497933,0.0587552033497933
"60",4,2,2,6,4,2015,0,0,0,0,29798,32082.4609375,2284.4609375,0.0766649082992147,0.0766649082992147
"69",13,3,6,17,4,2015,0,0,0,0,20010,22236.203125,2226.203125,0.111254528985507,0.111254528985507
"70",14,4,2,20,4,2015,0,0,0,0,28451,27765.990234375,-685.009765625,-0.02407682561685,0.02407682561685
"74",19,5,2,27,4,2015,0,0,0,0,23816,23824.724609375,8.724609375,0.000366333950915351,0.000366333950915351
"95",21,4,6,29,5,2015,0,0,0,0,23109,21180.65625,-1928.34375,-0.0834455731533169,0.0834455731533169
"99",4,1,5,4,6,2015,0,0,0,0,27743,27393.970703125,-349.029296875,-0.0125808058564323,0.0125808058564323
"109",14,3,5,18,6,2015,0,0,0,0,25711,25269.71875,-441.28125,-0.0171631305666835,0.0171631305666835
"111",16,4,2,22,6,2015,0,0,0,0,28298,26573.060546875,-1724.939453125,-0.0609562319996113,0.0609562319996113
"113",18,4,4,24,6,2015,0,0,0,0,27830,26834.56640625,-995.43359375,-0.0357683648490837,0.0357683648490837
"121",7,2,5,9,7,2015,0,0,0,0,27290,27451.162109375,161.162109375,0.00590553717020887,0.00590553717020887
"136",22,5,5,30,7,2015,0,0,0,0,24048,23960.1875,-87.8125,-0.00365155106453759,0.00365155106453759
"137",23,5,6,31,7,2015,0,0,0,0,24824,21869.7578125,-2954.2421875,-0.119007500302127,0.119007500302127
"138",1,1,2,3,8,2015,0,0,0,0,33323,35662.7421875,2339.7421875,0.0702140319749122,0.0702140319749122
"147",10,2,6,14,8,2015,0,0,0,0,24814,23557.1015625,-1256.8984375,-0.050652794289514,0.050652794289514
"149",12,3,3,18,8,2015,0,0,0,0,33994,32859.19140625,-1134.80859375,-0.0333826143951874,0.0333826143951874
"151",14,3,5,20,8,2015,0,0,0,0,29359,26301.3203125,-3057.6796875,-0.104147950798733,0.104147950798733
"153",16,4,2,24,8,2015,0,0,0,0,27749,28562.396484375,813.396484375,0.0293126413339219,0.0293126413339219
"157",20,4,6,28,8,2015,0,0,0,0,22062,23260.1484375,1198.1484375,0.0543082421131357,0.0543082421131357
"160",2,1,4,2,9,2015,0,0,0,0,42452,40313.2109375,-2138.7890625,-0.0503813498186187,0.0503813498186187
"172",17,4,4,23,9,2015,0,0,0,0,29292,29323.216796875,31.216796875,0.00106571066758842,0.00106571066758842
"174",19,4,6,25,9,2015,0,0,0,0,22376,23517.6484375,1141.6484375,0.0510211135815159,0.0510211135815159
"180",3,1,2,5,10,2015,0,0,0,0,37759,37627,-132,-0.00349585529277788,0.00349585529277788
"182",5,1,4,7,10,2015,0,0,0,0,32254,33528.21875,1274.21875,0.0395057589756309,0.0395057589756309
"188",11,2,5,15,10,2015,0,0,0,0,25869,26405.5390625,536.5390625,0.0207406185975492,0.0207406185975492
"191",14,3,3,20,10,2015,0,0,0,0,33974,31658.255859375,-2315.744140625,-0.0681622458534468,0.0681622458534468
"199",22,4,6,30,10,2015,0,0,0,0,20806,21487.8046875,681.8046875,0.0327696187397866,0.0327696187397866
"203",4,1,5,5,11,2015,0,0,0,0,33647,29260.923828125,-4386.076171875,-0.130355638597052,0.130355638597052
"213",14,3,5,19,11,2015,0,0,0,0,27587,26665.1484375,-921.8515625,-0.0334161584260702,0.0334161584260702
"215",16,4,2,23,11,2015,0,0,0,0,28683,27648.412109375,-1034.587890625,-0.0360697239000453,0.0360697239000453
"216",17,4,3,24,11,2015,0,0,0,0,28250,30227.162109375,1977.162109375,0.0699880392699115,0.0699880392699115
"222",5,2,2,7,12,2015,0,0,0,0,35519,33347.34375,-2171.65625,-0.0611406923055266,0.0611406923055266
"229",12,3,4,16,12,2015,0,0,0,0,32595,30999.310546875,-1595.689453125,-0.0489550376783249,0.0489550376783249
"230",13,3,5,17,12,2015,0,0,0,0,28283,27077.4921875,-1205.5078125,-0.0426230531591415,0.0426230531591415
"231",14,3,6,18,12,2015,0,0,0,0,23367,24505.578125,1138.578125,0.0487259008430693,0.0487259008430693
"234",3,1,3,5,1,2016,0,0,0,0,45768,42275.0078125,-3492.9921875,-0.0763195286553924,0.0763195286553924
"235",4,1,4,6,1,2016,0,0,0,0,43586,39505.5859375,-4080.4140625,-0.0936175391754233,0.0936175391754233
"237",6,1,6,8,1,2016,0,0,0,0,28025,29258.708984375,1233.708984375,0.0440217300401427,0.0440217300401427
"238",7,2,2,11,1,2016,0,0,0,0,32038,31893.947265625,-144.052734375,-0.0044963085827767,0.0044963085827767
"243",13,3,3,19,1,2016,0,0,0,0,32508,30983.486328125,-1524.513671875,-0.0468965692098868,0.0468965692098868
"244",14,3,4,20,1,2016,0,0,0,0,31969,29903.462890625,-2065.537109375,-0.0646106262121117,0.0646106262121117
"247",17,4,2,25,1,2016,0,0,0,0,28836,27448.38671875,-1387.61328125,-0.0481208656280344,0.0481208656280344
"248",18,4,3,26,1,2016,0,0,0,0,28484,28906.74609375,422.74609375,0.0148415283580256,0.0148415283580256
"253",2,1,3,2,2,2016,0,0,0,0,40301,39989.734375,-311.265625,-0.00772352112850798,0.00772352112850798
"255",4,1,5,4,2,2016,0,0,0,0,27688,29264.22265625,1576.22265625,0.0569280069434412,0.0569280069434412
"262",11,3,2,15,2,2016,0,0,0,0,28011,27817.48828125,-193.51171875,-0.00690841879083217,0.00690841879083217
"263",12,3,3,16,2,2016,0,0,0,0,31599,30875.791015625,-723.208984375,-0.0228870845398589,0.0228870845398589
"267",16,4,2,22,2,2016,0,0,0,0,32677,28634.20703125,-4042.79296875,-0.123719832565719,0.123719832565719
"268",17,4,3,23,2,2016,0,0,0,0,29939,30500.439453125,561.439453125,0.0187527790883129,0.0187527790883129
"269",18,4,4,24,2,2016,0,0,0,0,28669,28102.705078125,-566.294921875,-0.0197528662274582,0.0197528662274582
"280",8,2,5,10,3,2016,0,0,0,0,26891,26328.638671875,-562.361328125,-0.0209126223690082,0.0209126223690082
"286",14,3,6,18,3,2016,0,0,0,0,19570,23430.25,3860.25,0.197253449156873,0.197253449156873
"290",18,4,5,24,3,2016,0,0,0,0,22719,25011.310546875,2292.310546875,0.100898391076852,0.100898391076852
"292",20,5,2,28,3,2016,0,0,0,0,24594,27526.06640625,2932.06640625,0.119218769059527,0.119218769059527
"299",4,1,4,6,4,2016,0,0,0,0,33873,34339.4921875,466.4921875,0.0137718001800844,0.0137718001800844
"310",15,3,5,21,4,2016,0,0,0,0,27221,26321.154296875,-899.845703125,-0.0330570406349877,0.0330570406349877
"313",18,4,3,26,4,2016,0,0,0,0,29330,29442.25390625,112.25390625,0.00382727263041255,0.00382727263041255
"319",3,1,4,4,5,2016,0,0,0,0,36242,36870.390625,628.390625,0.0173387402737156,0.0173387402737156
"321",6,2,2,9,5,2016,0,0,0,0,32245,33586.83984375,1341.83984375,0.0416138887812064,0.0416138887812064
"322",7,2,3,10,5,2016,0,0,0,0,33188,33213.5546875,25.5546875,0.000769997815475473,0.000769997815475473
"324",9,2,5,12,5,2016,0,0,0,0,25194,25996.333984375,802.333984375,0.0318462326099468,0.0318462326099468
"329",14,3,5,19,5,2016,0,0,0,0,27133,26993.951171875,-139.048828125,-0.00512471264235433,0.00512471264235433
"340",6,2,4,8,6,2016,0,0,0,0,31851,33110.78125,1259.78125,0.0395523295971869,0.0395523295971869
"346",12,3,5,16,6,2016,0,0,0,0,28839,27036.646484375,-1802.353515625,-0.0624970878194459,0.0624970878194459
"354",20,5,3,28,6,2016,0,0,0,0,30622,29177.99609375,-1444.00390625,-0.0471557672996538,0.0471557672996538
"359",6,1,6,8,7,2016,0,0,0,0,28885,27557.654296875,-1327.345703125,-0.0459527679807859,0.0459527679807859
"361",8,2,3,12,7,2016,0,0,0,0,30893,32208.759765625,1315.759765625,0.0425908706058007,0.0425908706058007
"363",10,2,5,14,7,2016,0,0,0,0,27390,26659.380859375,-730.619140625,-0.0266746674196787,0.0266746674196787
"366",13,3,3,19,7,2016,0,0,0,0,34245,33506.35546875,-738.64453125,-0.0215694125054753,0.0215694125054753
"367",14,3,4,20,7,2016,0,0,0,0,30947,30526.900390625,-420.099609375,-0.0135748088465764,0.0135748088465764
"375",1,1,2,1,8,2016,0,0,0,0,35083,34815.0078125,-267.9921875,-0.00763880476299062,0.00763880476299062
"377",3,1,4,3,8,2016,0,0,0,0,35185,36750.4375,1565.4375,0.044491615745346,0.044491615745346
"379",5,1,6,5,8,2016,0,0,0,0,30460,27196.677734375,-3263.322265625,-0.10713467713805,0.10713467713805
"380",6,2,2,8,8,2016,0,0,0,0,34538,33145.39453125,-1392.60546875,-0.0403209644087672,0.0403209644087672
"381",7,2,3,9,8,2016,0,0,0,0,34166,35488.44140625,1322.44140625,0.038706357380144,0.038706357380144
"383",9,2,5,11,8,2016,0,0,0,0,26956,27416.568359375,460.568359375,0.0170859311238685,0.0170859311238685
"388",14,3,5,18,8,2016,0,0,0,0,28494,27690.083984375,-803.916015625,-0.0282135191838633,0.0282135191838633
"394",20,4,6,26,8,2016,0,0,0,0,23058,23936.244140625,878.244140625,0.0380884786462399,0.0380884786462399
"395",21,5,2,29,8,2016,0,0,0,0,27283,27829.85546875,546.85546875,0.0200438173496316,0.0200438173496316
"404",10,2,4,14,9,2016,0,0,0,0,32362,30323.150390625,-2038.849609375,-0.0630013475488227,0.0630013475488227
"407",13,3,2,19,9,2016,0,0,0,0,29796,29800.45703125,4.45703125,0.000149584885555108,0.000149584885555108
"408",14,3,3,20,9,2016,0,0,0,0,32517,33601.57421875,1084.57421875,0.0333540676799828,0.0333540676799828
"411",19,4,3,27,9,2016,0,0,0,0,28595,31383.85546875,2788.85546875,0.0975294795855919,0.0975294795855919
"414",22,4,6,30,9,2016,0,0,0,0,23551,23614.447265625,63.447265625,0.00269403701010573,0.00269403701010573
"418",4,1,5,6,10,2016,0,0,0,0,34647,31321.25390625,-3325.74609375,-0.0959894390206944,0.0959894390206944
"420",6,2,2,10,10,2016,0,0,0,0,32596,32718.4296875,122.4296875,0.00375597274205424,0.00375597274205424
"422",8,2,4,12,10,2016,0,0,0,0,32589,29591.587890625,-2997.412109375,-0.0919761916405843,0.0919761916405843
"423",9,2,5,13,10,2016,0,0,0,0,25041,26258.599609375,1217.599609375,0.0486242406203826,0.0486242406203826
"425",11,3,2,17,10,2016,0,0,0,0,29571,28759.55859375,-811.44140625,-0.02744044524196,0.02744044524196
"427",13,3,4,19,10,2016,0,0,0,0,30735,30465.533203125,-269.466796875,-0.00876742465836994,0.00876742465836994
"428",14,3,5,20,10,2016,0,0,0,0,26352,27294.458984375,942.458984375,0.0357642298260094,0.0357642298260094
"429",15,3,6,21,10,2016,0,0,0,0,26138,23925.384765625,-2212.615234375,-0.0846512829740225,0.0846512829740225
"433",19,4,5,27,10,2016,0,0,0,0,24826,25806.701171875,980.701171875,0.0395029876691775,0.0395029876691775
"434",20,4,6,28,10,2016,0,0,0,0,23858,22999.876953125,-858.123046875,-0.035967937248512,0.035967937248512
"435",21,5,2,31,10,2016,0,0,0,0,23420,27330.44140625,3910.44140625,0.166970171061059,0.166970171061059
"437",2,1,4,2,11,2016,0,0,0,0,41817,42077.5078125,260.5078125,0.00622971070378076,0.00622971070378076
"440",5,2,2,7,11,2016,0,0,0,0,34983,33686.3671875,-1296.6328125,-0.0370646546179573,0.0370646546179573
"443",8,2,5,10,11,2016,0,0,0,0,30165,28545.982421875,-1619.017578125,-0.0536720562945467,0.0536720562945467
"448",13,3,5,17,11,2016,0,0,0,0,28373,28377.583984375,4.583984375,0.000161561497726712,0.000161561497726712
"457",4,2,3,6,12,2016,0,0,0,0,38164,37383.87890625,-780.12109375,-0.0204412821965727,0.0204412821965727
"465",12,3,6,16,12,2016,0,0,0,0,26268,25686.111328125,-581.888671875,-0.0221519975588168,0.0221519975588168
"466",13,4,2,19,12,2016,0,0,0,0,27382,30478.15234375,3096.15234375,0.113072541952743,0.113072541952743
"470",21,5,5,29,12,2016,0,0,0,0,20711,25276.701171875,4565.701171875,0.220448127655594,0.220448127655594
"471",2,1,3,3,1,2017,0,0,0,0,50693,42655.125,-8037.875,-0.158559860335747,0.158559860335747
"472",3,1,4,4,1,2017,0,0,0,0,47185,40284.078125,-6900.921875,-0.146252450460952,0.146252450460952
"474",5,1,6,6,1,2017,0,0,0,0,30619,29111.365234375,-1507.634765625,-0.0492385370399099,0.0492385370399099
"479",10,2,6,13,1,2017,0,0,0,0,21702,24626.69921875,2924.69921875,0.134766344979725,0.134766344979725
"486",17,4,3,24,1,2017,0,0,0,0,30192,31300.751953125,1108.751953125,0.0367233688766892,0.0367233688766892
"493",2,1,5,2,2,2017,0,0,0,0,38670,37299.7890625,-1370.2109375,-0.035433435156452,0.035433435156452
"496",5,2,3,7,2,2017,0,0,0,0,33814,34876.90234375,1062.90234375,0.0314337949887621,0.0314337949887621
"502",11,3,4,15,2,2017,0,0,0,0,29316,29932.681640625,616.681640625,0.0210356679159844,0.0210356679159844
"503",12,3,5,16,2,2017,0,0,0,0,27465,27020.908203125,-444.091796875,-0.0161693718141271,0.0161693718141271
"508",17,4,5,23,2,2017,0,0,0,0,23760,26501.705078125,2741.705078125,0.115391627867214,0.115391627867214
"511",20,5,3,28,2,2017,0,0,0,0,30552,31234.40234375,682.40234375,0.0223357666846688,0.0223357666846688
"517",6,2,4,8,3,2017,0,0,0,0,36460,32682.5703125,-3777.4296875,-0.103604763782227,0.103604763782227
"518",7,2,5,9,3,2017,0,0,0,0,26068,29742.505859375,3674.505859375,0.14095848777716,0.14095848777716
"522",11,3,4,15,3,2017,0,0,0,0,30321,30071.431640625,-249.568359375,-0.00823087495052934,0.00823087495052934
"523",12,3,5,16,3,2017,0,0,0,0,27324,27159.658203125,-164.341796875,-0.0060145585154077,0.0060145585154077
"524",13,3,6,17,3,2017,0,0,0,0,23358,24555.76171875,1197.76171875,0.0512784364564603,0.0512784364564603
"528",17,4,5,23,3,2017,0,0,0,0,23426,26501.705078125,3075.705078125,0.131294505170537,0.131294505170537
"535",1,1,2,3,4,2017,0,0,0,0,38326,36577.8984375,-1748.1015625,-0.0456113751108908,0.0456113751108908
"536",2,1,3,4,4,2017,0,0,0,0,42656,41395.515625,-1260.484375,-0.0295499900365716,0.0295499900365716
"539",5,1,6,7,4,2017,0,0,0,0,25075,25597.302734375,522.302734375,0.0208296205134596,0.0208296205134596
"545",11,3,2,17,4,2017,0,0,0,0,28321,28677.60546875,356.60546875,0.0125915563980792,0.0125915563980792
"547",13,3,4,19,4,2017,0,0,0,0,30849,30606.275390625,-242.724609375,-0.00786815162160848,0.00786815162160848
"564",10,2,6,12,5,2017,0,0,0,0,23388,24073.45703125,685.45703125,0.0293080653005815,0.0293080653005815
"568",14,3,5,18,5,2017,0,0,0,0,26998,27604.150390625,606.150390625,0.0224516775548189,0.0224516775548189
"572",18,4,4,24,5,2017,0,0,0,0,28360,28720.322265625,360.322265625,0.0127052985058181,0.0127052985058181
"574",22,5,4,31,5,2017,0,0,0,0,31484,28310.166015625,-3173.833984375,-0.100807838406016,0.100807838406016
"575",1,1,5,1,6,2017,0,0,0,0,34893,35727.11328125,834.11328125,0.0239048886954403,0.0239048886954403
"578",4,1,3,6,6,2017,0,0,0,0,34915,38326.75390625,3411.75390625,0.0977159933051697,0.0977159933051697
"580",6,1,5,8,6,2017,0,0,0,0,31083,30693.44140625,-389.55859375,-0.0125328505533571,0.0125328505533571
"583",9,2,3,13,6,2017,0,0,0,0,31985,32918.734375,933.734375,0.0291928833828357,0.0291928833828357
"584",10,2,4,14,6,2017,0,0,0,0,29362,29687.017578125,325.017578125,0.011069326957462,0.011069326957462
"596",22,4,6,30,6,2017,0,0,0,0,21590,21549.09765625,-40.90234375,-0.0018945041106994,0.0018945041106994
"603",9,2,6,14,7,2017,0,0,0,0,23903,23899.82421875,-3.17578125,-0.000132861199431034,0.000132861199431034
"608",14,3,6,21,7,2017,0,0,0,0,23379,24153.80859375,774.80859375,0.0331412204863339,0.0331412204863339
"613",19,4,6,28,7,2017,0,0,0,0,22433,22856.83203125,423.83203125,0.0188932390340124,0.0188932390340124
"618",5,2,2,7,8,2017,0,0,0,0,38454,31964.10546875,-6489.89453125,-0.168770336798512,0.168770336798512
"619",6,2,3,8,8,2017,0,0,0,0,39496,37774.53515625,-1721.46484375,-0.0435858022014888,0.0435858022014888
"623",10,3,2,14,8,2017,0,0,0,0,26483,29414.20703125,2931.20703125,0.110682590010573,0.110682590010573
"627",14,3,6,18,8,2017,0,0,0,0,23800,25262.677734375,1462.677734375,0.0614570476628151,0.0614570476628151
"628",15,4,2,21,8,2017,0,0,0,0,26645,29795.76953125,3150.76953125,0.118249935494464,0.118249935494464
"634",21,5,3,29,8,2017,0,0,0,0,27041,31945.61328125,4904.61328125,0.181376919538848,0.181376919538848
"642",8,2,4,13,9,2017,0,0,0,0,31063,31961.548828125,898.548828125,0.0289266596312333,0.0289266596312333
"654",20,4,6,29,9,2017,0,0,0,0,24657,24569.451171875,-87.548828125,-0.00355066829399359,0.00355066829399359
"657",3,1,4,4,10,2017,0,0,0,0,38809,38274.5546875,-534.4453125,-0.0137711693808137,0.0137711693808137
