"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"3",5,1,4,7,1,2015,0,0,0,0,49396,47430.59375,-1965.40625,-0.0397887733824601,0.0397887733824601
"4",6,1,5,8,1,2015,0,0,0,0,39680,39831.69921875,151.69921875,0.00382306498865927,0.00382306498865927
"5",7,1,6,9,1,2015,0,0,0,0,31933,33005.23828125,1072.23828125,0.0335777497025021,0.0335777497025021
"6",8,2,2,12,1,2015,0,0,0,0,34757,33759.2890625,-997.7109375,-0.0287053237477343,0.0287053237477343
"9",11,2,5,15,1,2015,0,0,0,0,31672,33132.5859375,1460.5859375,0.0461159995421824,0.0461159995421824
"11",13,3,2,19,1,2015,0,0,0,0,30406,35510.828125,5104.828125,0.167888841840426,0.167888841840426
"20",22,4,6,30,1,2015,0,0,0,0,26838,27177.197265625,339.197265625,0.0126386938529324,0.0126386938529324
"30",10,2,6,13,2,2015,0,0,0,0,26534,29087.314453125,2553.314453125,0.0962280264236451,0.0962280264236451
"31",11,3,2,16,2,2015,0,0,0,0,26215,32418.26953125,6203.26953125,0.236630537144764,0.236630537144764
"39",19,4,5,26,2,2015,0,0,0,0,28727,30928.9921875,2201.9921875,0.0766523544922895,0.0766523544922895
"52",12,3,3,17,3,2015,0,0,0,0,43507,40323.25390625,-3183.74609375,-0.0731777896372997,0.0731777896372997
"53",13,3,4,18,3,2015,0,0,0,0,38210,38377.94140625,167.94140625,0.00439522130986653,0.00439522130986653
"62",22,5,3,31,3,2015,0,0,0,0,34821,34431.7265625,-389.2734375,-0.0111792722064272,0.0111792722064272
"63",1,1,4,1,4,2015,0,0,0,0,44383,45072.4765625,689.4765625,0.0155346993781403,0.0155346993781403
"69",7,2,5,9,4,2015,0,0,0,0,32449,34726.77734375,2277.77734375,0.0701956098415976,0.0701956098415976
"74",12,3,5,16,4,2015,0,0,0,0,32771,32996.703125,225.703125,0.00688728220072625,0.00688728220072625
"78",16,4,4,22,4,2015,0,0,0,0,37644,37407.58984375,-236.41015625,-0.00628015503798746,0.00628015503798746
"84",22,5,5,30,4,2015,0,0,0,0,31146,30290.5546875,-855.4453125,-0.0274656557021768,0.0274656557021768
"85",1,1,6,1,5,2015,0,0,0,0,35031,38616.35546875,3585.35546875,0.102348076525078,0.102348076525078
"87",3,1,3,5,5,2015,0,0,0,0,60667,56065.22265625,-4601.77734375,-0.0758530559241433,0.0758530559241433
"88",4,1,4,6,5,2015,0,0,0,0,47010,49188.66015625,2178.66015625,0.0463446108540736,0.0463446108540736
"89",5,1,5,7,5,2015,0,0,0,0,40235,35841.7109375,-4393.2890625,-0.109190731017771,0.109190731017771
"92",8,2,3,12,5,2015,0,0,0,0,43012,40416.37109375,-2595.62890625,-0.060346622018274,0.060346622018274
"101",20,4,5,28,5,2015,0,0,0,0,32746,31558.875,-1187.125,-0.0362525193916814,0.0362525193916814
"102",21,4,6,29,5,2015,0,0,0,0,26828,28597.587890625,1769.587890625,0.0659604849644029,0.0659604849644029
"106",4,1,5,4,6,2015,0,0,0,0,39965,43646.69140625,3681.69140625,0.0921228926873514,0.0921228926873514
"114",12,3,3,16,6,2015,0,0,0,0,40009,40867.31640625,858.31640625,0.0214530832125272,0.0214530832125272
"119",17,4,3,23,6,2015,0,0,0,0,38469,37370.5234375,-1098.4765625,-0.0285548509839091,0.0285548509839091
"124",22,5,3,30,6,2015,0,0,0,0,36248,35299.33203125,-948.66796875,-0.0261715948121276,0.0261715948121276
"149",5,1,6,7,8,2015,0,0,0,0,31467,34236.53125,2769.53125,0.0880138319509327,0.0880138319509327
"154",10,2,6,14,8,2015,0,0,0,0,29926,29803.564453125,-122.435546875,-0.00409127671172225,0.00409127671172225
"156",12,3,3,18,8,2015,0,0,0,0,41574,41474.42578125,-99.57421875,-0.00239510797012556,0.00239510797012556
"158",14,3,5,20,8,2015,0,0,0,0,39232,34919.4609375,-4312.5390625,-0.109924017702386,0.109924017702386
"160",16,4,2,24,8,2015,0,0,0,0,33014,32714.4765625,-299.5234375,-0.00907261881323075,0.00907261881323075
"161",17,4,3,25,8,2015,0,0,0,0,39914,37915.3671875,-1998.6328125,-0.0500734782908253,0.0500734782908253
"164",20,4,6,28,8,2015,0,0,0,0,28665,28983.408203125,318.408203125,0.0111079087083551,0.0111079087083551
"166",1,1,3,1,9,2015,0,0,0,0,48326,47940.7578125,-385.2421875,-0.00797173752224475,0.00797173752224475
"173",11,3,3,15,9,2015,0,0,0,0,41762,40607.31640625,-1154.68359375,-0.0276491450062258,0.0276491450062258
"178",16,4,3,22,9,2015,0,0,0,0,39528,40446.61328125,918.61328125,0.0232395588253896,0.0232395588253896
"181",19,4,6,25,9,2015,0,0,0,0,30858,29592.666015625,-1265.333984375,-0.0410050549087757,0.0410050549087757
"183",21,5,3,29,9,2015,0,0,0,0,35383,36688.33984375,1305.33984375,0.0368917232498658,0.0368917232498658
"195",11,2,5,15,10,2015,0,0,0,0,33377,32732.265625,-644.734375,-0.0193167263384966,0.0193167263384966
"196",12,2,6,16,10,2015,0,0,0,0,28981,29181.025390625,200.025390625,0.00690194922966771,0.00690194922966771
"198",14,3,3,20,10,2015,0,0,0,0,45302,42005.75390625,-3296.24609375,-0.072761601998808,0.072761601998808
"204",20,4,4,28,10,2015,0,0,0,0,36673,35232.51953125,-1440.48046875,-0.0392790464033485,0.0392790464033485
"205",21,4,5,29,10,2015,0,0,0,0,30992,31130.4375,138.4375,0.00446687854930305,0.00446687854930305
"206",22,4,6,30,10,2015,0,0,0,0,29070,27874.306640625,-1195.693359375,-0.0411315225103199,0.0411315225103199
"211",5,1,6,6,11,2015,0,0,0,0,36455,34800.75390625,-1654.24609375,-0.0453777559662598,0.0453777559662598
"214",8,2,4,11,11,2015,0,0,0,0,37031,38350.16796875,1319.16796875,0.035623341760957,0.035623341760957
"217",11,3,2,16,11,2015,0,0,0,0,36342,34358.5390625,-1983.4609375,-0.0545776494826922,0.0545776494826922
"219",13,3,4,18,11,2015,0,0,0,0,40701,39337.78515625,-1363.21484375,-0.0334933992715167,0.0334933992715167
"220",14,3,5,19,11,2015,0,0,0,0,36918,34433.2265625,-2484.7734375,-0.067305201730863,0.067305201730863
"226",2,1,4,2,12,2015,0,0,0,0,51995,52768.11328125,773.11328125,0.0148689928118088,0.0148689928118088
"232",8,2,5,10,12,2015,0,0,0,0,33424,34941.203125,1517.203125,0.0453926258078028,0.0453926258078028
"256",15,3,5,21,1,2016,0,0,0,0,33194,34063.796875,869.796875,0.0262034366150509,0.0262034366150509
"262",21,4,6,29,1,2016,0,0,0,0,29778,27308.603515625,-2469.396484375,-0.0829268750209887,0.0829268750209887
"264",2,1,3,2,2,2016,0,0,0,0,48490,53797.41015625,5307.41015625,0.109453705016498,0.109453705016498
"265",3,1,4,3,2,2016,0,0,0,0,55552,49717.80078125,-5834.19921875,-0.105022307365171,0.105022307365171
"266",4,1,5,4,2,2016,0,0,0,0,41662,44727.08203125,3065.08203125,0.0735702086133647,0.0735702086133647
"269",7,2,3,9,2,2016,0,0,0,0,43123,44241.05078125,1118.05078125,0.0259270176298031,0.0259270176298031
"282",20,4,6,26,2,2016,0,0,0,0,27927,28004.697265625,77.697265625,0.00278215582142729,0.00278215582142729
"284",1,1,3,1,3,2016,0,0,0,0,49800,49650.6796875,-149.3203125,-0.00299839984939759,0.00299839984939759
"286",3,1,5,3,3,2016,0,0,0,0,41921,43991.61328125,2070.61328125,0.0493932225197395,0.0493932225197395
"289",6,2,3,8,3,2016,0,0,0,0,47180,45573.78515625,-1606.21484375,-0.0340444010968631,0.0340444010968631
"292",9,2,6,11,3,2016,0,0,0,0,30302,28591.884765625,-1710.115234375,-0.0564357215489077,0.0564357215489077
"295",12,3,4,16,3,2016,0,0,0,0,40118,39468.41015625,-649.58984375,-0.0161919797534772,0.0161919797534772
"300",17,4,4,23,3,2016,0,0,0,0,36720,36468.3125,-251.6875,-0.00685423474945534,0.00685423474945534
"302",19,4,6,25,3,2016,0,0,0,0,30096,28281.767578125,-1814.232421875,-0.0602815132201954,0.0602815132201954
"319",13,3,3,19,4,2016,0,0,0,0,46001,43922.86328125,-2078.13671875,-0.0451759031053673,0.0451759031053673
"331",4,1,5,5,5,2016,0,0,0,0,44234,44280.12890625,46.12890625,0.00104283822964236,0.00104283822964236
"341",14,3,5,19,5,2016,0,0,0,0,34844,34111.0625,-732.9375,-0.0210348266559522,0.0210348266559522
"342",15,3,6,20,5,2016,0,0,0,0,32259,29950.439453125,-2308.560546875,-0.0715633016173781,0.0715633016173781
"345",18,4,4,25,5,2016,0,0,0,0,37786,37157.89453125,-628.10546875,-0.016622703349124,0.016622703349124
