"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"5",6,1,5,8,1,2015,0,0,0,0,33935,25764.609375,-8170.390625,-0.240765894356859,0.240765894356859
"7",8,2,2,12,1,2015,0,0,0,0,28466,26692.62109375,-1773.37890625,-0.0622981418622216,0.0622981418622216
"9",10,2,4,14,1,2015,0,0,0,0,27868,27344.30078125,-523.69921875,-0.0187921350204536,0.0187921350204536
"10",11,2,5,15,1,2015,0,0,0,0,23149,22900.0390625,-248.9609375,-0.0107547167264245,0.0107547167264245
"18",19,4,3,27,1,2015,0,0,0,0,26058,27891.265625,1833.265625,0.0703532744262798,0.0703532744262798
"33",12,3,3,17,2,2015,0,0,0,0,25188,29920.70703125,4732.70703125,0.187895308529855,0.187895308529855
"34",13,3,4,18,2,2015,0,0,0,0,27422,27868.16796875,446.16796875,0.0162704386532711,0.0162704386532711
"38",17,4,3,24,2,2015,0,0,0,0,25028,27811.5,2783.5,0.111215438708646,0.111215438708646
"40",19,4,5,26,2,2015,0,0,0,0,19190,21289.103515625,2099.103515625,0.109385279605263,0.109385279605263
"41",20,4,6,27,2,2015,0,0,0,0,22097,19765.01171875,-2331.98828125,-0.105534157634521,0.105534157634521
"42",1,1,2,2,3,2015,0,0,0,0,34578,36413.875,1835.875,0.0530937301174157,0.0530937301174157
"43",2,1,3,3,3,2015,0,0,0,0,41923,42507.02734375,584.02734375,0.013930953026978,0.013930953026978
"45",4,1,5,5,3,2015,0,0,0,0,25698,26370.2265625,672.2265625,0.0261587112810335,0.0261587112810335
"47",6,2,2,9,3,2015,0,0,0,0,30262,27991.611328125,-2270.388671875,-0.0750244092219615,0.0750244092219615
"53",12,3,3,17,3,2015,0,0,0,0,31846,30055.35546875,-1790.64453125,-0.0562282400065942,0.0562282400065942
"55",14,3,5,19,3,2015,0,0,0,0,20762,22074.98046875,1312.98046875,0.0632395948728446,0.0632395948728446
"63",22,5,3,31,3,2015,0,0,0,0,28017,26984.6640625,-1032.3359375,-0.0368467693721669,0.0368467693721669
"64",1,1,4,1,4,2015,0,0,0,0,37476,38834.1015625,1358.1015625,0.0362392347769239,0.0362392347769239
"66",3,1,6,3,4,2015,0,0,0,0,24792,28820.9453125,4028.9453125,0.162509894824944,0.162509894824944
"68",5,2,3,7,4,2015,0,0,0,0,35068,34278.73828125,-789.26171875,-0.0225066076979012,0.0225066076979012
"75",12,3,5,16,4,2015,0,0,0,0,22580,23443.6328125,863.6328125,0.0382476887732507,0.0382476887732507
"76",13,3,6,17,4,2015,0,0,0,0,21803,22293.787109375,490.787109375,0.0225100724384259,0.0225100724384259
"84",21,5,4,29,4,2015,0,0,0,0,25827,26232.671875,405.671875,0.0157072782359546,0.0157072782359546
"88",3,1,3,5,5,2015,0,0,0,0,35009,39335.03515625,4326.03515625,0.123569229519552,0.123569229519552
"89",4,1,4,6,5,2015,0,0,0,0,30609,34330.84765625,3721.84765625,0.121593245654873,0.121593245654873
"97",12,3,2,18,5,2015,0,0,0,0,28006,26803.28515625,-1202.71484375,-0.0429448990841248,0.0429448990841248
"99",14,3,4,20,5,2015,0,0,0,0,28842,27252.154296875,-1589.845703125,-0.0551225886944387,0.0551225886944387
"102",20,4,5,28,5,2015,0,0,0,0,24052,21850.822265625,-2201.177734375,-0.0915174511215284,0.0915174511215284
"103",21,4,6,29,5,2015,0,0,0,0,22706,20405.298828125,-2300.701171875,-0.101325692410596,0.101325692410596
"105",2,1,3,2,6,2015,0,0,0,0,43091,41928.27734375,-1162.72265625,-0.026982958303358,0.026982958303358
"109",6,2,2,8,6,2015,0,0,0,0,28733,28976.220703125,243.220703125,0.00846485584954582,0.00846485584954582
"111",8,2,4,10,6,2015,0,0,0,0,29176,27593.24609375,-1582.75390625,-0.0542484886979024,0.0542484886979024
"114",11,3,2,15,6,2015,0,0,0,0,27938,26759.02734375,-1178.97265625,-0.0421996082844155,0.0421996082844155
"115",12,3,3,16,6,2015,0,0,0,0,28567,30178.51953125,1611.51953125,0.0564119274425036,0.0564119274425036
"122",19,4,5,25,6,2015,0,0,0,0,22828,21447.892578125,-1380.107421875,-0.0604567821042141,0.0604567821042141
"128",6,2,4,8,7,2015,0,0,0,0,30512,30266.728515625,-245.271484375,-0.00803852531381096,0.00803852531381096
"132",10,3,3,14,7,2015,0,0,0,0,30131,31340.94140625,1209.94140625,0.0401560322010554,0.0401560322010554
"133",11,3,4,15,7,2015,0,0,0,0,28704,28832.58203125,128.58203125,0.00447958581556577,0.00447958581556577
"141",19,5,2,27,7,2015,0,0,0,0,27086,26117.28125,-968.71875,-0.035764555489921,0.035764555489921
"148",3,1,4,5,8,2015,0,0,0,0,34833,34777.3671875,-55.6328125,-0.00159712951798582,0.00159712951798582
"151",6,2,2,10,8,2015,0,0,0,0,28418,31045.869140625,2627.869140625,0.0924719945325146,0.0924719945325146
"152",7,2,3,11,8,2015,0,0,0,0,30602,31917.568359375,1315.568359375,0.0429896202658323,0.0429896202658323
"154",9,2,5,13,8,2015,0,0,0,0,23390,23644.8046875,254.8046875,0.0108937446558358,0.0108937446558358
"157",12,3,3,18,8,2015,0,0,0,0,32617,31881.76171875,-735.23828125,-0.0225415667060122,0.0225415667060122
"158",13,3,4,19,8,2015,0,0,0,0,27454,29023.01171875,1569.01171875,0.0571505689061703,0.0571505689061703
"164",19,4,5,27,8,2015,0,0,0,0,23461,22597.423828125,-863.576171875,-0.0368090094998082,0.0368090094998082
"170",7,2,4,9,9,2015,0,0,0,0,34076,30373.154296875,-3702.845703125,-0.108664329825244,0.108664329825244
"180",17,4,4,23,9,2015,0,0,0,0,25808,26799.703125,991.703125,0.0384261905223187,0.0384261905223187
