"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"5",7,1,6,9,1,2015,0,0,0,0,26195,22782.017578125,-3412.982421875,-0.130291369416873,0.130291369416873
"8",10,2,4,14,1,2015,0,0,0,0,26135,26544.341796875,409.341796875,0.0156625902764492,0.0156625902764492
"10",12,2,6,16,1,2015,0,0,0,0,21096,20966.384765625,-129.615234375,-0.00614406685509101,0.00614406685509101
"18",20,4,4,28,1,2015,0,0,0,0,23890,25700.8828125,1810.8828125,0.0758008711804102,0.0758008711804102
"20",22,4,6,30,1,2015,0,0,0,0,20696,19874.744140625,-821.255859375,-0.0396818640981349,0.0396818640981349
"23",3,1,4,4,2,2015,0,0,0,0,29818,31023.53515625,1205.53515625,0.0404297792021598,0.0404297792021598
"34",19,4,5,26,2,2015,0,0,0,0,23094,21827.5625,-1266.4375,-0.0548383779336624,0.0548383779336624
"46",12,3,3,17,3,2015,0,0,0,0,28044,28314.068359375,270.068359375,0.00963016543199972,0.00963016543199972
"50",16,4,2,23,3,2015,0,0,0,0,25641,27440.005859375,1799.005859375,0.0701612986769237,0.0701612986769237
"53",19,4,5,26,3,2015,0,0,0,0,21515,21998.1484375,483.1484375,0.0224563531257262,0.0224563531257262
"54",20,4,6,27,3,2015,0,0,0,0,21268,19742.830078125,-1525.169921875,-0.0717119579591405,0.0717119579591405
"60",4,2,2,6,4,2015,0,0,0,0,29798,33127.43359375,3329.43359375,0.111733458411638,0.111733458411638
"64",8,2,6,10,4,2015,0,0,0,0,19616,20638.689453125,1022.689453125,0.052135473752294,0.052135473752294
"66",10,3,3,14,4,2015,0,0,0,0,28546,28474.185546875,-71.814453125,-0.00251574487231136,0.00251574487231136
"68",12,3,5,16,4,2015,0,0,0,0,24796,23923.78125,-872.21875,-0.0351757844007098,0.0351757844007098
"72",16,4,4,22,4,2015,0,0,0,0,26928,27768.482421875,840.482421875,0.0312122111510324,0.0312122111510324
"73",17,4,5,23,4,2015,0,0,0,0,23540,24003.5859375,463.5859375,0.0196935402506372,0.0196935402506372
"74",19,5,2,27,4,2015,0,0,0,0,23816,24433.9296875,617.9296875,0.0259459895658381,0.0259459895658381
"77",22,5,5,30,4,2015,0,0,0,0,22064,22265.609375,201.609375,0.00913748073785352,0.00913748073785352
"80",3,1,3,5,5,2015,0,0,0,0,35335,37532.9609375,2197.9609375,0.0622035074996462,0.0622035074996462
"85",8,2,3,12,5,2015,0,0,0,0,29575,28694.75,-880.25,-0.0297633136094675,0.0297633136094675
"106",11,3,2,15,6,2015,0,0,0,0,26418,27458.8125,1040.8125,0.039397853736089,0.039397853736089
"110",15,3,6,19,6,2015,0,0,0,0,23546,22493.328125,-1052.671875,-0.04470703622696,0.04470703622696
"119",2,1,5,2,7,2015,0,0,0,0,33699,35411.90234375,1712.90234375,0.0508294710154604,0.0508294710154604
"120",6,2,4,8,7,2015,0,0,0,0,34384,31931.583984375,-2452.416015625,-0.0713243373553106,0.0713243373553106
"124",10,3,3,14,7,2015,0,0,0,0,31915,31457.015625,-457.984375,-0.0143501292495692,0.0143501292495692
"132",18,4,6,24,7,2015,0,0,0,0,21107,22208.640625,1101.640625,0.0521931409011228,0.0521931409011228
"137",23,5,6,31,7,2015,0,0,0,0,24824,22373.5234375,-2450.4765625,-0.0987140091242346,0.0987140091242346
"138",1,1,2,3,8,2015,0,0,0,0,33323,36737.79296875,3414.79296875,0.10247555648501,0.10247555648501
"139",2,1,3,4,8,2015,0,0,0,0,39361,38547.16796875,-813.83203125,-0.0206761015027565,0.0206761015027565
"145",8,2,4,12,8,2015,0,0,0,0,29840,30028.8125,188.8125,0.00632749664879357,0.00632749664879357
"146",9,2,5,13,8,2015,0,0,0,0,25473,26740.712890625,1267.712890625,0.0497669253964983,0.0497669253964983
"151",14,3,5,20,8,2015,0,0,0,0,29359,26484.423828125,-2874.576171875,-0.0979112426129977,0.0979112426129977
"152",15,3,6,21,8,2015,0,0,0,0,23808,23311.5703125,-496.4296875,-0.0208513813634073,0.0208513813634073
"162",7,2,4,9,9,2015,0,0,0,0,34429,32315.880859375,-2113.119140625,-0.0613761404811351,0.0613761404811351
"169",14,3,6,18,9,2015,0,0,0,0,24414,23661.9609375,-752.0390625,-0.0308035988572131,0.0308035988572131
"170",15,4,2,21,9,2015,0,0,0,0,30091,29228.3828125,-862.6171875,-0.028666949835499,0.028666949835499
"174",19,4,6,25,9,2015,0,0,0,0,22376,23110.3984375,734.3984375,0.0328208096844834,0.0328208096844834
"175",20,5,2,28,9,2015,0,0,0,0,25751,27364.69140625,1613.69140625,0.0626651938274242,0.0626651938274242
"183",6,1,5,8,10,2015,0,0,0,0,27894,28226.119140625,332.119140625,0.0119064723820535,0.0119064723820535
"185",8,2,2,12,10,2015,0,0,0,0,27712,29048.3828125,1336.3828125,0.0482239756242783,0.0482239756242783
"191",14,3,3,20,10,2015,0,0,0,0,33974,30841.0390625,-3132.9609375,-0.092216428371696,0.092216428371696
"192",15,3,4,21,10,2015,0,0,0,0,29517,28893.8515625,-623.1484375,-0.0211115098926043,0.0211115098926043
"196",19,4,3,27,10,2015,0,0,0,0,29310,29046.99609375,-263.00390625,-0.00897318001535312,0.00897318001535312
"197",20,4,4,28,10,2015,0,0,0,0,28249,27986.72265625,-262.27734375,-0.00928448241530674,0.00928448241530674
"202",3,1,4,4,11,2015,0,0,0,0,36735,37084.47265625,349.47265625,0.00951334303116918,0.00951334303116918
