"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"1",2,1,6,2,1,2015,0,0,0,0,29694,36361.375,6667.375,0.224536101569341,0.224536101569341
"6",7,1,6,9,1,2015,0,0,0,0,23329,22646.123046875,-682.876953125,-0.0292715912865961,0.0292715912865961
"9",10,2,4,14,1,2015,0,0,0,0,27868,27823.451171875,-44.548828125,-0.00159856567119994,0.00159856567119994
"10",11,2,5,15,1,2015,0,0,0,0,23149,23054.755859375,-94.244140625,-0.00407119705494838,0.00407119705494838
"15",16,3,5,22,1,2015,0,0,0,0,20537,21338.40234375,801.40234375,0.0390223666431319,0.0390223666431319
"17",18,4,2,26,1,2015,0,0,0,0,23601,24363.30859375,762.30859375,0.0322998429621626,0.0322998429621626
"25",4,1,5,5,2,2015,0,0,0,0,24580,26741.828125,2161.828125,0.0879506967046379,0.0879506967046379
"35",14,3,5,19,2,2015,0,0,0,0,20876,21421.76171875,545.76171875,0.02614302159178,0.02614302159178
"36",15,3,6,20,2,2015,0,0,0,0,18665,19967.30078125,1302.30078125,0.0697723429547281,0.0697723429547281
"37",16,4,2,23,2,2015,0,0,0,0,23453,24419.98828125,966.98828125,0.0412308992985972,0.0412308992985972
"41",20,4,6,27,2,2015,0,0,0,0,22097,19969.72265625,-2127.27734375,-0.0962699617029461,0.0962699617029461
"47",6,2,2,9,3,2015,0,0,0,0,30262,27796.12890625,-2465.87109375,-0.0814840755320204,0.0814840755320204
"75",13,3,6,17,4,2015,0,0,0,0,21803,21902.802734375,99.802734375,0.00457747715337339,0.00457747715337339
"89",5,1,5,7,5,2015,0,0,0,0,27420,24743.330078125,-2676.669921875,-0.0976174296818016,0.0976174296818016
"90",6,1,6,8,5,2015,0,0,0,0,23020,22650.021484375,-369.978515625,-0.0160720467256733,0.0160720467256733
"93",9,2,4,13,5,2015,0,0,0,0,27016,28255.208984375,1239.208984375,0.0458694471563148,0.0458694471563148
"98",14,3,4,20,5,2015,0,0,0,0,28842,27527.234375,-1314.765625,-0.0455851059219194,0.0455851059219194
"99",15,3,5,21,5,2015,0,0,0,0,20860,22118.05078125,1258.05078125,0.0603092416706616,0.0603092416706616
"104",2,1,3,2,6,2015,0,0,0,0,43091,42509.8515625,-581.1484375,-0.0134865386623657,0.0134865386623657
"113",11,3,2,15,6,2015,0,0,0,0,27938,27128.333984375,-809.666015625,-0.0289808152203093,0.0289808152203093
"122",21,5,2,29,6,2015,0,0,0,0,22717,25143.34765625,2426.34765625,0.106807573898402,0.106807573898402
"124",1,1,4,1,7,2015,0,0,0,0,38471,36864.1875,-1606.8125,-0.0417668503548127,0.0417668503548127
"127",7,2,5,9,7,2015,0,0,0,0,23003,23719.6796875,716.6796875,0.0311559225970526,0.0311559225970526
"142",22,5,5,30,7,2015,0,0,0,0,21689,22762.66015625,1073.66015625,0.0495025199986168,0.0495025199986168
"144",1,1,2,3,8,2015,0,0,0,0,40139,38362.859375,-1776.140625,-0.0442497477515633,0.0442497477515633
"156",13,3,4,19,8,2015,0,0,0,0,27454,28373.765625,919.765625,0.0335020625409776,0.0335020625409776
"157",14,3,5,20,8,2015,0,0,0,0,25140,22729.96484375,-2410.03515625,-0.0958645646877486,0.0958645646877486
"159",16,4,2,24,8,2015,0,0,0,0,26694,26267.95703125,-426.04296875,-0.0159602520697535,0.0159602520697535
"160",17,4,3,25,8,2015,0,0,0,0,28888,28115.06640625,-772.93359375,-0.0267562168980199,0.0267562168980199
"168",7,2,4,9,9,2015,0,0,0,0,34076,29792.498046875,-4283.501953125,-0.125704365334106,0.125704365334106
"171",10,3,2,14,9,2015,0,0,0,0,29029,28318.529296875,-710.470703125,-0.0244745152476834,0.0244745152476834
"177",16,4,3,22,9,2015,0,0,0,0,29484,28246.98046875,-1237.01953125,-0.0419556210571836,0.0419556210571836
"178",17,4,4,23,9,2015,0,0,0,0,25808,27171.04296875,1363.04296875,0.0528147461542932,0.0528147461542932
"190",7,1,6,9,10,2015,0,0,0,0,21554,21941.513671875,387.513671875,0.0179787358204974,0.0179787358204974
"196",13,3,2,19,10,2015,0,0,0,0,27803,28047.123046875,244.123046875,0.00878045703251448,0.00878045703251448
"203",20,4,4,28,10,2015,0,0,0,0,27381,26502.37109375,-878.62890625,-0.0320889998995654,0.0320889998995654
"205",22,4,6,30,10,2015,0,0,0,0,22431,22124.68359375,-306.31640625,-0.0136559407182025,0.0136559407182025
"209",4,1,5,5,11,2015,0,0,0,0,27249,25766.984375,-1482.015625,-0.0543878903812984,0.0543878903812984
"212",7,2,3,10,11,2015,0,0,0,0,31265,30935.505859375,-329.494140625,-0.0105387538981289,0.0105387538981289
"213",8,2,4,11,11,2015,0,0,0,0,27338,28970.990234375,1632.990234375,0.0597333467837808,0.0597333467837808
"218",13,3,4,18,11,2015,0,0,0,0,31165,29074.740234375,-2090.259765625,-0.0670707449261993,0.0670707449261993
"219",14,3,5,19,11,2015,0,0,0,0,23182,22800.78515625,-381.21484375,-0.0164444329113105,0.0164444329113105
"220",15,3,6,20,11,2015,0,0,0,0,22087,20357.33984375,-1729.66015625,-0.0783112308711006,0.0783112308711006
"224",1,1,3,1,12,2015,0,0,0,0,40746,42359.4453125,1613.4453125,0.0395976368846022,0.0395976368846022
"225",2,1,4,2,12,2015,0,0,0,0,40452,40255.140625,-196.859375,-0.00486649300405419,0.00486649300405419
"226",3,1,5,3,12,2015,0,0,0,0,30846,32684.9140625,1838.9140625,0.0596159651980808,0.0596159651980808
"227",4,1,6,4,12,2015,0,0,0,0,28747,24318.65234375,-4428.34765625,-0.154045558014749,0.154045558014749
"230",7,2,4,9,12,2015,0,0,0,0,36095,28920.662109375,-7174.337890625,-0.198762651077019,0.198762651077019
"232",9,2,6,11,12,2015,0,0,0,0,20501,21503.505859375,1002.505859375,0.048900339465148,0.048900339465148
"234",11,3,3,15,12,2015,0,0,0,0,31866,29750.833984375,-2115.166015625,-0.0663768912202661,0.0663768912202661
"236",13,3,5,17,12,2015,0,0,0,0,22437,23703.037109375,1266.037109375,0.056426309639212,0.056426309639212
"239",16,4,3,22,12,2015,0,0,0,0,26853,24740.49609375,-2112.50390625,-0.0786691954809518,0.0786691954809518
"243",5,1,5,7,1,2016,0,0,0,0,30408,29297.548828125,-1110.451171875,-0.0365183889724743,0.0365183889724743
"247",9,2,4,13,1,2016,0,0,0,0,28018,28428.486328125,410.486328125,0.0146508076281319,0.0146508076281319
"252",14,3,4,20,1,2016,0,0,0,0,28162,27737.857421875,-424.142578125,-0.0150608116655422,0.0150608116655422
"255",18,4,3,26,1,2016,0,0,0,0,28977,29110.37890625,133.37890625,0.00460292322359112,0.00460292322359112
