"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"1",2,1,6,2,1,2015,0,0,0,0,40990,47391.18359375,6401.18359375,0.156164518022688,0.156164518022688
"4",5,1,4,7,1,2015,0,0,0,0,55027,55753.2421875,726.2421875,0.0131979244280081,0.0131979244280081
"5",6,1,5,8,1,2015,0,0,0,0,47363,45436.51953125,-1926.48046875,-0.0406747982338534,0.0406747982338534
"6",7,1,6,9,1,2015,0,0,0,0,38477,39649.0078125,1172.0078125,0.0304599582217948,0.0304599582217948
"11",12,2,6,16,1,2015,0,0,0,0,34427,35053.3203125,626.3203125,0.0181927066691841,0.0181927066691841
"23",2,1,3,3,2,2015,0,0,0,0,59015,61670.0390625,2655.0390625,0.044989224137931,0.044989224137931
"26",5,1,6,6,2,2015,0,0,0,0,36759,34794.52734375,-1964.47265625,-0.0534419504407084,0.0534419504407084
"30",9,2,5,12,2,2015,0,0,0,0,39765,38763.00390625,-1001.99609375,-0.0251979402426757,0.0251979402426757
"38",17,4,3,24,2,2015,0,0,0,0,48053,48532.34375,479.34375,0.00997531371610513,0.00997531371610513
"55",14,3,5,19,3,2015,0,0,0,0,39651,39026.83203125,-624.16796875,-0.0157415441918237,0.0157415441918237
"59",18,4,4,25,3,2015,0,0,0,0,41858,43731.98046875,1873.98046875,0.0447699476503894,0.0447699476503894
"61",20,4,6,27,3,2015,0,0,0,0,34945,33862.1953125,-1082.8046875,-0.03098596902275,0.03098596902275
"64",1,1,4,1,4,2015,0,0,0,0,48905,55491.8984375,6586.8984375,0.134687627798794,0.134687627798794
"78",15,4,3,21,4,2015,0,0,0,0,53014,51435.8671875,-1578.1328125,-0.0297682274965104,0.0297682274965104
"80",17,4,5,23,4,2015,0,0,0,0,39781,39360.97265625,-420.02734375,-0.0105584913338026,0.0105584913338026
"90",5,1,5,7,5,2015,0,0,0,0,44236,42980.15234375,-1255.84765625,-0.028389720052672,0.028389720052672
"94",9,2,4,13,5,2015,0,0,0,0,50035,48304.96484375,-1730.03515625,-0.0345764995752973,0.0345764995752973
"96",11,2,6,15,5,2015,0,0,0,0,36400,37035.5703125,635.5703125,0.0174607228708791,0.0174607228708791
"107",5,1,6,5,6,2015,0,0,0,0,36618,38988.33984375,2370.33984375,0.0647315485212191,0.0647315485212191
"109",7,2,3,9,6,2015,0,0,0,0,56753,53797.3828125,-2955.6171875,-0.0520786070780399,0.0520786070780399
"115",13,3,4,17,6,2015,0,0,0,0,47776,48496.68359375,720.68359375,0.0150846365068235,0.0150846365068235
"119",17,4,3,23,6,2015,0,0,0,0,54895,51661.76171875,-3233.23828125,-0.0588985933372803,0.0588985933372803
