"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"1",2,1,6,2,1,2015,0,0,0,0,40990,49934.21484375,8944.21484375,0.218204802238351,0.218204802238351
"4",5,1,4,7,1,2015,0,0,0,0,55027,56976.796875,1949.796875,0.0354334576662366,0.0354334576662366
"5",6,1,5,8,1,2015,0,0,0,0,47363,45367.61328125,-1995.38671875,-0.0421296522338112,0.0421296522338112
"6",7,1,6,9,1,2015,0,0,0,0,38477,39864.9140625,1387.9140625,0.0360712649764795,0.0360712649764795
"12",13,3,2,19,1,2015,0,0,0,0,44971,47152.09765625,2181.09765625,0.0485000924206711,0.0485000924206711
"16",17,3,6,23,1,2015,0,0,0,0,33063,34567.73828125,1504.73828125,0.0455112446314611,0.0455112446314611
"22",1,1,2,2,2,2015,0,0,0,0,45004,51695.28515625,6691.28515625,0.148682009515821,0.148682009515821
"23",2,1,3,3,2,2015,0,0,0,0,59015,62623.56640625,3608.56640625,0.0611465967338812,0.0611465967338812
"30",9,2,5,12,2,2015,0,0,0,0,39765,39231.6875,-533.3125,-0.0134116056833899,0.0134116056833899
"31",10,2,6,13,2,2015,0,0,0,0,33572,34061.05859375,489.05859375,0.0145674548358751,0.0145674548358751
"36",15,3,6,20,2,2015,0,0,0,0,34356,33784.92578125,-571.07421875,-0.0166222557559087,0.0166222557559087
"44",3,1,4,4,3,2015,0,0,0,0,52256,56580.28515625,4324.28515625,0.0827519357824939,0.0827519357824939
"46",5,1,6,6,3,2015,0,0,0,0,33511,36446.16015625,2935.16015625,0.0875879608561368,0.0875879608561368
"66",3,1,6,3,4,2015,0,0,0,0,37102,41989.91796875,4887.91796875,0.131742708445636,0.131742708445636
"67",4,2,2,6,4,2015,0,0,0,0,48938,52693.87890625,3755.87890625,0.0767476992572234,0.0767476992572234
"68",5,2,3,7,4,2015,0,0,0,0,53043,54987.796875,1944.796875,0.0366645339630111,0.0366645339630111
"75",12,3,5,16,4,2015,0,0,0,0,39107,40112.625,1005.625,0.0257147058071445,0.0257147058071445
"83",20,5,3,28,4,2015,0,0,0,0,47202,49697.671875,2495.671875,0.0528721637854328,0.0528721637854328
"85",22,5,5,30,4,2015,0,0,0,0,41137,38849.5390625,-2287.4609375,-0.0556059250188395,0.0556059250188395
"91",6,1,6,8,5,2015,0,0,0,0,38485,37817.9453125,-667.0546875,-0.0173328488372093,0.0173328488372093
"109",7,2,3,9,6,2015,0,0,0,0,56753,55070.56640625,-1682.43359375,-0.0296448398102303,0.0296448398102303
"118",16,4,2,22,6,2015,0,0,0,0,47019,46596.2265625,-422.7734375,-0.00899154464152789,0.00899154464152789
"121",19,4,5,25,6,2015,0,0,0,0,41783,39985.4375,-1797.5625,-0.0430213842950482,0.0430213842950482
"130",9,3,2,13,7,2015,0,0,0,0,50692,49883.4921875,-808.5078125,-0.0159494163280202,0.0159494163280202
"134",13,3,6,17,7,2015,0,0,0,0,36349,37276.1640625,927.1640625,0.0255072783983053,0.0255072783983053
"142",21,5,4,29,7,2015,0,0,0,0,46904,46311.34375,-592.65625,-0.0126355161606686,0.0126355161606686
"144",23,5,6,31,7,2015,0,0,0,0,38922,39734.7109375,812.7109375,0.0208805029931658,0.0208805029931658
"145",1,1,2,3,8,2015,0,0,0,0,55769,55210.83203125,-558.16796875,-0.0100085705096021,0.0100085705096021
"151",7,2,3,11,8,2015,0,0,0,0,57245,58068.30078125,823.30078125,0.0143820557472268,0.0143820557472268
"153",9,2,5,13,8,2015,0,0,0,0,42878,44445.515625,1567.515625,0.0365575732310276,0.0365575732310276
"164",20,4,6,28,8,2015,0,0,0,0,36525,39018.16796875,2493.16796875,0.0682592188569473,0.0682592188569473
"168",3,1,5,3,9,2015,0,0,0,0,49727,55277.0390625,5550.0390625,0.111610172793452,0.111610172793452
"172",10,3,2,14,9,2015,0,0,0,0,49776,50295.2890625,519.2890625,0.010432518934828,0.010432518934828
"174",12,3,4,16,9,2015,0,0,0,0,52649,52550.2109375,-98.7890625,-0.00187637110866303,0.00187637110866303
"184",22,5,4,30,9,2015,0,0,0,0,48485,47273.8125,-1211.1875,-0.0249806641229246,0.0249806641229246
"187",3,1,2,5,10,2015,0,0,0,0,56946,58592.70703125,1646.70703125,0.0289169920846065,0.0289169920846065
"191",7,1,6,9,10,2015,0,0,0,0,36472,40841.4296875,4369.4296875,0.119802305535753,0.119802305535753
"193",9,2,3,13,10,2015,0,0,0,0,54213,55990.25390625,1777.25390625,0.0327827994438603,0.0327827994438603
"197",13,3,2,19,10,2015,0,0,0,0,48166,51938.6484375,3772.6484375,0.0783259651517668,0.0783259651517668
"199",15,3,4,21,10,2015,0,0,0,0,49631,50271.734375,640.734375,0.0129099630271403,0.0129099630271403
"200",16,3,5,22,10,2015,0,0,0,0,41642,43966.609375,2324.609375,0.0558236726141876,0.0558236726141876
"202",18,4,2,26,10,2015,0,0,0,0,46777,47368.8046875,591.8046875,0.0126516169805674,0.0126516169805674
"207",1,1,2,2,11,2015,0,0,0,0,54809,57536.53515625,2727.53515625,0.0497643663677498,0.0497643663677498
"209",3,1,4,4,11,2015,0,0,0,0,56672,60145.91015625,3473.91015625,0.0612985276018139,0.0612985276018139
"210",4,1,5,5,11,2015,0,0,0,0,46064,47327.3671875,1263.3671875,0.0274263456820945,0.0274263456820945
"217",11,3,2,16,11,2015,0,0,0,0,49598,49148.7265625,-449.2734375,-0.00905829746159119,0.00905829746159119
"222",16,4,2,23,11,2015,0,0,0,0,48225,47068.8828125,-1156.1171875,-0.0239733994297564,0.0239733994297564
"227",3,1,5,3,12,2015,0,0,0,0,54581,52924.3046875,-1656.6953125,-0.0303529673787582,0.0303529673787582
"230",6,2,3,8,12,2015,0,0,0,0,62739,59915.25390625,-2823.74609375,-0.0450078275673823,0.0450078275673823
"232",8,2,5,10,12,2015,0,0,0,0,47942,46310.9453125,-1631.0546875,-0.0340214151996162,0.0340214151996162
"236",12,3,4,16,12,2015,0,0,0,0,52261,51626.7734375,-634.2265625,-0.0121357525210004,0.0121357525210004
"241",17,4,4,23,12,2015,0,0,0,0,33567,46021.03125,12454.03125,0.371020086692287,0.371020086692287
"248",7,2,2,11,1,2016,0,0,0,0,51454,53262.95703125,1808.95703125,0.0351567814212695,0.0351567814212695
"251",10,2,5,14,1,2016,0,0,0,0,42797,41745.87109375,-1051.12890625,-0.0245608081465991,0.0245608081465991
"252",11,2,6,15,1,2016,0,0,0,0,38082,36591.03125,-1490.96875,-0.0391515348458589,0.0391515348458589
"253",12,3,2,18,1,2016,0,0,0,0,45613,50863.3671875,5250.3671875,0.115106815765242,0.115106815765242
"258",17,4,2,25,1,2016,0,0,0,0,45487,46384.69921875,897.69921875,0.0197352918141447,0.0197352918141447
"264",2,1,3,2,2,2016,0,0,0,0,67938,67176.921875,-761.078125,-0.0112025394477318,0.0112025394477318
"270",8,2,4,10,2,2016,0,0,0,0,48566,49898.046875,1332.046875,0.0274275599184615,0.0274275599184615
"272",10,2,6,12,2,2016,0,0,0,0,34990,36304.46875,1314.46875,0.0375669834238354,0.0375669834238354
"277",15,3,6,19,2,2016,0,0,0,0,36485,35011.4765625,-1473.5234375,-0.0403871025764013,0.0403871025764013
"278",16,4,2,22,2,2016,0,0,0,0,48575,46341.96484375,-2233.03515625,-0.0459708730056613,0.0459708730056613
"285",2,1,4,2,3,2016,0,0,0,0,62431,62520.05078125,89.05078125,0.00142638723150358,0.00142638723150358
"288",5,2,2,7,3,2016,0,0,0,0,55346,53032.3671875,-2313.6328125,-0.0418030718118744,0.0418030718118744
"289",6,2,3,8,3,2016,0,0,0,0,59171,57347.12890625,-1823.87109375,-0.0308237328040763,0.0308237328040763
