"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"1",2,1,6,2,1,2015,0,0,0,0,29694,36079.8671875,6385.8671875,0.215055808833434,0.215055808833434
"6",7,1,6,9,1,2015,0,0,0,0,23329,23293.013671875,-35.986328125,-0.00154255768035492,0.00154255768035492
"10",11,2,5,15,1,2015,0,0,0,0,23149,23668.35546875,519.35546875,0.0224353306298328,0.0224353306298328
"15",16,3,5,22,1,2015,0,0,0,0,20537,21266.611328125,729.611328125,0.035526675177728,0.035526675177728
"28",7,2,3,10,2,2015,0,0,0,0,29912,30217.953125,305.953125,0.0102284409267184,0.0102284409267184
"30",9,2,5,12,2,2015,0,0,0,0,21803,22954.64453125,1151.64453125,0.0528204619203779,0.0528204619203779
"35",14,3,5,19,2,2015,0,0,0,0,20876,21830.396484375,954.396484375,0.0457174020106821,0.0457174020106821
"38",17,4,3,24,2,2015,0,0,0,0,25028,27166.359375,2138.359375,0.0854386836742848,0.0854386836742848
"44",3,1,4,4,3,2015,0,0,0,0,35051,35557.78515625,506.78515625,0.0144585077815184,0.0144585077815184
"49",8,2,4,11,3,2015,0,0,0,0,27966,27853.12109375,-112.87890625,-0.00403629071908746,0.00403629071908746
"55",14,3,5,19,3,2015,0,0,0,0,20762,22135.044921875,1373.044921875,0.0661325942527213,0.0661325942527213
"57",17,4,3,24,3,2015,0,0,0,0,28251,28013.8203125,-237.1796875,-0.00839544396658525,0.00839544396658525
"62",22,5,3,31,3,2015,0,0,0,0,28017,27744.71875,-272.28125,-0.00971842988185744,0.00971842988185744
"79",17,4,5,23,4,2015,0,0,0,0,21327,21809.150390625,482.150390625,0.0226075111654241,0.0226075111654241
"82",20,5,3,28,4,2015,0,0,0,0,26659,27576.6328125,917.6328125,0.034421126542631,0.034421126542631
"85",1,1,6,1,5,2015,0,0,0,0,32744,32879.08203125,135.08203125,0.00412539797367457,0.00412539797367457
"86",2,1,2,4,5,2015,0,0,0,0,38823,39644.66015625,821.66015625,0.0211642623251681,0.0211642623251681
"87",3,1,3,5,5,2015,0,0,0,0,35009,38082.40625,3073.40625,0.087789032820132,0.087789032820132
"90",6,1,6,8,5,2015,0,0,0,0,23020,22585.630859375,-434.369140625,-0.0188692068038662,0.0188692068038662
"95",11,2,6,15,5,2015,0,0,0,0,22756,22035.86328125,-720.13671875,-0.0316460150619617,0.0316460150619617
"100",19,4,4,27,5,2015,0,0,0,0,29865,26388.6640625,-3476.3359375,-0.116401672107819,0.116401672107819
"103",1,1,2,1,6,2015,0,0,0,0,37814,37837.39453125,23.39453125,0.000618673804675517,0.000618673804675517
"112",10,2,6,12,6,2015,0,0,0,0,21836,21578.05078125,-257.94921875,-0.0118130252221103,0.0118130252221103
"121",20,4,6,26,6,2015,0,0,0,0,18770,20037.75,1267.75,0.0675412892914225,0.0675412892914225
"126",6,2,4,8,7,2015,0,0,0,0,30512,30469.103515625,-42.896484375,-0.00140588897401023,0.00140588897401023
"127",7,2,5,9,7,2015,0,0,0,0,23003,24231.517578125,1228.517578125,0.0534068416347868,0.0534068416347868
"128",8,2,6,10,7,2015,0,0,0,0,19863,21263.98828125,1400.98828125,0.0705325621129739,0.0705325621129739
"130",10,3,3,14,7,2015,0,0,0,0,30131,30720.50390625,589.50390625,0.0195646976950649,0.0195646976950649
"138",18,4,6,24,7,2015,0,0,0,0,19276,20095.9140625,819.9140625,0.042535487782735,0.042535487782735
"141",21,5,4,29,7,2015,0,0,0,0,25421,26792.453125,1371.453125,0.0539496135085166,0.0539496135085166
"143",23,5,6,31,7,2015,0,0,0,0,23880,22779.8984375,-1100.1015625,-0.0460679046273032,0.0460679046273032
