"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"1",2,1,6,2,1,2015,0,0,0,0,29694,31885.294921875,2191.294921875,0.073795882059507,0.073795882059507
"6",7,1,6,9,1,2015,0,0,0,0,23329,23286.46875,-42.53125,-0.00182310643405204,0.00182310643405204
"9",10,2,4,14,1,2015,0,0,0,0,27868,28629.048828125,761.048828125,0.0273090579921415,0.0273090579921415
"10",11,2,5,15,1,2015,0,0,0,0,23149,23409.61328125,260.61328125,0.0112580794526761,0.0112580794526761
"15",16,3,5,22,1,2015,0,0,0,0,20537,21235.78515625,698.78515625,0.0340256686103131,0.0340256686103131
"17",18,4,2,26,1,2015,0,0,0,0,23601,24356.724609375,755.724609375,0.0320208723941782,0.0320208723941782
"25",4,1,5,5,2,2015,0,0,0,0,24580,27105.36328125,2525.36328125,0.102740572874288,0.102740572874288
"35",14,3,5,19,2,2015,0,0,0,0,20876,21494.57421875,618.57421875,0.0296308784609121,0.0296308784609121
"36",15,3,6,20,2,2015,0,0,0,0,18665,19874.044921875,1209.044921875,0.0647760472475221,0.0647760472475221
"37",16,4,2,23,2,2015,0,0,0,0,23453,24165.748046875,712.748046875,0.0303904850925255,0.0303904850925255
"41",20,4,6,27,2,2015,0,0,0,0,22097,19883.341796875,-2213.658203125,-0.100179128529891,0.100179128529891
"75",13,3,6,17,4,2015,0,0,0,0,21803,22028.94921875,225.94921875,0.0103632169311563,0.0103632169311563
"89",5,1,5,7,5,2015,0,0,0,0,27420,25748.763671875,-1671.236328125,-0.0609495378601386,0.0609495378601386
"90",6,1,6,8,5,2015,0,0,0,0,23020,22501.90234375,-518.09765625,-0.0225064142593397,0.0225064142593397
"98",14,3,4,20,5,2015,0,0,0,0,28842,27154.634765625,-1687.365234375,-0.0585037526653838,0.0585037526653838
"99",15,3,5,21,5,2015,0,0,0,0,20860,21597.19140625,737.19140625,0.0353399523609779,0.0353399523609779
"105",3,1,4,3,6,2015,0,0,0,0,37893,34063.3359375,-3829.6640625,-0.101065211582614,0.101065211582614
"109",7,2,3,9,6,2015,0,0,0,0,30656,30788.3828125,132.3828125,0.00431833287121608,0.00431833287121608
"113",11,3,2,15,6,2015,0,0,0,0,27938,27424.23046875,-513.76953125,-0.0183896317291861,0.0183896317291861
"117",16,4,2,22,6,2015,0,0,0,0,23790,26244.341796875,2454.341796875,0.103166952369693,0.103166952369693
"122",21,5,2,29,6,2015,0,0,0,0,22717,25008.912109375,2291.912109375,0.100889734972708,0.100889734972708
"124",1,1,4,1,7,2015,0,0,0,0,38471,37550.2890625,-920.7109375,-0.0239325969561488,0.0239325969561488
"127",7,2,5,9,7,2015,0,0,0,0,23003,23566.6796875,563.6796875,0.0245046162457071,0.0245046162457071
"129",9,3,2,13,7,2015,0,0,0,0,29198,27775.98828125,-1422.01171875,-0.0487023672426194,0.0487023672426194
"142",22,5,5,30,7,2015,0,0,0,0,21689,23000.35546875,1311.35546875,0.060461776418922,0.060461776418922
