"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"4",6,1,5,8,1,2015,0,0,0,0,39680,40817.90234375,1137.90234375,0.0286769743888609,0.0286769743888609
"5",7,1,6,9,1,2015,0,0,0,0,31933,33320.86328125,1387.86328125,0.0434617255268844,0.0434617255268844
"6",8,2,2,12,1,2015,0,0,0,0,34757,33670.546875,-1086.453125,-0.0312585414448888,0.0312585414448888
"9",11,2,5,15,1,2015,0,0,0,0,31672,32498.0078125,826.0078125,0.026080064804875,0.026080064804875
"15",17,3,6,23,1,2015,0,0,0,0,27337,29009.609375,1672.609375,0.0611848181951202,0.0611848181951202
"25",5,1,6,6,2,2015,0,0,0,0,33377,34542.4453125,1165.4453125,0.0349176172963418,0.0349176172963418
"27",7,2,3,10,2,2015,0,0,0,0,41810,40142.61328125,-1667.38671875,-0.0398800937275771,0.0398800937275771
"31",11,3,2,16,2,2015,0,0,0,0,26215,30033.748046875,3818.748046875,0.14567034319569,0.14567034319569
"34",14,3,5,19,2,2015,0,0,0,0,31002,32920.18359375,1918.18359375,0.0618728983210761,0.0618728983210761
"55",15,3,6,20,3,2015,0,0,0,0,32933,31508.7109375,-1424.2890625,-0.0432480813317949,0.0432480813317949
"71",9,3,2,13,4,2015,0,0,0,0,32223,32063.869140625,-159.130859375,-0.0049384247082829,0.0049384247082829
"73",11,3,4,15,4,2015,0,0,0,0,35341,37336.66015625,1995.66015625,0.0564686951769899,0.0564686951769899
"75",13,3,6,17,4,2015,0,0,0,0,28212,28366.640625,154.640625,0.00548137760527435,0.00548137760527435
"77",15,4,3,21,4,2015,0,0,0,0,41680,41908.578125,228.578125,0.0054841200815739,0.0054841200815739
"85",1,1,6,1,5,2015,0,0,0,0,35031,36352.07421875,1321.07421875,0.0377115759969741,0.0377115759969741
"96",12,3,2,18,5,2015,0,0,0,0,34333,34581.08984375,248.08984375,0.00722598793434888,0.00722598793434888
"99",15,3,5,21,5,2015,0,0,0,0,33030,35053.671875,2023.671875,0.0612676922494702,0.0612676922494702
"104",2,1,3,2,6,2015,0,0,0,0,54640,54842.2578125,202.2578125,0.00370164371339678,0.00370164371339678
"115",13,3,4,17,6,2015,0,0,0,0,38018,40752.20703125,2734.20703125,0.0719187498356042,0.0719187498356042
"116",14,3,5,18,6,2015,0,0,0,0,32301,33788.125,1487.125,0.0460395962973283,0.0460395962973283
"118",16,4,2,22,6,2015,0,0,0,0,36366,31458.357421875,-4907.642578125,-0.134951399057499,0.134951399057499
"126",2,1,5,2,7,2015,0,0,0,0,45336,45443.6171875,107.6171875,0.00237376891432857,0.00237376891432857
"134",13,3,6,17,7,2015,0,0,0,0,32594,29576.953125,-3017.046875,-0.0925644865619439,0.0925644865619439
