"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"4",6,1,5,8,1,2015,0,0,0,0,39680,40049.55078125,369.55078125,0.00931327573714718,0.00931327573714718
"5",7,1,6,9,1,2015,0,0,0,0,31933,33197.84765625,1264.84765625,0.0396094214840447,0.0396094214840447
"6",8,2,2,12,1,2015,0,0,0,0,34757,33173.5859375,-1583.4140625,-0.0455566954138735,0.0455566954138735
"9",11,2,5,15,1,2015,0,0,0,0,31672,32451.9375,779.9375,0.0246254578176307,0.0246254578176307
"11",13,3,2,19,1,2015,0,0,0,0,30406,33774.34375,3368.34375,0.110778916990068,0.110778916990068
"15",17,3,6,23,1,2015,0,0,0,0,27337,29829.62109375,2492.62109375,0.0911812230219117,0.0911812230219117
"26",6,2,2,9,2,2015,0,0,0,0,33918,34353.1015625,435.1015625,0.0128280430007666,0.0128280430007666
"30",10,2,6,13,2,2015,0,0,0,0,26534,27963.41015625,1429.41015625,0.0538708885298108,0.0538708885298108
"31",11,3,2,16,2,2015,0,0,0,0,26215,30878.494140625,4663.494140625,0.177894111791913,0.177894111791913
"43",3,1,4,4,3,2015,0,0,0,0,46109,47984.6640625,1875.6640625,0.0406789143659589,0.0406789143659589
"50",10,2,6,13,3,2015,0,0,0,0,30260,28934.11328125,-1325.88671875,-0.0438164811219432,0.0438164811219432
"58",18,4,4,25,3,2015,0,0,0,0,33174,35341.77734375,2167.77734375,0.0653456726276602,0.0653456726276602
"64",2,1,5,2,4,2015,0,0,0,0,45575,44081.85546875,-1493.14453125,-0.0327623594349973,0.0327623594349973
"68",6,2,4,8,4,2015,0,0,0,0,38328,41117.46484375,2789.46484375,0.0727787738402734,0.0727787738402734
"70",8,2,6,10,4,2015,0,0,0,0,26517,29341.45703125,2824.45703125,0.10651495385036,0.10651495385036
"74",12,3,5,16,4,2015,0,0,0,0,32771,33122.58203125,351.58203125,0.0107284498870953,0.0107284498870953
"75",13,3,6,17,4,2015,0,0,0,0,28212,28634.54296875,422.54296875,0.014977419847937,0.014977419847937
"90",6,1,6,8,5,2015,0,0,0,0,31414,30950.501953125,-463.498046875,-0.014754505853282,0.014754505853282
"92",8,2,3,12,5,2015,0,0,0,0,43012,39788.3671875,-3223.6328125,-0.0749472894192318,0.0749472894192318
"95",11,2,6,15,5,2015,0,0,0,0,29978,28429.69921875,-1548.30078125,-0.0516479011691907,0.0516479011691907
"98",14,3,4,20,5,2015,0,0,0,0,44205,40638.34375,-3566.65625,-0.0806844531161633,0.0806844531161633
"103",1,1,2,1,6,2015,0,0,0,0,43841,44259.3125,418.3125,0.00954158208070071,0.00954158208070071
"125",1,1,4,1,7,2015,0,0,0,0,42381,45837.23046875,3456.23046875,0.0815514138116137,0.0815514138116137
"130",9,3,2,13,7,2015,0,0,0,0,34347,33049.875,-1297.125,-0.037765307013713,0.037765307013713
"134",13,3,6,17,7,2015,0,0,0,0,32594,29486.06640625,-3107.93359375,-0.0953529359314598,0.0953529359314598
"136",15,4,3,21,7,2015,0,0,0,0,42582,42476.9609375,-105.0390625,-0.00246674798036729,0.00246674798036729
"143",22,5,5,30,7,2015,0,0,0,0,30395,30993.869140625,598.869140625,0.0197028833895378,0.0197028833895378
"153",9,2,5,13,8,2015,0,0,0,0,32556,33827.921875,1271.921875,0.0390687392492935,0.0390687392492935
"154",10,2,6,14,8,2015,0,0,0,0,29926,29916.45703125,-9.54296875,-0.000318885542671924,0.000318885542671924
"155",11,3,2,17,8,2015,0,0,0,0,34311,35197.8515625,886.8515625,0.0258474414182041,0.0258474414182041
"156",12,3,3,18,8,2015,0,0,0,0,41574,42725.0859375,1151.0859375,0.0276876398109395,0.0276876398109395
"162",18,4,4,26,8,2015,0,0,0,0,36483,36564.21484375,81.21484375,0.0022261010265055,0.0022261010265055
"165",21,5,2,31,8,2015,0,0,0,0,31473,28788.974609375,-2684.025390625,-0.0852802526173228,0.0852802526173228
"168",3,1,5,3,9,2015,0,0,0,0,40935,43631.46484375,2696.46484375,0.0658718662208379,0.0658718662208379
"169",7,2,4,9,9,2015,0,0,0,0,44843,41306.98828125,-3536.01171875,-0.0788531480665879,0.0788531480665879
"173",11,3,3,15,9,2015,0,0,0,0,41762,41287.43359375,-474.56640625,-0.0113635938472774,0.0113635938472774
"185",1,1,5,1,10,2015,0,0,0,0,41728,42598.0078125,870.0078125,0.0208494970403566,0.0208494970403566
"191",7,1,6,9,10,2015,0,0,0,0,28507,31664.30859375,3157.30859375,0.110755554556776,0.110755554556776
"196",12,2,6,16,10,2015,0,0,0,0,28981,29077.74609375,96.74609375,0.00333825933370139,0.00333825933370139
"197",13,3,2,19,10,2015,0,0,0,0,37240,35995.59765625,-1244.40234375,-0.0334157449986574,0.0334157449986574
"199",15,3,4,21,10,2015,0,0,0,0,37704,37825.140625,121.140625,0.00321293828241035,0.00321293828241035
"200",16,3,5,22,10,2015,0,0,0,0,31450,32327.4609375,877.4609375,0.0279001887917329,0.0279001887917329
"202",18,4,2,26,10,2015,0,0,0,0,30645,30613.779296875,-31.220703125,-0.00101878620084843,0.00101878620084843
"204",20,4,4,28,10,2015,0,0,0,0,36673,35853.13671875,-819.86328125,-0.0223560461715704,0.0223560461715704
"210",4,1,5,5,11,2015,0,0,0,0,46421,44737.62109375,-1683.37890625,-0.0362633055352104,0.0362633055352104
"213",7,2,3,10,11,2015,0,0,0,0,44587,43550.82421875,-1036.17578125,-0.0232394146556171,0.0232394146556171
"216",10,2,6,13,11,2015,0,0,0,0,29011,32266.92578125,3255.92578125,0.11223073252387,0.11223073252387
"220",14,3,5,19,11,2015,0,0,0,0,36918,35263.77734375,-1654.22265625,-0.0448080247101685,0.0448080247101685
"223",17,4,3,24,11,2015,0,0,0,0,36838,38255.5703125,1417.5703125,0.0384811963868831,0.0384811963868831
"224",21,5,2,30,11,2015,0,0,0,0,37033,30077.568359375,-6955.431640625,-0.187817126363649,0.187817126363649
"225",1,1,3,1,12,2015,0,0,0,0,49073,47076.859375,-1996.140625,-0.0406769634014631,0.0406769634014631
"236",12,3,4,16,12,2015,0,0,0,0,41866,37981.5390625,-3884.4609375,-0.0927831877299002,0.0927831877299002
"237",13,3,5,17,12,2015,0,0,0,0,34725,34278.046875,-446.953125,-0.0128712203023758,0.0128712203023758
"240",16,4,3,22,12,2015,0,0,0,0,38898,37195.26171875,-1702.73828125,-0.043774442934084,0.043774442934084
"242",21,5,3,29,12,2015,0,0,0,0,30702,29220.544921875,-1481.455078125,-0.0482527222371507,0.0482527222371507
"251",10,2,5,14,1,2016,0,0,0,0,31834,33512.625,1678.625,0.0527305710875165,0.0527305710875165
"252",11,2,6,15,1,2016,0,0,0,0,30672,29433.21484375,-1238.78515625,-0.0403881441135237,0.0403881441135237
"256",15,3,5,21,1,2016,0,0,0,0,33194,35028.6328125,1834.6328125,0.0552700130294632,0.0552700130294632
"257",16,3,6,22,1,2016,0,0,0,0,28635,30828.37109375,2193.37109375,0.0765975587131133,0.0765975587131133
"258",17,4,2,25,1,2016,0,0,0,0,33591,31941.943359375,-1649.056640625,-0.0490922163860856,0.0490922163860856
"260",19,4,4,27,1,2016,0,0,0,0,36079,35923.2109375,-155.7890625,-0.00431799835084121,0.00431799835084121
"274",12,3,3,16,2,2016,0,0,0,0,42214,42454.890625,240.890625,0.005706415525655,0.005706415525655
"284",1,1,3,1,3,2016,0,0,0,0,49800,48763.1875,-1036.8125,-0.0208195281124498,0.0208195281124498
"288",5,2,2,7,3,2016,0,0,0,0,45619,42255.7578125,-3363.2421875,-0.0737245925491572,0.0737245925491572
"290",7,2,4,9,3,2016,0,0,0,0,40104,40123.55078125,19.55078125,0.000487502025982446,0.000487502025982446
"294",11,3,3,15,3,2016,0,0,0,0,42306,41859.265625,-446.734375,-0.0105595985203044,0.0105595985203044
"298",15,4,2,21,3,2016,0,0,0,0,40055,37038.66796875,-3016.33203125,-0.0753047567407315,0.0753047567407315
"299",16,4,3,22,3,2016,0,0,0,0,42868,41458.94921875,-1409.05078125,-0.0328695246162639,0.0328695246162639
"301",18,4,5,24,3,2016,0,0,0,0,30231,31950.119140625,1719.119140625,0.0568661023659489,0.0568661023659489
"310",4,1,4,6,4,2016,0,0,0,0,45369,48200.3671875,2831.3671875,0.0624075290947563,0.0624075290947563
"311",5,1,5,7,4,2016,0,0,0,0,34951,37501.34765625,2550.34765625,0.0729692328188035,0.0729692328188035
"317",11,2,6,15,4,2016,0,0,0,0,27108,28264.26953125,1156.26953125,0.0426541807307806,0.0426541807307806
"320",14,3,4,20,4,2016,0,0,0,0,44484,40106.0234375,-4377.9765625,-0.0984168816315979,0.0984168816315979
"323",17,4,2,25,4,2016,0,0,0,0,31859,31779.638671875,-79.361328125,-0.00249101754998588,0.00249101754998588
"324",18,4,3,26,4,2016,0,0,0,0,39481,38551.65234375,-929.34765625,-0.0235391113763582,0.0235391113763582
"331",4,1,5,5,5,2016,0,0,0,0,44234,44403.32421875,169.32421875,0.00382792012366053,0.00382792012366053
"334",7,2,3,10,5,2016,0,0,0,0,44668,45417.85546875,749.85546875,0.0167873078881974,0.0167873078881974
"335",8,2,4,11,5,2016,0,0,0,0,36185,39341.7265625,3156.7265625,0.0872385397954954,0.0872385397954954
"342",15,3,6,20,5,2016,0,0,0,0,32259,30555.79296875,-1703.20703125,-0.0527978868300319,0.0527978868300319
"349",3,1,6,3,6,2016,0,0,0,0,38096,38850.44921875,754.44921875,0.0198038959142692,0.0198038959142692
"351",5,2,3,7,6,2016,0,0,0,0,48524,48019.65234375,-504.34765625,-0.0103937774348776,0.0103937774348776
"352",6,2,4,8,6,2016,0,0,0,0,42354,41756.99609375,-597.00390625,-0.0140955731749067,0.0140955731749067
"358",12,3,5,16,6,2016,0,0,0,0,34496,33033.51953125,-1462.48046875,-0.0423956536627435,0.0423956536627435
"361",15,4,3,21,6,2016,0,0,0,0,43426,44113.40625,687.40625,0.0158293706535255,0.0158293706535255
"369",4,1,4,6,7,2016,0,0,0,0,53790,48962.3984375,-4827.6015625,-0.089749053030303,0.089749053030303
"375",10,2,5,14,7,2016,0,0,0,0,33519,32869.7265625,-649.2734375,-0.0193703104955398,0.0193703104955398
"376",11,2,6,15,7,2016,0,0,0,0,29401,28628.09765625,-772.90234375,-0.0262883012057413,0.0262883012057413
"377",12,3,2,18,7,2016,0,0,0,0,35495,36284.13671875,789.13671875,0.0222323346598112,0.0222323346598112
"379",14,3,4,20,7,2016,0,0,0,0,43611,40529.0703125,-3081.9296875,-0.0706686314805898,0.0706686314805898
"387",1,1,2,1,8,2016,0,0,0,0,45758,44400.953125,-1357.046875,-0.0296570408453167,0.0296570408453167
"390",4,1,5,4,8,2016,0,0,0,0,40717,42413.79296875,1696.79296875,0.0416728385870766,0.0416728385870766
