"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"5",6,1,5,8,1,2015,0,0,0,0,29209,27555.701171875,-1653.298828125,-0.0566023769428943,0.0566023769428943
"9",10,2,4,14,1,2015,0,0,0,0,26135,26997.623046875,862.623046875,0.0330064299550411,0.0330064299550411
"13",14,3,3,20,1,2015,0,0,0,0,26368,28413.521484375,2045.521484375,0.0775759058091247,0.0775759058091247
"22",1,1,2,2,2,2015,0,0,0,0,28514,31706.9765625,3192.9765625,0.111979257996072,0.111979257996072
"25",5,1,6,6,2,2015,0,0,0,0,22982,24423.037109375,1441.037109375,0.0627028591669568,0.0627028591669568
"30",10,2,6,13,2,2015,0,0,0,0,18047,20523.421875,2476.421875,0.137220694575276,0.137220694575276
"32",13,3,4,18,2,2015,0,0,0,0,27509,26838.130859375,-670.869140625,-0.0243872601921189,0.0243872601921189
"34",15,3,6,20,2,2015,0,0,0,0,21902,20913.201171875,-988.798828125,-0.0451465084524244,0.0451465084524244
"37",1,1,2,2,3,2015,0,0,0,0,35146,31578.6171875,-3567.3828125,-0.101501815640471,0.101501815640471
"44",8,2,4,11,3,2015,0,0,0,0,25251,26367.115234375,1116.115234375,0.0442008330115639,0.0442008330115639
"45",9,2,5,12,3,2015,0,0,0,0,22126,23158.82421875,1032.82421875,0.0466792108266293,0.0466792108266293
"46",10,2,6,13,3,2015,0,0,0,0,19055,20523.421875,1468.421875,0.0770622868013645,0.0770622868013645
"48",12,3,3,17,3,2015,0,0,0,0,28044,27732.623046875,-311.376953125,-0.0111031576495864,0.0111031576495864
"53",17,4,3,24,3,2015,0,0,0,0,29263,26728.169921875,-2534.830078125,-0.0866223585457745,0.0866223585457745
"54",18,4,4,25,3,2015,0,0,0,0,25771,24647.39453125,-1123.60546875,-0.0435996068740057,0.0435996068740057
"59",1,1,4,1,4,2015,0,0,0,0,32244,33358.80859375,1114.80859375,0.034574140731609,0.034574140731609
"60",2,1,5,2,4,2015,0,0,0,0,33393,29763.978515625,-3629.021484375,-0.108676114286677,0.108676114286677
"63",5,2,3,7,4,2015,0,0,0,0,32978,30701.654296875,-2276.345703125,-0.0690261902821578,0.0690261902821578
"73",15,4,3,21,4,2015,0,0,0,0,30214,27868.521484375,-2345.478515625,-0.0776288646198782,0.0776288646198782
"80",22,5,5,30,4,2015,0,0,0,0,22064,21605.7578125,-458.2421875,-0.0207687720948151,0.0207687720948151
"82",2,1,2,4,5,2015,0,0,0,0,34010,37182.125,3172.125,0.0932703616583358,0.0932703616583358
"83",3,1,3,5,5,2015,0,0,0,0,35335,37260.296875,1925.296875,0.0544869640582991,0.0544869640582991
"85",5,1,5,7,5,2015,0,0,0,0,28381,25713.240234375,-2667.759765625,-0.093998089060463,0.093998089060463
"91",11,2,6,15,5,2015,0,0,0,0,22216,22848.71484375,632.71484375,0.0284801424086244,0.0284801424086244
"93",13,3,3,19,5,2015,0,0,0,0,29632,29972.896484375,340.896484375,0.0115043360007762,0.0115043360007762
"95",15,3,5,21,5,2015,0,0,0,0,24968,25343.1015625,375.1015625,0.0150232923141621,0.0150232923141621
"99",1,1,2,1,6,2015,0,0,0,0,33924,34040.9921875,116.9921875,0.00344865545041858,0.00344865545041858
"106",8,2,4,10,6,2015,0,0,0,0,30187,27651.490234375,-2535.509765625,-0.0839934331210455,0.0839934331210455
"110",12,3,3,16,6,2015,0,0,0,0,30129,30293.677734375,164.677734375,0.00546575506571742,0.00546575506571742
"122",2,1,5,2,7,2015,0,0,0,0,33699,34050.6640625,351.6640625,0.0104354450428796,0.0104354450428796
"123",6,2,4,8,7,2015,0,0,0,0,34384,32208.62890625,-2175.37109375,-0.0632669582872848,0.0632669582872848
"127",10,3,3,14,7,2015,0,0,0,0,31915,31316.099609375,-598.900390625,-0.0187654830213066,0.0187654830213066
"128",11,3,4,15,7,2015,0,0,0,0,30040,30223.599609375,183.599609375,0.00611183786201731,0.00611183786201731
"130",13,3,6,17,7,2015,0,0,0,0,22219,22867.23046875,648.23046875,0.0291746014109546,0.0291746014109546
"133",16,4,4,22,7,2015,0,0,0,0,30682,28930.162109375,-1751.837890625,-0.0570966003071834,0.0570966003071834
"134",17,4,5,23,7,2015,0,0,0,0,25427,24710.9921875,-716.0078125,-0.0281593507885319,0.0281593507885319
"139",22,5,5,30,7,2015,0,0,0,0,24048,24529.12109375,481.12109375,0.0200066988418995,0.0200066988418995
"140",23,5,6,31,7,2015,0,0,0,0,24824,22377.015625,-2446.984375,-0.0985733312520142,0.0985733312520142
"144",4,1,5,6,8,2015,0,0,0,0,31187,28974.373046875,-2212.626953125,-0.0709470918371437,0.0709470918371437
"154",14,3,5,20,8,2015,0,0,0,0,29359,27505.03125,-1853.96875,-0.063148225416397,0.063148225416397
"155",15,3,6,21,8,2015,0,0,0,0,23808,24052.47265625,244.47265625,0.0102685087470598,0.0102685087470598
"157",17,4,3,25,8,2015,0,0,0,0,31755,29442.701171875,-2312.298828125,-0.0728168423279798,0.0728168423279798
"159",19,4,5,27,8,2015,0,0,0,0,25527,24976.81640625,-550.18359375,-0.0215530063756023,0.0215530063756023
"163",2,1,4,2,9,2015,0,0,0,0,42452,39458.5390625,-2993.4609375,-0.0705140143573919,0.0705140143573919
"173",15,4,2,21,9,2015,0,0,0,0,30091,29344.966796875,-746.033203125,-0.0247925693105912,0.0247925693105912
"175",17,4,4,23,9,2015,0,0,0,0,29292,28549.966796875,-742.033203125,-0.0253322819583845,0.0253322819583845
"176",18,4,5,24,9,2015,0,0,0,0,24403,24775.41015625,372.41015625,0.0152608349895505,0.0152608349895505
"193",13,3,2,19,10,2015,0,0,0,0,28782,29240.943359375,458.943359375,0.0159454992486624,0.0159454992486624
"201",21,4,5,29,10,2015,0,0,0,0,22903,25074.23828125,2171.23828125,0.0948014793367681,0.0948014793367681
"203",1,1,2,2,11,2015,0,0,0,0,35278,34986.78515625,-291.21484375,-0.00825485695759397,0.00825485695759397
"205",3,1,4,4,11,2015,0,0,0,0,36735,35930.546875,-804.453125,-0.0218988192459507,0.0218988192459507
"206",4,1,5,5,11,2015,0,0,0,0,33647,28794.646484375,-4852.353515625,-0.144213555907659,0.144213555907659
