"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"5",7,1,6,9,1,2015,0,0,0,0,26195,22744.259765625,-3450.740234375,-0.131732782377362,0.131732782377362
"8",10,2,4,14,1,2015,0,0,0,0,26135,26970.5,835.5,0.0319686244499713,0.0319686244499713
"10",12,2,6,16,1,2015,0,0,0,0,21096,21197.986328125,101.986328125,0.00483439173895525,0.00483439173895525
"18",20,4,4,28,1,2015,0,0,0,0,23890,24958.4921875,1068.4921875,0.0447254996860611,0.0447254996860611
"20",22,4,6,30,1,2015,0,0,0,0,20696,19666.814453125,-1029.185546875,-0.0497287179587843,0.0497287179587843
"23",3,1,4,4,2,2015,0,0,0,0,29818,31133.6640625,1315.6640625,0.0441231491884097,0.0441231491884097
"30",13,3,4,18,2,2015,0,0,0,0,27509,26972.0234375,-536.9765625,-0.01952003208041,0.01952003208041
"43",9,2,5,12,3,2015,0,0,0,0,22126,22560.265625,434.265625,0.0196269377655247,0.0196269377655247
"46",12,3,3,17,3,2015,0,0,0,0,28044,28440.578125,396.578125,0.0141412824490087,0.0141412824490087
"53",19,4,5,26,3,2015,0,0,0,0,21515,22485.5625,970.5625,0.0451109690913316,0.0451109690913316
"60",4,2,2,6,4,2015,0,0,0,0,29798,31194.7265625,1396.7265625,0.0468731647258205,0.0468731647258205
"62",6,2,4,8,4,2015,0,0,0,0,28430,30956.8359375,2526.8359375,0.0888792099015125,0.0888792099015125
"65",9,3,2,13,4,2015,0,0,0,0,25888,26783.3515625,895.3515625,0.0345855826058405,0.0345855826058405
"70",14,4,2,20,4,2015,0,0,0,0,28451,27351.828125,-1099.171875,-0.0386338573336614,0.0386338573336614
"73",17,4,5,23,4,2015,0,0,0,0,23540,23064.474609375,-475.525390625,-0.0202007387691164,0.0202007387691164
"74",19,5,2,27,4,2015,0,0,0,0,23816,25426.4609375,1610.4609375,0.0676209664721196,0.0676209664721196
"76",21,5,4,29,4,2015,0,0,0,0,24377,25521.03125,1144.03125,0.0469307646552078,0.0469307646552078
"79",2,1,2,4,5,2015,0,0,0,0,34010,37734.25,3724.25,0.109504557483093,0.109504557483093
"101",6,2,2,8,6,2015,0,0,0,0,30883,31625.2734375,742.2734375,0.0240350172424959,0.0240350172424959
"107",12,3,3,16,6,2015,0,0,0,0,30129,30783.1171875,654.1171875,0.0217105508812108,0.0217105508812108
"108",13,3,4,17,6,2015,0,0,0,0,28305,28676.59375,371.59375,0.0131282017311429,0.0131282017311429
"109",14,3,5,18,6,2015,0,0,0,0,25711,25189.810546875,-521.189453125,-0.0202710689247793,0.0202710689247793
"118",1,1,4,1,7,2015,0,0,0,0,33630,34164.48046875,534.48046875,0.0158929666592328,0.0158929666592328
"119",2,1,5,2,7,2015,0,0,0,0,33699,36364.01171875,2665.01171875,0.0790828131027627,0.0790828131027627
"120",6,2,4,8,7,2015,0,0,0,0,34384,33118.9140625,-1265.0859375,-0.0367928669584691,0.0367928669584691
"121",7,2,5,9,7,2015,0,0,0,0,27290,26694.685546875,-595.314453125,-0.0218143808400513,0.0218143808400513
"126",12,3,5,16,7,2015,0,0,0,0,27239,27304.576171875,65.576171875,0.00240743683229928,0.00240743683229928
"133",19,5,2,27,7,2015,0,0,0,0,26311,27678.53125,1367.53125,0.0519756470677663,0.0519756470677663
"136",22,5,5,30,7,2015,0,0,0,0,24048,24095.005859375,47.005859375,0.00195466813768297,0.00195466813768297
"141",4,1,5,6,8,2015,0,0,0,0,31187,32282.677734375,1095.677734375,0.0351325146495335,0.0351325146495335
"142",5,1,6,7,8,2015,0,0,0,0,23996,27603.3203125,3607.3203125,0.150330068032172,0.150330068032172
"143",6,2,2,10,8,2015,0,0,0,0,32384,32963.0078125,579.0078125,0.01787944085042,0.01787944085042
"153",16,4,2,24,8,2015,0,0,0,0,27749,29290.498046875,1541.498046875,0.0555514810218386,0.0555514810218386
"157",20,4,6,28,8,2015,0,0,0,0,22062,23601.10546875,1539.10546875,0.0697627354161001,0.0697627354161001
"159",1,1,3,1,9,2015,0,0,0,0,36204,36028.3359375,-175.6640625,-0.00485206227212463,0.00485206227212463
"162",7,2,4,9,9,2015,0,0,0,0,34429,32950.24609375,-1478.75390625,-0.0429508236152662,0.0429508236152662
"164",9,2,6,11,9,2015,0,0,0,0,24397,23600.20703125,-796.79296875,-0.032659465046932,0.032659465046932
"168",13,3,5,17,9,2015,0,0,0,0,26510,27319.419921875,809.419921875,0.0305326262495285,0.0305326262495285
"171",16,4,3,22,9,2015,0,0,0,0,29395,31358.740234375,1963.740234375,0.0668052469595169,0.0668052469595169
"172",17,4,4,23,9,2015,0,0,0,0,29292,29677.099609375,385.099609375,0.0131469209809846,0.0131469209809846
"174",19,4,6,25,9,2015,0,0,0,0,22376,23867.55078125,1491.55078125,0.0666585082789596,0.0666585082789596
"181",4,1,3,6,10,2015,0,0,0,0,36429,35687.03125,-741.96875,-0.0203675299898433,0.0203675299898433
"183",6,1,5,8,10,2015,0,0,0,0,27894,27954.396484375,60.396484375,0.00216521418136517,0.00216521418136517
"186",9,2,3,13,10,2015,0,0,0,0,30505,30897.453125,392.453125,0.0128652065235207,0.0128652065235207
"188",11,2,5,15,10,2015,0,0,0,0,25869,27321.607421875,1452.607421875,0.056152438125749,0.056152438125749
"190",13,3,2,19,10,2015,0,0,0,0,28782,29724.5625,942.5625,0.0327483322910152,0.0327483322910152
"196",19,4,3,27,10,2015,0,0,0,0,29310,29848.3359375,538.3359375,0.0183669715967247,0.0183669715967247
"210",11,3,2,16,11,2015,0,0,0,0,29680,29324.328125,-355.671875,-0.0119835537398922,0.0119835537398922
"219",2,1,4,2,12,2015,0,0,0,0,42252,40126.6328125,-2125.3671875,-0.0503021676488687,0.0503021676488687
"221",4,1,6,4,12,2015,0,0,0,0,27236,26874.9609375,-361.0390625,-0.0132559503047437,0.0132559503047437
"229",12,3,4,16,12,2015,0,0,0,0,32595,31096.4765625,-1498.5234375,-0.0459740278416935,0.0459740278416935
"233",16,4,3,22,12,2015,0,0,0,0,27187,30809.091796875,3622.091796875,0.133228815127635,0.133228815127635
"235",4,1,4,6,1,2016,0,0,0,0,43586,41634.6484375,-1951.3515625,-0.0447701455169091,0.0447701455169091
"237",6,1,6,8,1,2016,0,0,0,0,28025,29933.708984375,1908.708984375,0.0681073678635147,0.0681073678635147
"243",13,3,3,19,1,2016,0,0,0,0,32508,31436.2421875,-1071.7578125,-0.0329690480035684,0.0329690480035684
"244",14,3,4,20,1,2016,0,0,0,0,31969,29924.71875,-2044.28125,-0.0639457364947293,0.0639457364947293
"249",19,4,4,27,1,2016,0,0,0,0,27221,27818.21875,597.21875,0.0219396330039308,0.0219396330039308
"251",21,4,6,29,1,2016,0,0,0,0,21385,21761.646484375,376.646484375,0.0176126483224223,0.0176126483224223
"263",12,3,3,16,2,2016,0,0,0,0,31599,31730.578125,131.578125,0.00416399648723061,0.00416399648723061
"264",13,3,4,17,2,2016,0,0,0,0,29297,29681.6328125,384.6328125,0.0131287439840257,0.0131287439840257
"266",15,3,6,19,2,2016,0,0,0,0,22430,23057.431640625,627.431640625,0.0279728774242086,0.0279728774242086
"267",16,4,2,22,2,2016,0,0,0,0,32677,28907.880859375,-3769.119140625,-0.115344711589956,0.115344711589956
"268",17,4,3,23,2,2016,0,0,0,0,29939,29554.521484375,-384.478515625,-0.0128420627150205,0.0128420627150205
"270",19,4,5,25,2,2016,0,0,0,0,26073,24236.326171875,-1836.673828125,-0.0704435173599126,0.0704435173599126
"271",20,4,6,26,2,2016,0,0,0,0,22374,21870.123046875,-503.876953125,-0.0225206468724859,0.0225206468724859
"273",1,1,3,1,3,2016,0,0,0,0,36962,37371.17578125,409.17578125,0.0110701742668146,0.0110701742668146
"286",14,3,6,18,3,2016,0,0,0,0,19570,23409.373046875,3839.373046875,0.19618666565534,0.19618666565534
"289",17,4,4,23,3,2016,0,0,0,0,31768,28657.138671875,-3110.861328125,-0.0979243681731617,0.0979243681731617
"296",1,1,6,1,4,2016,0,0,0,0,30999,31242.6171875,243.6171875,0.00785887246362786,0.00785887246362786
"298",3,1,3,5,4,2016,0,0,0,0,44811,38530.69921875,-6280.30078125,-0.140150873250987,0.140150873250987
"303",8,2,3,12,4,2016,0,0,0,0,30913,30866.8671875,-46.1328125,-0.00149234343156601,0.00149234343156601
"314",19,4,4,27,4,2016,0,0,0,0,27733,28067.671875,334.671875,0.0120676405365449,0.0120676405365449
"319",3,1,4,4,5,2016,0,0,0,0,36242,36991.59375,749.59375,0.0206830128028255,0.0206830128028255
"321",6,2,2,9,5,2016,0,0,0,0,32245,33227.96875,982.96875,0.0304843774228563,0.0304843774228563
