"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"4",6,1,5,8,1,2015,0,0,0,0,54014,47542.40625,-6471.59375,-0.11981326600511,0.11981326600511
"5",7,1,6,9,1,2015,0,0,0,0,41310,39406.28125,-1903.71875,-0.0460837267005568,0.0460837267005568
"9",11,2,5,15,1,2015,0,0,0,0,45576,43178.2265625,-2397.7734375,-0.0526104405279094,0.0526104405279094
"10",12,2,6,16,1,2015,0,0,0,0,37190,38393.78125,1203.78125,0.0323684122075827,0.0323684122075827
"15",17,3,6,23,1,2015,0,0,0,0,37028,36917.8828125,-110.1171875,-0.00297388969158475,0.00297388969158475
"17",19,4,3,27,1,2015,0,0,0,0,36232,47054.84375,10822.84375,0.298709531629499,0.298709531629499
"21",1,1,2,2,2,2015,0,0,0,0,44292,53870.78515625,9578.78515625,0.216264453089723,0.216264453089723
"22",2,1,3,3,2,2015,0,0,0,0,51640,55292.7421875,3652.7421875,0.0707347441421379,0.0707347441421379
"27",7,2,3,10,2,2015,0,0,0,0,52453,53205.42578125,752.42578125,0.0143447616199264,0.0143447616199264
"28",8,2,4,11,2,2015,0,0,0,0,47648,48809.984375,1161.984375,0.0243868446734385,0.0243868446734385
"30",10,2,6,13,2,2015,0,0,0,0,37844,37164.953125,-679.046875,-0.017943316642004,0.017943316642004
"31",11,3,2,16,2,2015,0,0,0,0,39433,43471.78125,4038.78125,0.10242135394213,0.10242135394213
"42",2,1,3,3,3,2015,0,0,0,0,51680,54786.1796875,3106.1796875,0.060104096120356,0.060104096120356
"53",13,3,4,18,3,2015,0,0,0,0,48092,48335.6484375,243.6484375,0.00506629870872494,0.00506629870872494
"55",15,3,6,20,3,2015,0,0,0,0,35299,36567.6875,1268.6875,0.035941173970934,0.035941173970934
"57",17,4,3,24,3,2015,0,0,0,0,51529,51080,-449,-0.00871353994837858,0.00871353994837858
"66",4,2,2,6,4,2015,0,0,0,0,48506,52871.17578125,4365.17578125,0.0899924912639673,0.0899924912639673
"68",6,2,4,8,4,2015,0,0,0,0,47981,49807.37890625,1826.37890625,0.0380646277953773,0.0380646277953773
"70",8,2,6,10,4,2015,0,0,0,0,38147,37581.27734375,-565.72265625,-0.0148300693698063,0.0148300693698063
"88",4,1,4,6,5,2015,0,0,0,0,50729,54593.44140625,3864.44140625,0.0761781506879694,0.0761781506879694
"89",5,1,5,7,5,2015,0,0,0,0,45042,44877.48046875,-164.51953125,-0.00365258050819235,0.00365258050819235
"100",19,4,4,27,5,2015,0,0,0,0,55458,48964.7890625,-6493.2109375,-0.117083395317177,0.117083395317177
