"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"1",2,1,6,2,1,2015,0,0,0,0,29694,36560.4609375,6866.4609375,0.231240686249747,0.231240686249747
"6",7,1,6,9,1,2015,0,0,0,0,23329,24158.21875,829.21875,0.0355445475588324,0.0355445475588324
"9",10,2,4,14,1,2015,0,0,0,0,27868,27797.236328125,-70.763671875,-0.00253924472064734,0.00253924472064734
"10",11,2,5,15,1,2015,0,0,0,0,23149,23497.1171875,348.1171875,0.0150381090975852,0.0150381090975852
"15",16,3,5,22,1,2015,0,0,0,0,20537,20980.0234375,443.0234375,0.0215719646248235,0.0215719646248235
"17",18,4,2,26,1,2015,0,0,0,0,23601,24128.23046875,527.23046875,0.0223393275179018,0.0223393275179018
"25",4,1,5,5,2,2015,0,0,0,0,24580,26794.279296875,2214.279296875,0.0900845930380391,0.0900845930380391
"34",13,3,4,18,2,2015,0,0,0,0,27422,27431.337890625,9.337890625,0.000340525513274014,0.000340525513274014
"35",14,3,5,19,2,2015,0,0,0,0,20876,21631.708984375,755.708984375,0.0361998938673596,0.0361998938673596
"36",15,3,6,20,2,2015,0,0,0,0,18665,20393.41796875,1728.41796875,0.0926020877980177,0.0926020877980177
"39",18,4,4,25,2,2015,0,0,0,0,24445,26037.80078125,1592.80078125,0.0651585510840663,0.0651585510840663
"63",1,1,4,1,4,2015,0,0,0,0,37476,37767.6484375,291.6484375,0.00778227232095208,0.00778227232095208
"84",22,5,5,30,4,2015,0,0,0,0,25009,21347.7578125,-3661.2421875,-0.146396984585549,0.146396984585549
"92",8,2,3,12,5,2015,0,0,0,0,28584,29109.189453125,525.189453125,0.0183735464989155,0.0183735464989155
"98",14,3,4,20,5,2015,0,0,0,0,28842,27203.134765625,-1638.865234375,-0.0568221771851813,0.0568221771851813
"99",15,3,5,21,5,2015,0,0,0,0,20860,21624.4765625,764.4765625,0.0366479656040268,0.0366479656040268
"103",1,1,2,1,6,2015,0,0,0,0,37814,37551.3203125,-262.6796875,-0.00694662525784101,0.00694662525784101
"104",2,1,3,2,6,2015,0,0,0,0,43091,41810.46875,-1280.53125,-0.0297169072428117,0.0297169072428117
"105",3,1,4,3,6,2015,0,0,0,0,37893,34225.2265625,-3667.7734375,-0.0967929020531497,0.0967929020531497
"106",4,1,5,4,6,2015,0,0,0,0,24780,25989.005859375,1209.005859375,0.0487895827027845,0.0487895827027845
"108",6,2,2,8,6,2015,0,0,0,0,28733,29431.447265625,698.447265625,0.024308191474089,0.024308191474089
"120",19,4,5,25,6,2015,0,0,0,0,22828,21292.796875,-1535.203125,-0.0672508815927808,0.0672508815927808
"122",21,5,2,29,6,2015,0,0,0,0,22717,24922.80078125,2205.80078125,0.0970991231786768,0.0970991231786768
"126",6,2,4,8,7,2015,0,0,0,0,30512,30866.720703125,354.720703125,0.0116256129760422,0.0116256129760422
"131",11,3,4,15,7,2015,0,0,0,0,28704,28969.853515625,265.853515625,0.00926189784089326,0.00926189784089326
"138",18,4,6,24,7,2015,0,0,0,0,19276,20154.90234375,878.90234375,0.0455956808336792,0.0455956808336792
"147",4,1,5,6,8,2015,0,0,0,0,26619,26383.263671875,-235.736328125,-0.00885594230155152,0.00885594230155152
"148",5,1,6,7,8,2015,0,0,0,0,23845,22536.130859375,-1308.869140625,-0.0548907167383099,0.0548907167383099
"161",18,4,4,26,8,2015,0,0,0,0,27192,27400.65234375,208.65234375,0.00767329890225066,0.00767329890225066
"162",19,4,5,27,8,2015,0,0,0,0,23461,22263.4609375,-1197.5390625,-0.0510438200630834,0.0510438200630834
"167",3,1,5,3,9,2015,0,0,0,0,35257,29480.26171875,-5776.73828125,-0.163846563271123,0.163846563271123
"173",12,3,4,16,9,2015,0,0,0,0,29922,29590.009765625,-331.990234375,-0.0110951886362877,0.0110951886362877
"174",13,3,5,17,9,2015,0,0,0,0,24174,24582.2734375,408.2734375,0.016888948353603,0.016888948353603
"176",15,4,2,21,9,2015,0,0,0,0,28702,27073.38671875,-1628.61328125,-0.0567421532036095,0.0567421532036095
"178",17,4,4,23,9,2015,0,0,0,0,25808,28060.37890625,2252.37890625,0.0872744461504185,0.0872744461504185
"184",1,1,5,1,10,2015,0,0,0,0,34787,34086.59375,-700.40625,-0.0201341377526087,0.0201341377526087
"186",3,1,2,5,10,2015,0,0,0,0,33328,36516.7109375,3188.7109375,0.0956766363868219,0.0956766363868219
"192",9,2,3,13,10,2015,0,0,0,0,30245,30661.025390625,416.025390625,0.0137551790585221,0.0137551790585221
"193",10,2,4,14,10,2015,0,0,0,0,27649,29454.541015625,1805.541015625,0.0653022176434952,0.0653022176434952
"195",12,2,6,16,10,2015,0,0,0,0,24209,22608.4921875,-1600.5078125,-0.066112099322566,0.066112099322566
"197",14,3,3,20,10,2015,0,0,0,0,30769,30565.947265625,-203.052734375,-0.00659926336166271,0.00659926336166271
"199",16,3,5,22,10,2015,0,0,0,0,22825,22495.921875,-329.078125,-0.0144174424972618,0.0144174424972618
"202",19,4,3,27,10,2015,0,0,0,0,27688,27615.41796875,-72.58203125,-0.00262142557245016,0.00262142557245016
"204",21,4,5,29,10,2015,0,0,0,0,22152,22116.625,-35.375,-0.00159692127121705,0.00159692127121705
"208",3,1,4,4,11,2015,0,0,0,0,34654,35444.9921875,790.9921875,0.0228254223899117,0.0228254223899117
"209",4,1,5,5,11,2015,0,0,0,0,27249,26708.302734375,-540.697265625,-0.0198428296680612,0.0198428296680612
"212",7,2,3,10,11,2015,0,0,0,0,31265,32751.064453125,1486.064453125,0.0475312475011994,0.0475312475011994
"215",10,2,6,13,11,2015,0,0,0,0,23278,21784.8203125,-1493.1796875,-0.0641455317252341,0.0641455317252341
"217",12,3,3,17,11,2015,0,0,0,0,31869,30819.423828125,-1049.576171875,-0.0329340792580564,0.0329340792580564
"224",1,1,3,1,12,2015,0,0,0,0,40746,40201.203125,-544.796875,-0.0133705609139547,0.0133705609139547
"226",3,1,5,3,12,2015,0,0,0,0,30846,32001.31640625,1155.31640625,0.0374543346382027,0.0374543346382027
"231",8,2,5,10,12,2015,0,0,0,0,23475,24557.859375,1082.859375,0.0461281948881789,0.0461281948881789
"233",10,3,2,14,12,2015,0,0,0,0,26986,28782.119140625,1796.119140625,0.0665574424006892,0.0665574424006892
"244",6,1,6,8,1,2016,0,0,0,0,26166,26652.615234375,486.615234375,0.0185972343642513,0.0185972343642513
"248",10,2,5,14,1,2016,0,0,0,0,23408,24241.6875,833.6875,0.0356154947026658,0.0356154947026658
"253",15,3,5,21,1,2016,0,0,0,0,22628,21696.5078125,-931.4921875,-0.0411654670098992,0.0411654670098992
"255",18,4,3,26,1,2016,0,0,0,0,28977,29593.828125,616.828125,0.0212868179935811,0.0212868179935811
"258",21,4,6,29,1,2016,0,0,0,0,22484,21403.3828125,-1080.6171875,-0.048061607698808,0.048061607698808
"265",7,2,3,9,2,2016,0,0,0,0,31139,33090.5546875,1951.5546875,0.0626723622306432,0.0626723622306432
"273",15,3,6,19,2,2016,0,0,0,0,22601,21703.263671875,-897.736328125,-0.0397210888069112,0.0397210888069112
"274",16,4,2,22,2,2016,0,0,0,0,25911,26069.140625,158.140625,0.00610322353440624,0.00610322353440624
"275",17,4,3,23,2,2016,0,0,0,0,28718,29944.2578125,1226.2578125,0.042699972578174,0.042699972578174
"286",7,2,4,9,3,2016,0,0,0,0,28477,29751.220703125,1274.220703125,0.0447456088466131,0.0447456088466131
"300",22,5,4,30,3,2016,0,0,0,0,27977,27127.421875,-849.578125,-0.030367020230904,0.030367020230904
"303",2,1,2,4,4,2016,0,0,0,0,44367,43262.7109375,-1104.2890625,-0.0248898745125882,0.0248898745125882
"305",4,1,4,6,4,2016,0,0,0,0,33399,34652.640625,1253.640625,0.0375352742597084,0.0375352742597084
"306",5,1,5,7,4,2016,0,0,0,0,25399,26433.220703125,1034.220703125,0.0407189536251427,0.0407189536251427
"307",6,1,6,8,4,2016,0,0,0,0,22922,23097.732421875,175.732421875,0.00766653965077218,0.00766653965077218
"308",7,2,2,11,4,2016,0,0,0,0,31384,30100.283203125,-1283.716796875,-0.0409035431071565,0.0409035431071565
"309",8,2,3,12,4,2016,0,0,0,0,32871,31718.544921875,-1152.455078125,-0.0350599336231024,0.0350599336231024
"311",10,2,5,14,4,2016,0,0,0,0,23274,23648.6015625,374.6015625,0.0160952806780098,0.0160952806780098
"314",13,3,3,19,4,2016,0,0,0,0,31556,31564.677734375,8.677734375,0.000274994751394347,0.000274994751394347
"318",17,4,2,25,4,2016,0,0,0,0,26310,26152.6171875,-157.3828125,-0.00598186288483466,0.00598186288483466
"319",18,4,3,26,4,2016,0,0,0,0,29302,29907.5390625,605.5390625,0.0206654515903351,0.0206654515903351
"325",3,1,4,4,5,2016,0,0,0,0,35299,34949.171875,-349.828125,-0.00991042593274597,0.00991042593274597
"328",6,2,2,9,5,2016,0,0,0,0,28385,32089.259765625,3704.259765625,0.130500608265809,0.130500608265809
"334",12,3,3,17,5,2016,0,0,0,0,33397,31547.998046875,-1849.001953125,-0.0553643127563853,0.0553643127563853
"335",13,3,4,18,5,2016,0,0,0,0,29967,28444.599609375,-1522.400390625,-0.0508025625062569,0.0508025625062569
"342",1,1,4,1,6,2016,0,0,0,0,39724,38099.3671875,-1624.6328125,-0.0408980166272279,0.0408980166272279
"349",8,2,6,10,6,2016,0,0,0,0,20038,21197.515625,1159.515625,0.0578658361612935,0.0578658361612935
"353",12,3,5,16,6,2016,0,0,0,0,23451,23258.5625,-192.4375,-0.00820594004520063,0.00820594004520063
"362",21,5,4,29,6,2016,0,0,0,0,26755,26517.5,-237.5,-0.0088768454494487,0.0088768454494487
"367",7,2,2,11,7,2016,0,0,0,0,31236,31430.322265625,194.322265625,0.00622109955259956,0.00622109955259956
"371",11,2,6,15,7,2016,0,0,0,0,23462,22453.0625,-1008.9375,-0.0430030474810332,0.0430030474810332
"376",16,3,6,22,7,2016,0,0,0,0,18825,20354.78515625,1529.78515625,0.0812634877158035,0.0812634877158035
"377",17,4,2,25,7,2016,0,0,0,0,28555,26938.7109375,-1616.2890625,-0.0566026637191385,0.0566026637191385
