"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"3",5,1,4,7,1,2015,0,0,0,0,57226,56432.07421875,-793.92578125,-0.0138735152072485,0.0138735152072485
"4",6,1,5,8,1,2015,0,0,0,0,54014,49089.51953125,-4924.48046875,-0.0911704459723405,0.0911704459723405
"5",7,1,6,9,1,2015,0,0,0,0,41310,38015.5234375,-3294.4765625,-0.0797500983418059,0.0797500983418059
"9",11,2,5,15,1,2015,0,0,0,0,45576,42350.578125,-3225.421875,-0.0707701833201685,0.0707701833201685
"10",12,2,6,16,1,2015,0,0,0,0,37190,37410.796875,220.796875,0.00593699583221296,0.00593699583221296
"15",17,3,6,23,1,2015,0,0,0,0,37028,37323.0625,295.0625,0.00796863184617047,0.00796863184617047
"17",19,4,3,27,1,2015,0,0,0,0,36232,46919.10546875,10687.10546875,0.294963167055365,0.294963167055365
"22",2,1,3,3,2,2015,0,0,0,0,51640,49800.04296875,-1839.95703125,-0.0356304614881875,0.0356304614881875
"26",6,2,2,9,2,2015,0,0,0,0,46320,46695.98046875,375.98046875,0.00811702220962867,0.00811702220962867
"29",9,2,5,12,2,2015,0,0,0,0,42111,40819.87109375,-1291.12890625,-0.0306601340801691,0.0306601340801691
"30",10,2,6,13,2,2015,0,0,0,0,37844,36426.1875,-1417.8125,-0.0374646575414861,0.0374646575414861
"43",3,1,4,4,3,2015,0,0,0,0,47761,52926.76171875,5165.76171875,0.108158575380541,0.108158575380541
"44",4,1,5,5,3,2015,0,0,0,0,33091,44267.2421875,11176.2421875,0.33774265472485,0.33774265472485
"67",5,2,3,7,4,2015,0,0,0,0,53350,53956.44921875,606.44921875,0.0113673705482662,0.0113673705482662
"70",8,2,6,10,4,2015,0,0,0,0,38147,37817.3203125,-329.6796875,-0.00864234900516423,0.00864234900516423
"75",13,3,6,17,4,2015,0,0,0,0,37947,37207.75,-739.25,-0.0194811184019817,0.0194811184019817
"79",17,4,5,23,4,2015,0,0,0,0,40896,41295.4765625,399.4765625,0.00976810843358764,0.00976810843358764
"85",1,1,6,1,5,2015,0,0,0,0,52543,43494.0546875,-9048.9453125,-0.172219806872466,0.172219806872466
"87",3,1,3,5,5,2015,0,0,0,0,55180,54441.91796875,-738.08203125,-0.0133758976304821,0.0133758976304821
"95",11,2,6,15,5,2015,0,0,0,0,39787,37987.203125,-1799.796875,-0.0452358025234373,0.0452358025234373
"102",21,4,6,29,5,2015,0,0,0,0,41487,40166.1875,-1320.8125,-0.031836780196206,0.031836780196206
"104",2,1,3,2,6,2015,0,0,0,0,61309,59313.71484375,-1995.28515625,-0.0325447349695803,0.0325447349695803
"106",4,1,5,4,6,2015,0,0,0,0,43955,46835.1328125,2880.1328125,0.0655245776930952,0.0655245776930952
