"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"1",2,1,6,2,1,2015,0,0,0,0,40990,49235.15625,8245.15625,0.201150433032447,0.201150433032447
"4",5,1,4,7,1,2015,0,0,0,0,55027,54387.671875,-639.328125,-0.0116184441274284,0.0116184441274284
"5",6,1,5,8,1,2015,0,0,0,0,47363,44439.25,-2923.75,-0.0617306758440133,0.0617306758440133
"6",7,1,6,9,1,2015,0,0,0,0,38477,39392.84375,915.84375,0.023802368947683,0.023802368947683
"12",13,3,2,19,1,2015,0,0,0,0,44971,46486.828125,1515.828125,0.0337067915990305,0.0337067915990305
"16",17,3,6,23,1,2015,0,0,0,0,33063,34707.8359375,1644.8359375,0.0497485387744609,0.0497485387744609
"22",1,1,2,2,2,2015,0,0,0,0,45004,51877.02734375,6873.02734375,0.152720365828593,0.152720365828593
"23",2,1,3,3,2,2015,0,0,0,0,59015,62298.58984375,3283.58984375,0.0556399194060832,0.0556399194060832
"30",9,2,5,12,2,2015,0,0,0,0,39765,39228.52734375,-536.47265625,-0.0134910764805734,0.0134910764805734
"31",10,2,6,13,2,2015,0,0,0,0,33572,34435.3359375,863.3359375,0.0257159519093292,0.0257159519093292
"36",15,3,6,20,2,2015,0,0,0,0,34356,34247.9140625,-108.0859375,-0.00314605709337525,0.00314605709337525
"44",3,1,4,4,3,2015,0,0,0,0,52256,55233.27734375,2977.27734375,0.056974842003789,0.056974842003789
"46",5,1,6,6,3,2015,0,0,0,0,33511,36483.7734375,2972.7734375,0.0887103768165677,0.0887103768165677
"66",3,1,6,3,4,2015,0,0,0,0,37102,43716.328125,6614.328125,0.178274166486982,0.178274166486982
"67",4,2,2,6,4,2015,0,0,0,0,48938,52504.21484375,3566.21484375,0.0728721002850546,0.0728721002850546
"68",5,2,3,7,4,2015,0,0,0,0,53043,56452.1328125,3409.1328125,0.0642711161227683,0.0642711161227683
"75",12,3,5,16,4,2015,0,0,0,0,39107,40045.265625,938.265625,0.023992268008285,0.023992268008285
"83",20,5,3,28,4,2015,0,0,0,0,47202,49177.484375,1975.484375,0.0418517091436804,0.0418517091436804
"85",22,5,5,30,4,2015,0,0,0,0,41137,38311.67578125,-2825.32421875,-0.0686808522437222,0.0686808522437222
"91",6,1,6,8,5,2015,0,0,0,0,38485,38408.65234375,-76.34765625,-0.00198382892685462,0.00198382892685462
"109",7,2,3,9,6,2015,0,0,0,0,56753,55376.43359375,-1376.56640625,-0.0242553945386147,0.0242553945386147
"118",16,4,2,22,6,2015,0,0,0,0,47019,46465.703125,-553.296875,-0.0117675168548884,0.0117675168548884
"121",19,4,5,25,6,2015,0,0,0,0,41783,39898.35546875,-1884.64453125,-0.0451055340987962,0.0451055340987962
"130",9,3,2,13,7,2015,0,0,0,0,50692,49246.28515625,-1445.71484375,-0.0285195858074252,0.0285195858074252
"134",13,3,6,17,7,2015,0,0,0,0,36349,37427.8828125,1078.8828125,0.0296812240364247,0.0296812240364247
"142",21,5,4,29,7,2015,0,0,0,0,46904,46831.640625,-72.359375,-0.00154271224202627,0.00154271224202627
"144",23,5,6,31,7,2015,0,0,0,0,38922,37960.375,-961.625,-0.0247064642104722,0.0247064642104722
"153",9,2,5,13,8,2015,0,0,0,0,42878,44612.828125,1734.828125,0.0404596325621531,0.0404596325621531
"164",20,4,6,28,8,2015,0,0,0,0,36525,38656.3828125,2131.3828125,0.0583540811088296,0.0583540811088296
"168",3,1,5,3,9,2015,0,0,0,0,49727,55603.578125,5876.578125,0.118176807870976,0.118176807870976
"172",10,3,2,14,9,2015,0,0,0,0,49776,49599.95703125,-176.04296875,-0.00353670380806011,0.00353670380806011
"174",12,3,4,16,9,2015,0,0,0,0,52649,51931.08203125,-717.91796875,-0.0136359279141104,0.0136359279141104
"184",22,5,4,30,9,2015,0,0,0,0,48485,46974.453125,-1510.546875,-0.0311549319377127,0.0311549319377127
"187",3,1,2,5,10,2015,0,0,0,0,56946,58197.02734375,1251.02734375,0.021968660551224,0.021968660551224
"191",7,1,6,9,10,2015,0,0,0,0,36472,40795.3671875,4323.3671875,0.118539350392082,0.118539350392082
"193",9,2,3,13,10,2015,0,0,0,0,54213,55586.09375,1373.09375,0.0253277581023002,0.0253277581023002
"197",13,3,2,19,10,2015,0,0,0,0,48166,51221.91015625,3055.91015625,0.0634453796505834,0.0634453796505834
"199",15,3,4,21,10,2015,0,0,0,0,49631,49539.9921875,-91.0078125,-0.0018336888738893,0.0018336888738893
"200",16,3,5,22,10,2015,0,0,0,0,41642,44279.859375,2637.859375,0.0633461259065367,0.0633461259065367
"202",18,4,2,26,10,2015,0,0,0,0,46777,47378.28125,601.28125,0.0128542071958441,0.0128542071958441
"207",1,1,2,2,11,2015,0,0,0,0,54809,57249.37109375,2440.37109375,0.0445250067279096,0.0445250067279096
"210",4,1,5,5,11,2015,0,0,0,0,46064,47117.72265625,1053.72265625,0.0228751879178968,0.0228751879178968
"217",11,3,2,16,11,2015,0,0,0,0,49598,48928.39453125,-669.60546875,-0.0135006546382919,0.0135006546382919
"218",12,3,3,17,11,2015,0,0,0,0,58971,56373.90625,-2597.09375,-0.0440401850061895,0.0440401850061895
"222",16,4,2,23,11,2015,0,0,0,0,48225,47869.921875,-355.078125,-0.00736294712286159,0.00736294712286159
