"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"4",6,1,5,8,1,2015,0,0,0,0,54014,45592.62890625,-8421.37109375,-0.155910895207724,0.155910895207724
"5",7,1,6,9,1,2015,0,0,0,0,41310,37225.19140625,-4084.80859375,-0.0988818347555071,0.0988818347555071
"9",11,2,5,15,1,2015,0,0,0,0,45576,43391.61328125,-2184.38671875,-0.0479284430127699,0.0479284430127699
"10",12,2,6,16,1,2015,0,0,0,0,37190,37500.89453125,310.89453125,0.00835962708389352,0.00835962708389352
"17",19,4,3,27,1,2015,0,0,0,0,36232,47292.42578125,11060.42578125,0.305266774708821,0.305266774708821
"23",3,1,4,4,2,2015,0,0,0,0,53050,48519.91796875,-4530.08203125,-0.085392686734213,0.085392686734213
"30",10,2,6,13,2,2015,0,0,0,0,37844,36788.15625,-1055.84375,-0.027899898266568,0.027899898266568
"31",11,3,2,16,2,2015,0,0,0,0,39433,43172.1875,3739.1875,0.0948238150787412,0.0948238150787412
"48",8,2,4,11,3,2015,0,0,0,0,50609,48433.7109375,-2175.2890625,-0.0429822573554111,0.0429822573554111
"50",10,2,6,13,3,2015,0,0,0,0,38261,37330.578125,-930.421875,-0.0243177615587674,0.0243177615587674
"53",13,3,4,18,3,2015,0,0,0,0,48092,48316.48828125,224.48828125,0.00466789239894369,0.00466789239894369
"66",4,2,2,6,4,2015,0,0,0,0,48506,51175.38671875,2669.38671875,0.0550320933235064,0.0550320933235064
"73",11,3,4,15,4,2015,0,0,0,0,49174,49319.84375,145.84375,0.00296587119209338,0.00296587119209338
"74",12,3,5,16,4,2015,0,0,0,0,39458,42975.05078125,3517.05078125,0.0891340357151908,0.0891340357151908
"79",17,4,5,23,4,2015,0,0,0,0,40896,41696.76953125,800.76953125,0.0195806321217234,0.0195806321217234
"87",3,1,3,5,5,2015,0,0,0,0,55180,54053.51171875,-1126.48828125,-0.02041479306361,0.02041479306361
"97",13,3,3,19,5,2015,0,0,0,0,50326,53196.87890625,2870.87890625,0.057045640548623,0.057045640548623
"107",5,1,6,5,6,2015,0,0,0,0,36913,39732.0625,2819.0625,0.076370452144231,0.076370452144231
"109",7,2,3,9,6,2015,0,0,0,0,59101,56837.80078125,-2263.19921875,-0.0382937550760562,0.0382937550760562
"117",15,3,6,19,6,2015,0,0,0,0,36835,37837.0234375,1002.0234375,0.0272030253155966,0.0272030253155966
"126",2,1,5,2,7,2015,0,0,0,0,45212,53688.7734375,8476.7734375,0.187489459380253,0.187489459380253
"135",14,4,2,20,7,2015,0,0,0,0,51863,50523.36328125,-1339.63671875,-0.0258302974905038,0.0258302974905038
"144",23,5,6,31,7,2015,0,0,0,0,38048,38834.4453125,786.4453125,0.0206698200299622,0.0206698200299622
"146",2,1,3,4,8,2015,0,0,0,0,57646,60352.96484375,2706.96484375,0.0469584159135066,0.0469584159135066
"151",7,2,3,11,8,2015,0,0,0,0,59385,58260.37890625,-1124.62109375,-0.0189377973183464,0.0189377973183464
"163",19,4,5,27,8,2015,0,0,0,0,44255,44354.98046875,99.98046875,0.00225919034572365,0.00225919034572365
"165",21,5,2,31,8,2015,0,0,0,0,42816,47743.36328125,4927.36328125,0.115082288893171,0.115082288893171
"167",2,1,4,2,9,2015,0,0,0,0,58400,57492.49609375,-907.50390625,-0.0155394504494863,0.0155394504494863
"173",11,3,3,15,9,2015,0,0,0,0,54956,56126.5625,1170.5625,0.0212999945410874,0.0212999945410874
"174",12,3,4,16,9,2015,0,0,0,0,53658,52222.03125,-1435.96875,-0.0267615034104886,0.0267615034104886
"183",21,5,3,29,9,2015,0,0,0,0,52387,53644.30078125,1257.30078125,0.0240002439775135,0.0240002439775135
"185",1,1,5,1,10,2015,0,0,0,0,52035,54656.7421875,2621.7421875,0.0503842065436725,0.0503842065436725
"188",4,1,3,6,10,2015,0,0,0,0,57890,58268.43359375,378.43359375,0.0065371151105545,0.0065371151105545
"195",11,2,5,15,10,2015,0,0,0,0,46038,46444.73828125,406.73828125,0.00883483820430948,0.00883483820430948
"200",16,3,5,22,10,2015,0,0,0,0,41389,43314.66796875,1925.66796875,0.0465260810541448,0.0465260810541448
"202",18,4,2,26,10,2015,0,0,0,0,53810,50159.61328125,-3650.38671875,-0.0678384448754878,0.0678384448754878
"205",21,4,5,29,10,2015,0,0,0,0,44210,44488.10546875,278.10546875,0.006290555728342,0.006290555728342
"206",22,4,6,30,10,2015,0,0,0,0,40837,39433.1953125,-1403.8046875,-0.0343758034992776,0.0343758034992776
"207",1,1,2,2,11,2015,0,0,0,0,59332,56813.19921875,-2518.80078125,-0.0424526525525855,0.0424526525525855
"210",4,1,5,5,11,2015,0,0,0,0,45711,48587.23828125,2876.23828125,0.0629222349379799,0.0629222349379799
