"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"3",5,1,4,7,1,2015,0,0,0,0,49396,49259.09375,-136.90625,-0.00277160600048587,0.00277160600048587
"4",6,1,5,8,1,2015,0,0,0,0,39680,37183.53515625,-2496.46484375,-0.0629149406186996,0.0629149406186996
"5",7,1,6,9,1,2015,0,0,0,0,31933,33660.40625,1727.40625,0.054094706103404,0.054094706103404
"6",8,2,2,12,1,2015,0,0,0,0,34757,32162.998046875,-2594.001953125,-0.0746325043336594,0.0746325043336594
"9",11,2,5,15,1,2015,0,0,0,0,31672,32271.58203125,599.58203125,0.018930981032142,0.018930981032142
"16",18,4,2,26,1,2015,0,0,0,0,30678,28974.857421875,-1703.142578125,-0.0555167409259078,0.0555167409259078
"18",20,4,4,28,1,2015,0,0,0,0,34658,34636.82421875,-21.17578125,-0.000610992591897975,0.000610992591897975
"21",1,1,2,2,2,2015,0,0,0,0,39525,42237.6796875,2712.6796875,0.0686319971537002,0.0686319971537002
"34",14,3,5,19,2,2015,0,0,0,0,31002,32642.36328125,1640.36328125,0.0529115309092962,0.0529115309092962
"35",15,3,6,20,2,2015,0,0,0,0,31869,31620.470703125,-248.529296875,-0.00779846549546581,0.00779846549546581
"38",18,4,4,25,2,2015,0,0,0,0,36582,34830.41796875,-1751.58203125,-0.0478809805710459,0.0478809805710459
"40",20,4,6,27,2,2015,0,0,0,0,28749,26863.04296875,-1885.95703125,-0.065600787201294,0.065600787201294
"52",12,3,3,17,3,2015,0,0,0,0,43507,39590.11328125,-3916.88671875,-0.0900288854379755,0.0900288854379755
"59",19,4,5,26,3,2015,0,0,0,0,30589,29775.82421875,-813.17578125,-0.0265839282503514,0.0265839282503514
"73",11,3,4,15,4,2015,0,0,0,0,35341,37397.96875,2056.96875,0.0582034676438131,0.0582034676438131
"81",19,5,2,27,4,2015,0,0,0,0,28678,28041.615234375,-636.384765625,-0.0221906955026501,0.0221906955026501
"85",1,1,6,1,5,2015,0,0,0,0,35031,37343.0546875,2312.0546875,0.0660002479946333,0.0660002479946333
"94",10,2,5,14,5,2015,0,0,0,0,31982,32441.28125,459.28125,0.0143606169095116,0.0143606169095116
