"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"3",5,1,4,7,1,2015,0,0,0,0,49396,46638.65234375,-2757.34765625,-0.0558212741163252,0.0558212741163252
"4",6,1,5,8,1,2015,0,0,0,0,39680,40508.0859375,828.0859375,0.0208691012474798,0.0208691012474798
"5",7,1,6,9,1,2015,0,0,0,0,31933,34029.26953125,2096.26953125,0.06564586888955,0.06564586888955
"6",8,2,2,12,1,2015,0,0,0,0,34757,32991.96875,-1765.03125,-0.0507820367120292,0.0507820367120292
"9",11,2,5,15,1,2015,0,0,0,0,31672,32535.41015625,863.41015625,0.0272609925565168,0.0272609925565168
"11",13,3,2,19,1,2015,0,0,0,0,30406,33774.40234375,3368.40234375,0.110780844035717,0.110780844035717
"20",22,4,6,30,1,2015,0,0,0,0,26838,27801.18359375,963.18359375,0.0358887992305686,0.0358887992305686
"30",10,2,6,13,2,2015,0,0,0,0,26534,29309.26953125,2775.26953125,0.104592957384865,0.104592957384865
"31",11,3,2,16,2,2015,0,0,0,0,26215,30801.8515625,4586.8515625,0.174970496376121,0.174970496376121
"39",19,4,5,26,2,2015,0,0,0,0,28727,31309.8046875,2582.8046875,0.0899086116719462,0.0899086116719462
"52",12,3,3,17,3,2015,0,0,0,0,43507,40195.734375,-3311.265625,-0.0761088014572368,0.0761088014572368
"53",13,3,4,18,3,2015,0,0,0,0,38210,38164.31640625,-45.68359375,-0.00119559261319026,0.00119559261319026
"62",22,5,3,31,3,2015,0,0,0,0,34821,33972.49609375,-848.50390625,-0.0243675915754861,0.0243675915754861
"63",1,1,4,1,4,2015,0,0,0,0,44383,44845.88671875,462.88671875,0.0104293697755898,0.0104293697755898
"69",7,2,5,9,4,2015,0,0,0,0,32449,34337.9453125,1888.9453125,0.0582127434589664,0.0582127434589664
"74",12,3,5,16,4,2015,0,0,0,0,32771,32399.7109375,-371.2890625,-0.0113298056971102,0.0113298056971102
"78",16,4,4,22,4,2015,0,0,0,0,37644,37359.5390625,-284.4609375,-0.00755660762671342,0.00755660762671342
"84",22,5,5,30,4,2015,0,0,0,0,31146,30096.7578125,-1049.2421875,-0.0336878632087588,0.0336878632087588
"85",1,1,6,1,5,2015,0,0,0,0,35031,37954.62890625,2923.62890625,0.0834583342254004,0.0834583342254004
"87",3,1,3,5,5,2015,0,0,0,0,60667,54970.953125,-5696.046875,-0.0938903666738095,0.0938903666738095
"88",4,1,4,6,5,2015,0,0,0,0,47010,48223.609375,1213.609375,0.0258159833014252,0.0258159833014252
"89",5,1,5,7,5,2015,0,0,0,0,40235,36862.33984375,-3372.66015625,-0.0838240376848515,0.0838240376848515
"92",8,2,3,12,5,2015,0,0,0,0,43012,39621.07421875,-3390.92578125,-0.0788367381486562,0.0788367381486562
"101",20,4,5,28,5,2015,0,0,0,0,32746,31731.6015625,-1014.3984375,-0.0309777816374519,0.0309777816374519
"102",21,4,6,29,5,2015,0,0,0,0,26828,27449.38671875,621.38671875,0.0231618726237513,0.0231618726237513
"114",12,3,3,16,6,2015,0,0,0,0,40009,40317.765625,308.765625,0.00771740420905296,0.00771740420905296
"119",17,4,3,23,6,2015,0,0,0,0,38469,36895.1953125,-1573.8046875,-0.0409109851438821,0.0409109851438821
"124",22,5,3,30,6,2015,0,0,0,0,36248,34182.18359375,-2065.81640625,-0.0569911831342419,0.0569911831342419
"131",10,3,3,14,7,2015,0,0,0,0,39877,40243.84765625,366.84765625,0.00919947980665547,0.00919947980665547
"149",5,1,6,7,8,2015,0,0,0,0,31467,34629.8515625,3162.8515625,0.100513285743795,0.100513285743795
"154",10,2,6,14,8,2015,0,0,0,0,29926,30075.08984375,149.08984375,0.00498195026899686,0.00498195026899686
"156",12,3,3,18,8,2015,0,0,0,0,41574,42506.75,932.75,0.0224358974358974,0.0224358974358974
"158",14,3,5,20,8,2015,0,0,0,0,39232,35107.03515625,-4124.96484375,-0.105142864084166,0.105142864084166
"160",16,4,2,24,8,2015,0,0,0,0,33014,33102.63671875,88.63671875,0.00268482215878112,0.00268482215878112
"161",17,4,3,25,8,2015,0,0,0,0,39914,38115.9765625,-1798.0234375,-0.0450474379290475,0.0450474379290475
"164",20,4,6,28,8,2015,0,0,0,0,28665,29050.28515625,385.28515625,0.0134409613204256,0.0134409613204256
"166",1,1,3,1,9,2015,0,0,0,0,48326,47904.08984375,-421.91015625,-0.00873050027417953,0.00873050027417953
"173",11,3,3,15,9,2015,0,0,0,0,41762,41428.45703125,-333.54296875,-0.00798675754872851,0.00798675754872851
"181",19,4,6,25,9,2015,0,0,0,0,30858,29805.91015625,-1052.08984375,-0.0340945571245706,0.0340945571245706
"183",21,5,3,29,9,2015,0,0,0,0,35383,36629.17578125,1246.17578125,0.0352196190614137,0.0352196190614137
"195",11,2,5,15,10,2015,0,0,0,0,33377,32752.65234375,-624.34765625,-0.0187059249258471,0.0187059249258471
"196",12,2,6,16,10,2015,0,0,0,0,28981,29591.61328125,610.61328125,0.0210694345001898,0.0210694345001898
"198",14,3,3,20,10,2015,0,0,0,0,45302,43474.015625,-1827.984375,-0.0403510744558739,0.0403510744558739
"204",20,4,4,28,10,2015,0,0,0,0,36673,35317.18359375,-1355.81640625,-0.0369704252788155,0.0369704252788155
"205",21,4,5,29,10,2015,0,0,0,0,30992,31223.9453125,231.9453125,0.00748403821954053,0.00748403821954053
"206",22,4,6,30,10,2015,0,0,0,0,29070,27163.99609375,-1906.00390625,-0.0655660098469212,0.0655660098469212
"211",5,1,6,6,11,2015,0,0,0,0,36455,33582.7890625,-2872.2109375,-0.0787878463173776,0.0787878463173776
"214",8,2,4,11,11,2015,0,0,0,0,37031,39101.6875,2070.6875,0.0559176770813643,0.0559176770813643
"217",11,3,2,16,11,2015,0,0,0,0,36342,34929.3125,-1412.6875,-0.038872035110891,0.038872035110891
"219",13,3,4,18,11,2015,0,0,0,0,40701,39562.91015625,-1138.08984375,-0.0279622083916857,0.0279622083916857
"220",14,3,5,19,11,2015,0,0,0,0,36918,33563.203125,-3354.796875,-0.09087157687307,0.09087157687307
"226",2,1,4,2,12,2015,0,0,0,0,51995,52927.515625,932.515625,0.0179347172805077,0.0179347172805077
"228",4,1,6,4,12,2015,0,0,0,0,41249,38263.75,-2985.25,-0.0723714514291256,0.0723714514291256
"232",8,2,5,10,12,2015,0,0,0,0,33424,35298.28515625,1874.28515625,0.0560760278916348,0.0560760278916348
"256",15,3,5,21,1,2016,0,0,0,0,33194,34623.01171875,1429.01171875,0.0430503018241248,0.0430503018241248
"262",21,4,6,29,1,2016,0,0,0,0,29778,27851.84765625,-1926.15234375,-0.0646837377846061,0.0646837377846061
"263",1,1,2,1,2,2016,0,0,0,0,40292,43100.3125,2808.3125,0.0696990097289785,0.0696990097289785
"264",2,1,3,2,2,2016,0,0,0,0,48490,54877.59375,6387.59375,0.131730124767993,0.131730124767993
"265",3,1,4,3,2,2016,0,0,0,0,55552,48181.1875,-7370.8125,-0.13268311671947,0.13268311671947
"269",7,2,3,9,2,2016,0,0,0,0,43123,44163.6953125,1040.6953125,0.0241331844375391,0.0241331844375391
"282",20,4,6,26,2,2016,0,0,0,0,27927,28285.87109375,358.87109375,0.0128503274161206,0.0128503274161206
"284",1,1,3,1,3,2016,0,0,0,0,49800,51021.90234375,1221.90234375,0.0245361916415663,0.0245361916415663
"286",3,1,5,3,3,2016,0,0,0,0,41921,42517.171875,596.171875,0.0142213180744734,0.0142213180744734
"287",4,1,6,4,3,2016,0,0,0,0,42340,37564.93359375,-4775.06640625,-0.112779083756495,0.112779083756495
"289",6,2,3,8,3,2016,0,0,0,0,47180,45678.7734375,-1501.2265625,-0.0318191301928783,0.0318191301928783
"292",9,2,6,11,3,2016,0,0,0,0,30302,28439.146484375,-1862.853515625,-0.0614762562083361,0.0614762562083361
"295",12,3,4,16,3,2016,0,0,0,0,40118,39881.89453125,-236.10546875,-0.00588527515703674,0.00588527515703674
"300",17,4,4,23,3,2016,0,0,0,0,36720,36615.328125,-104.671875,-0.00285054125816993,0.00285054125816993
"302",19,4,6,25,3,2016,0,0,0,0,30096,28383.60546875,-1712.39453125,-0.0568977449245747,0.0568977449245747
"319",13,3,3,19,4,2016,0,0,0,0,46001,43572.515625,-2428.484375,-0.0527919909349797,0.0527919909349797
"331",4,1,5,5,5,2016,0,0,0,0,44234,43280.0625,-953.9375,-0.0215657073744179,0.0215657073744179
"341",14,3,5,19,5,2016,0,0,0,0,34844,33599.13671875,-1244.86328125,-0.0357267616017105,0.0357267616017105
"342",15,3,6,20,5,2016,0,0,0,0,32259,31764.15234375,-494.84765625,-0.0153398324886078,0.0153398324886078
"344",17,4,3,24,5,2016,0,0,0,0,39661,39444.18359375,-216.81640625,-0.00546674078439777,0.00546674078439777
"345",18,4,4,25,5,2016,0,0,0,0,37786,38043.140625,257.140625,0.00680518247499074,0.00680518247499074
"347",1,1,4,1,6,2016,0,0,0,0,48747,46750.65234375,-1996.34765625,-0.0409532413533141,0.0409532413533141
"356",10,3,3,14,6,2016,0,0,0,0,40570,40495.99609375,-74.00390625,-0.00182410417180182,0.00182410417180182
"367",21,5,4,29,6,2016,0,0,0,0,33650,35578.609375,1928.609375,0.0573138001485884,0.0573138001485884
"369",4,1,4,6,7,2016,0,0,0,0,53790,48820.640625,-4969.359375,-0.0923844464584495,0.0923844464584495
"371",6,1,6,8,7,2016,0,0,0,0,30946,32208.443359375,1262.443359375,0.0407950416653202,0.0407950416653202
"372",7,2,2,11,7,2016,0,0,0,0,41003,37336.484375,-3666.515625,-0.089420667390191,0.089420667390191
"379",14,3,4,20,7,2016,0,0,0,0,43611,42553.61328125,-1057.38671875,-0.024245871884387,0.024245871884387
"383",18,4,3,26,7,2016,0,0,0,0,41200,39044.02734375,-2155.97265625,-0.0523294334041262,0.0523294334041262
"387",1,1,2,1,8,2016,0,0,0,0,45758,46370.234375,612.234375,0.0133798324883081,0.0133798324883081
"391",5,1,6,5,8,2016,0,0,0,0,38058,36212.5703125,-1845.4296875,-0.0484899282016922,0.0484899282016922
"399",13,3,4,17,8,2016,0,0,0,0,39099,40602.36328125,1503.36328125,0.0384501721591345,0.0384501721591345
"403",17,4,3,23,8,2016,0,0,0,0,42353,40227.62109375,-2125.37890625,-0.0501824878107808,0.0501824878107808
"404",18,4,4,24,8,2016,0,0,0,0,33867,37226.578125,3359.578125,0.0991991651164851,0.0991991651164851
"405",19,4,5,25,8,2016,0,0,0,0,30952,32356.40625,1404.40625,0.0453736834453347,0.0453736834453347
"407",21,5,2,29,8,2016,0,0,0,0,36823,30287.57421875,-6535.42578125,-0.177482165528338,0.177482165528338
"411",6,1,5,8,9,2016,0,0,0,0,38731,37714.16015625,-1016.83984375,-0.0262539011063489,0.0262539011063489
"412",7,1,6,9,9,2016,0,0,0,0,32775,33038.9921875,263.9921875,0.00805468154080854,0.00805468154080854
"413",8,2,2,12,9,2016,0,0,0,0,36311,35148.5703125,-1162.4296875,-0.0320131554487621,0.0320131554487621
"417",12,2,6,16,9,2016,0,0,0,0,28116,30355.16796875,2239.16796875,0.0796403460218381,0.0796403460218381
"424",19,4,3,27,9,2016,0,0,0,0,36182,39237.87109375,3055.87109375,0.0844583244085457,0.0844583244085457
"430",3,1,4,5,10,2016,0,0,0,0,52580,54560.71875,1980.71875,0.0376705734119437,0.0376705734119437
"432",5,1,6,7,10,2016,0,0,0,0,30333,31619.380859375,1286.380859375,0.0424086262280355,0.0424086262280355
"436",9,2,5,13,10,2016,0,0,0,0,30221,32665.95703125,2444.95703125,0.0809025853297376,0.0809025853297376
"440",13,3,4,19,10,2016,0,0,0,0,41033,39688.92578125,-1344.07421875,-0.0327559334864621,0.0327559334864621
"441",14,3,5,20,10,2016,0,0,0,0,35663,35577.6953125,-85.3046875,-0.00239196611333875,0.00239196611333875
"443",16,4,2,24,10,2016,0,0,0,0,31930,33190.8828125,1260.8828125,0.0394889700125274,0.0394889700125274
"446",19,4,5,27,10,2016,0,0,0,0,28269,31249.4921875,2980.4921875,0.105433237380169,0.105433237380169
"471",5,2,4,7,12,2016,0,0,0,0,42757,44227.16796875,1470.16796875,0.0343842638339921,0.0343842638339921
"484",21,5,5,29,12,2016,0,0,0,0,26202,25610.546875,-591.453125,-0.0225728236394168,0.0225728236394168
"485",2,1,3,3,1,2017,0,0,0,0,48566,53899.703125,5333.703125,0.109823809352222,0.109823809352222
"486",3,1,4,4,1,2017,0,0,0,0,61546,53783.0625,-7762.9375,-0.126132283170312,0.126132283170312
"489",6,2,2,9,1,2017,0,0,0,0,36374,40145.46875,3771.46875,0.103685840160554,0.103685840160554
"491",8,2,4,11,1,2017,0,0,0,0,42070,42572.96484375,502.96484375,0.0119554277097694,0.0119554277097694
"497",15,3,6,20,1,2017,0,0,0,0,32590,30324.62109375,-2265.37890625,-0.0695114730362074,0.0695114730362074
"501",19,4,5,26,1,2017,0,0,0,0,30029,32833.1640625,2804.1640625,0.0933818662792634,0.0933818662792634
"503",21,5,2,30,1,2017,0,0,0,0,31993,33044.68359375,1051.68359375,0.0328723031209952,0.0328723031209952
