"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"4",6,1,5,8,1,2015,0,0,0,0,39680,38383.71484375,-1296.28515625,-0.0326684767200101,0.0326684767200101
"5",7,1,6,9,1,2015,0,0,0,0,31933,33707.61328125,1774.61328125,0.0555730210518899,0.0555730210518899
"6",8,2,2,12,1,2015,0,0,0,0,34757,32190.083984375,-2566.916015625,-0.0738532098749892,0.0738532098749892
"9",11,2,5,15,1,2015,0,0,0,0,31672,32206.302734375,534.302734375,0.0168698766852425,0.0168698766852425
"11",13,3,2,19,1,2015,0,0,0,0,30406,34449.5546875,4043.5546875,0.13298542022956,0.13298542022956
"15",17,3,6,23,1,2015,0,0,0,0,27337,29939.662109375,2602.662109375,0.0952065738513736,0.0952065738513736
"26",6,2,2,9,2,2015,0,0,0,0,33918,33711.87109375,-206.12890625,-0.00607727183943629,0.00607727183943629
"30",10,2,6,13,2,2015,0,0,0,0,26534,28529.935546875,1995.935546875,0.0752218115201251,0.0752218115201251
"31",11,3,2,16,2,2015,0,0,0,0,26215,31111.841796875,4896.841796875,0.186795414719626,0.186795414719626
"34",14,3,5,19,2,2015,0,0,0,0,31002,33286.6953125,2284.6953125,0.0736950942681117,0.0736950942681117
"36",16,4,2,23,2,2015,0,0,0,0,28645,31187.154296875,2542.154296875,0.0887468771818817,0.0887468771818817
"61",21,5,2,30,3,2015,0,0,0,0,26564,29772.349609375,3208.349609375,0.120778106059893,0.120778106059893
"71",9,3,2,13,4,2015,0,0,0,0,32223,32645.69921875,422.69921875,0.0131179349765695,0.0131179349765695
"72",10,3,3,14,4,2015,0,0,0,0,38252,39416.1328125,1164.1328125,0.0304332534900136,0.0304332534900136
"75",13,3,6,17,4,2015,0,0,0,0,28212,28818.724609375,606.724609375,0.0215059056208351,0.0215059056208351
"86",2,1,2,4,5,2015,0,0,0,0,54283,52536.65234375,-1746.34765625,-0.0321711706473482,0.0321711706473482
"93",9,2,4,13,5,2015,0,0,0,0,38416,38960.31640625,544.31640625,0.0141690026616514,0.0141690026616514
"95",11,2,6,15,5,2015,0,0,0,0,29978,28271.927734375,-1706.072265625,-0.0569108101149176,0.0569108101149176
"99",15,3,5,21,5,2015,0,0,0,0,33030,34581.64453125,1551.64453125,0.0469768250454133,0.0469768250454133
"103",1,1,2,1,6,2015,0,0,0,0,43841,43813.1875,-27.8125,-0.000634394744645423,0.000634394744645423
"104",2,1,3,2,6,2015,0,0,0,0,54640,54161.859375,-478.140625,-0.00875074350292826,0.00875074350292826
"115",13,3,4,17,6,2015,0,0,0,0,38018,39149.65234375,1131.65234375,0.0297662250447157,0.0297662250447157
"117",15,3,6,19,6,2015,0,0,0,0,29016,30427.513671875,1411.513671875,0.0486460460392542,0.0486460460392542
"130",9,3,2,13,7,2015,0,0,0,0,34347,33960.5546875,-386.4453125,-0.0112512100765715,0.0112512100765715
"141",20,5,3,28,7,2015,0,0,0,0,38022,36286.62109375,-1735.37890625,-0.045641441961233,0.045641441961233
"144",23,5,6,31,7,2015,0,0,0,0,28883,30407.591796875,1524.591796875,0.0527850914681647,0.0527850914681647
"146",2,1,3,4,8,2015,0,0,0,0,54899,57663.65625,2764.65625,0.0503589546257673,0.0503589546257673
"148",4,1,5,6,8,2015,0,0,0,0,42623,42375.796875,-247.203125,-0.00579975893297046,0.00579975893297046
"158",14,3,5,20,8,2015,0,0,0,0,39232,35678.87890625,-3553.12109375,-0.09056691205521,0.09056691205521
"159",15,3,6,21,8,2015,0,0,0,0,31365,30253.958984375,-1111.041015625,-0.0354229560218396,0.0354229560218396
"164",20,4,6,28,8,2015,0,0,0,0,28665,28746.068359375,81.068359375,0.00282813045089831,0.00282813045089831
"165",21,5,2,31,8,2015,0,0,0,0,31473,32368.5234375,895.5234375,0.0284537043656467,0.0284537043656467
