"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"1",2,1,6,2,1,2015,0,0,0,0,29694,35569.15625,5875.15625,0.197856679800633,0.197856679800633
"6",7,1,6,9,1,2015,0,0,0,0,23329,23970.21484375,641.21484375,0.0274857406554074,0.0274857406554074
"9",10,2,4,14,1,2015,0,0,0,0,27868,28298.845703125,430.845703125,0.0154602304838883,0.0154602304838883
"10",11,2,5,15,1,2015,0,0,0,0,23149,23135.443359375,-13.556640625,-0.000585625323988077,0.000585625323988077
"15",16,3,5,22,1,2015,0,0,0,0,20537,21079.89453125,542.89453125,0.0264349482032429,0.0264349482032429
"17",18,4,2,26,1,2015,0,0,0,0,23601,23958.583984375,357.583984375,0.015151221743782,0.015151221743782
"25",4,1,5,5,2,2015,0,0,0,0,24580,26760.8984375,2180.8984375,0.0887265434296176,0.0887265434296176
"34",13,3,4,18,2,2015,0,0,0,0,27422,27715.134765625,293.134765625,0.0106897660865364,0.0106897660865364
"35",14,3,5,19,2,2015,0,0,0,0,20876,22111.875,1235.875,0.0592007568499713,0.0592007568499713
"36",15,3,6,20,2,2015,0,0,0,0,18665,20287.43359375,1622.43359375,0.0869238464371819,0.0869238464371819
"39",18,4,4,25,2,2015,0,0,0,0,24445,26282.451171875,1837.451171875,0.0751667486960524,0.0751667486960524
"63",1,1,4,1,4,2015,0,0,0,0,37476,38219.20703125,743.20703125,0.0198315463563347,0.0198315463563347
"72",10,3,3,14,4,2015,0,0,0,0,30230,29031.384765625,-1198.615234375,-0.0396498588943103,0.0396498588943103
"84",22,5,5,30,4,2015,0,0,0,0,25009,21664.11328125,-3344.88671875,-0.133747319714903,0.133747319714903
"98",14,3,4,20,5,2015,0,0,0,0,28842,27263.724609375,-1578.275390625,-0.0547214267604535,0.0547214267604535
"99",15,3,5,21,5,2015,0,0,0,0,20860,21389.15234375,529.15234375,0.0253668429410355,0.0253668429410355
"103",1,1,2,1,6,2015,0,0,0,0,37814,37855.53515625,41.53515625,0.00109840684005924,0.00109840684005924
"104",2,1,3,2,6,2015,0,0,0,0,43091,42116.82421875,-974.17578125,-0.0226074071441832,0.0226074071441832
"105",3,1,4,3,6,2015,0,0,0,0,37893,34033.62109375,-3859.37890625,-0.101849389234159,0.101849389234159
"106",4,1,5,4,6,2015,0,0,0,0,24780,25590.546875,810.546875,0.0327097205407587,0.0327097205407587
"120",19,4,5,25,6,2015,0,0,0,0,22828,21358.56640625,-1469.43359375,-0.0643697912103557,0.0643697912103557
"122",21,5,2,29,6,2015,0,0,0,0,22717,25131.005859375,2414.005859375,0.106264289271251,0.106264289271251
"126",6,2,4,8,7,2015,0,0,0,0,30512,30227.994140625,-284.005859375,-0.00930800535445071,0.00930800535445071
"135",15,4,3,21,7,2015,0,0,0,0,29435,28225.380859375,-1209.619140625,-0.041094586058264,0.041094586058264
"138",18,4,6,24,7,2015,0,0,0,0,19276,20142.04296875,866.04296875,0.044928562396244,0.044928562396244
"147",4,1,5,6,8,2015,0,0,0,0,26619,26908.046875,289.046875,0.0108586676809798,0.0108586676809798
"148",5,1,6,7,8,2015,0,0,0,0,23845,22419.564453125,-1425.435546875,-0.0597792219280772,0.0597792219280772
"154",11,3,2,17,8,2015,0,0,0,0,29142,28563.689453125,-578.310546875,-0.0198445730174662,0.0198445730174662
"161",18,4,4,26,8,2015,0,0,0,0,27192,27006.240234375,-185.759765625,-0.00683141238691527,0.00683141238691527
"162",19,4,5,27,8,2015,0,0,0,0,23461,22136.18359375,-1324.81640625,-0.0564688805357828,0.0564688805357828
"167",3,1,5,3,9,2015,0,0,0,0,35257,30722.796875,-4534.203125,-0.128604337436537,0.128604337436537
"173",12,3,4,16,9,2015,0,0,0,0,29922,29793.728515625,-128.271484375,-0.00428686198699953,0.00428686198699953
"174",13,3,5,17,9,2015,0,0,0,0,24174,24459.232421875,285.232421875,0.0117991404763382,0.0117991404763382
"176",15,4,2,21,9,2015,0,0,0,0,28702,27250.380859375,-1451.619140625,-0.0505755397054212,0.0505755397054212
"178",17,4,4,23,9,2015,0,0,0,0,25808,27732.724609375,1924.724609375,0.0745786038970474,0.0745786038970474
"182",21,5,3,29,9,2015,0,0,0,0,28783,26936.708984375,-1846.291015625,-0.0641451904118751,0.0641451904118751
"184",1,1,5,1,10,2015,0,0,0,0,34787,35014.26953125,227.26953125,0.00653317421019346,0.00653317421019346
"186",3,1,2,5,10,2015,0,0,0,0,33328,34877.52734375,1549.52734375,0.0464932592339774,0.0464932592339774
"193",10,2,4,14,10,2015,0,0,0,0,27649,29010.642578125,1361.642578125,0.0492474439627111,0.0492474439627111
"195",12,2,6,16,10,2015,0,0,0,0,24209,23137.83203125,-1071.16796875,-0.044246683826263,0.044246683826263
"197",14,3,3,20,10,2015,0,0,0,0,30769,29705.052734375,-1063.947265625,-0.0345785454719035,0.0345785454719035
"198",15,3,4,21,10,2015,0,0,0,0,28917,27357.255859375,-1559.744140625,-0.0539386568670678,0.0539386568670678
"199",16,3,5,22,10,2015,0,0,0,0,22825,22226.92578125,-598.07421875,-0.0262025944687842,0.0262025944687842
"202",19,4,3,27,10,2015,0,0,0,0,27688,27603.466796875,-84.533203125,-0.00305306281150679,0.00305306281150679
"204",21,4,5,29,10,2015,0,0,0,0,22152,22012.58984375,-139.41015625,-0.00629334399828458,0.00629334399828458
"208",3,1,4,4,11,2015,0,0,0,0,34654,35131.66796875,477.66796875,0.0137839201463035,0.0137839201463035
"209",4,1,5,5,11,2015,0,0,0,0,27249,26607.6171875,-641.3828125,-0.0235378477191824,0.0235378477191824
"212",7,2,3,10,11,2015,0,0,0,0,31265,32215.859375,950.859375,0.0304129018071326,0.0304129018071326
"215",10,2,6,13,11,2015,0,0,0,0,23278,22593.14453125,-684.85546875,-0.0294207177914769,0.0294207177914769
"217",12,3,3,17,11,2015,0,0,0,0,31869,31043.767578125,-825.232421875,-0.0258945188702187,0.0258945188702187
"222",17,4,3,24,11,2015,0,0,0,0,28435,28354.833984375,-80.166015625,-0.00281927257341305,0.00281927257341305
"224",1,1,3,1,12,2015,0,0,0,0,40746,42220.41015625,1474.41015625,0.0361853962658911,0.0361853962658911
"231",8,2,5,10,12,2015,0,0,0,0,23475,23661.65234375,186.65234375,0.00795111155484558,0.00795111155484558
"233",10,3,2,14,12,2015,0,0,0,0,26986,28383.923828125,1397.923828125,0.0518018167985252,0.0518018167985252
"244",6,1,6,8,1,2016,0,0,0,0,26166,26827.220703125,661.220703125,0.0252702248385309,0.0252702248385309
"245",7,2,2,11,1,2016,0,0,0,0,29112,29941.015625,829.015625,0.0284767664536961,0.0284767664536961
"248",10,2,5,14,1,2016,0,0,0,0,23408,23651.146484375,243.146484375,0.0103873241786996,0.0103873241786996
"253",15,3,5,21,1,2016,0,0,0,0,22628,21568.91796875,-1059.08203125,-0.0468040494630546,0.0468040494630546
"258",21,4,6,29,1,2016,0,0,0,0,22484,21117.82421875,-1366.17578125,-0.0607621322384807,0.0607621322384807
