"","WORKDAY","MONTHWEEK","WEEKDAY","MONTHDAY","MONTH","YEAR","BEFVAC","AFTVAC","BEFCHR","AFTCHR","WHSLINES","forecastlines","delta","error_rate","error_rate_abs"
"3",5,1,4,7,1,2015,0,0,0,0,49396,47559.79296875,-1836.20703125,-0.0371731927939509,0.0371731927939509
"4",6,1,5,8,1,2015,0,0,0,0,39680,37162.6328125,-2517.3671875,-0.0634417133946573,0.0634417133946573
"5",7,1,6,9,1,2015,0,0,0,0,31933,31645.833984375,-287.166015625,-0.00899276659333605,0.00899276659333605
"6",8,2,2,12,1,2015,0,0,0,0,34757,32394.85546875,-2362.14453125,-0.0679616920692235,0.0679616920692235
"9",11,2,5,15,1,2015,0,0,0,0,31672,32707.4453125,1035.4453125,0.0326927668761051,0.0326927668761051
"15",17,3,6,23,1,2015,0,0,0,0,27337,28027.630859375,690.630859375,0.0252635936414018,0.0252635936414018
"27",7,2,3,10,2,2015,0,0,0,0,41810,41825.6875,15.6875,0.000375209280076537,0.000375209280076537
"31",11,3,2,16,2,2015,0,0,0,0,26215,31060.44140625,4845.44140625,0.184834690301354,0.184834690301354
"34",14,3,5,19,2,2015,0,0,0,0,31002,33300.5703125,2298.5703125,0.0741426460389652,0.0741426460389652
"47",7,2,3,10,3,2015,0,0,0,0,39019,42127.328125,3108.328125,0.0796619115046516,0.0796619115046516
"55",15,3,6,20,3,2015,0,0,0,0,32933,31447.630859375,-1485.369140625,-0.0451027583464914,0.0451027583464914
"61",21,5,2,30,3,2015,0,0,0,0,26564,28381.455078125,1817.455078125,0.0684179746320208,0.0684179746320208
"66",4,2,2,6,4,2015,0,0,0,0,45454,50742.16015625,5288.16015625,0.116340919528534,0.116340919528534
"73",11,3,4,15,4,2015,0,0,0,0,35341,37355.3125,2014.3125,0.0569964771794799,0.0569964771794799
"75",13,3,6,17,4,2015,0,0,0,0,28212,28691.771484375,479.771484375,0.017005936636006,0.017005936636006
"85",1,1,6,1,5,2015,0,0,0,0,35031,38040.25390625,3009.25390625,0.0859025978775941,0.0859025978775941
"91",7,2,2,11,5,2015,0,0,0,0,34711,36642.7109375,1931.7109375,0.0556512614877128,0.0556512614877128
"93",9,2,4,13,5,2015,0,0,0,0,38416,38433.671875,17.671875,0.000460013405872553,0.000460013405872553
"95",11,2,6,15,5,2015,0,0,0,0,29978,28873.685546875,-1104.314453125,-0.0368374959345186,0.0368374959345186
"105",3,1,4,3,6,2015,0,0,0,0,47108,48352.37890625,1244.37890625,0.0264154476150548,0.0264154476150548
"115",13,3,4,17,6,2015,0,0,0,0,38018,38850.98828125,832.98828125,0.0219103656491662,0.0219103656491662
"134",13,3,6,17,7,2015,0,0,0,0,32594,29162.591796875,-3431.408203125,-0.105277296530803,0.105277296530803
"148",4,1,5,6,8,2015,0,0,0,0,42623,43289.6796875,666.6796875,0.0156413130821388,0.0156413130821388
"157",13,3,4,19,8,2015,0,0,0,0,39307,39584.97265625,277.97265625,0.00707183596433205,0.00707183596433205
